,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
79,selalu deh cleansing balm nya meleleh kaya kena panas,selalu deh cleansing balm nya meleleh kayak kena panas,"['selalu', 'deh', 'cleansing', 'balm', 'nya', 'meleleh', 'kayak', 'kena', 'panas']","['deh', 'cleansing', 'balm', 'nya', 'meleleh', 'kayak', 'kena', 'panas']","['deh', 'cleansing', 'balm', 'nya', 'leleh', 'kayak', 'kena', 'panas']"
80,pesan barang paket lengkap yg dtg hanya paket,pesan barang paket lengkap yang datang hanya paket,"['pesan', 'barang', 'paket', 'lengkap', 'yang', 'datang', 'hanya', 'paket']","['pesan', 'barang', 'paket', 'lengkap', 'paket']","['pesan', 'barang', 'paket', 'lengkap', 'paket']"
81,lebih baik sabtu minggu tetap di proses walau kirim nya weekday padahal online gak tahu real or chat bot bikin insecure,lebih baik sabtu minggu tetap di proses walau kirim nya weekday padahal online enggak tahu real orang chat bot bikin insecure,"['lebih', 'baik', 'sabtu', 'minggu', 'tetap', 'di', 'proses', 'walau', 'kirim', 'nya', 'weekday', 'padahal', 'online', 'enggak', 'tahu', 'real', 'orang', 'chat', 'bot', 'bikin', 'insecure']","['sabtu', 'minggu', 'proses', 'kirim', 'nya', 'weekday', 'online', 'real', 'orang', 'chat', 'bot', 'bikin', 'insecure']","['sabtu', 'minggu', 'proses', 'kirim', 'nya', 'weekday', 'online', 'real', 'orang', 'chat', 'bot', 'bikin', 'insecure']"
82,lemot responnya,lemot responnya,"['lemot', 'responnya']","['lemot', 'responnya']","['lot', 'responnya']"
83,wtf pas buka tutupnya ternyata yg keputer malah ke tempat moisturizernya langsung tumpah setengah,wtf pas buka tutupnya ternyata yang keputer malah ke tempat moisturizernya langsung tumpah setengah,"['wtf', 'pas', 'buka', 'tutupnya', 'ternyata', 'yang', 'keputer', 'malah', 'ke', 'tempat', 'moisturizernya', 'langsung', 'tumpah', 'setengah']","['wtf', 'pas', 'buka', 'tutupnya', 'keputer', 'moisturizernya', 'langsung', 'tumpah']","['wtf', 'pas', 'buka', 'tutup', 'puter', 'moisturizernya', 'langsung', 'tumpah']"
84,isi tidak sesuai,isi tidak sesuai,"['isi', 'tidak', 'sesuai']","['isi', 'sesuai']","['isi', 'sesuai']"
85,kecewa bgt padahal beli pake voucher pas barang sampe ternyata vouchernya ga ke apply padahal jelas bgt kemarin vouchernya kecantol tiba ilang kapok,kecewa banget padahal beli pakai voucher pas barang sampai ternyata vouchernya enggak ke apply padahal jelas banget kemarin vouchernya kecantol tiba hilang kapok,"['kecewa', 'banget', 'padahal', 'beli', 'pakai', 'voucher', 'pas', 'barang', 'sampai', 'ternyata', 'vouchernya', 'enggak', 'ke', 'apply', 'padahal', 'jelas', 'banget', 'kemarin', 'vouchernya', 'kecantol', 'tiba', 'hilang', 'kapok']","['kecewa', 'banget', 'beli', 'pakai', 'voucher', 'pas', 'barang', 'vouchernya', 'apply', 'banget', 'kemarin', 'vouchernya', 'kecantol', 'hilang', 'kapok']","['kecewa', 'banget', 'beli', 'pakai', 'voucher', 'pas', 'barang', 'vouchernya', 'apply', 'banget', 'kemarin', 'vouchernya', 'kecantol', 'hilang', 'kapok']"
86,gak habis pikir packaging tube nya gede tapi isinya seiprit kopong ngapain kali bkin produk model tube gede tapi ternyata kopong ribet bgd pakenya hrs diteken cari isinya gak worth it dgn harganya baru kali ini kecewa sama produk skincare,enggak habis pikir packaging tube nya gede tapi isinya seiprit kopong mengapai kali bikin produk model tube gede tapi ternyata kopong ribet banget pakenya harus diteken cari isinya enggak worth itu dengan harganya baru kali ini kecewa sama produk skincare,"['enggak', 'habis', 'pikir', 'packaging', 'tube', 'nya', 'gede', 'tapi', 'isinya', 'seiprit', 'kopong', 'mengapai', 'kali', 'bikin', 'produk', 'model', 'tube', 'gede', 'tapi', 'ternyata', 'kopong', 'ribet', 'banget', 'pakenya', 'harus', 'diteken', 'cari', 'isinya', 'enggak', 'worth', 'itu', 'dengan', 'harganya', 'baru', 'kali', 'ini', 'kecewa', 'sama', 'produk', 'skincare']","['habis', 'pikir', 'packaging', 'tube', 'nya', 'gede', 'isinya', 'seiprit', 'kopong', 'mengapai', 'kali', 'bikin', 'produk', 'model', 'tube', 'gede', 'kopong', 'ribet', 'banget', 'pakenya', 'diteken', 'cari', 'isinya', 'worth', 'harganya', 'kali', 'kecewa', 'produk', 'skincare']","['habis', 'pikir', 'packaging', 'tube', 'nya', 'gede', 'isi', 'iprit', 'kopong', 'kapai', 'kali', 'bikin', 'produk', 'model', 'tube', 'gede', 'kopong', 'ribet', 'banget', 'pakenya', 'teken', 'cari', 'isi', 'worth', 'harga', 'kali', 'kecewa', 'produk', 'skincare']"
87,padahal udah ngikutin cara pakainya tapi wax nya kurang nempel di bulu ketiak kertasnya pun idem kurang nempel dibandingkan pakai kain wax,padahal sudah mengikuti cara pakainya tapi wax nya kurang menempel di bulu ketiak kertasnya pun idem kurang menempel dibandingkan pakai kain wax,"['padahal', 'sudah', 'mengikuti', 'cara', 'pakainya', 'tapi', 'wax', 'nya', 'kurang', 'menempel', 'di', 'bulu', 'ketiak', 'kertasnya', 'pun', 'idem', 'kurang', 'menempel', 'dibandingkan', 'pakai', 'kain', 'wax']","['mengikuti', 'pakainya', 'wax', 'nya', 'menempel', 'bulu', 'ketiak', 'kertasnya', 'idem', 'menempel', 'dibandingkan', 'pakai', 'kain', 'wax']","['ikut', 'pakai', 'wax', 'nya', 'tempel', 'bulu', 'ketiak', 'kertas', 'idem', 'tempel', 'banding', 'pakai', 'kain', 'wax']"
88,gak dtg brgnya hilang di kurir,enggak datang brgnya hilang di kurir,"['enggak', 'datang', 'brgnya', 'hilang', 'di', 'kurir']","['brgnya', 'hilang', 'kurir']","['brgnya', 'hilang', 'kurir']"
89,ini cream  sebenernya hijau atau pink,ini cream  sebenarnya hijau atau pink,"['ini', 'cream', 'sebenarnya', 'hijau', 'atau', 'pink']","['cream', 'hijau', 'pink']","['cream', 'hijau', 'pink']"
90,diterima dalam keadaan bocor sudah  kejadian seperti ini tolong diperiksa itu lini produksinya,diterima dalam keadaan bocor sudah  kejadian seperti ini tolong diperiksa itu lini produksinya,"['diterima', 'dalam', 'keadaan', 'bocor', 'sudah', 'kejadian', 'seperti', 'ini', 'tolong', 'diperiksa', 'itu', 'lini', 'produksinya']","['diterima', 'bocor', 'kejadian', 'tolong', 'diperiksa', 'lini', 'produksinya']","['terima', 'bocor', 'jadi', 'tolong', 'periksa', 'lini', 'produksi']"
91,kirain kalo beli di ofc store nya bakalan aman ternyata tidak jg ya entah apa yg salah tp lipstick yg saya terima dalam kondisi patah dan somplak,mengira kalo beli di ofc store nya bakalan aman ternyata tidak juga ya entah apa yang salah tapi lipstick yang saya terima dalam kondisi patah dan somplak,"['mengira', 'kalo', 'beli', 'di', 'ofc', 'store', 'nya', 'bakalan', 'aman', 'ternyata', 'tidak', 'juga', 'ya', 'entah', 'apa', 'yang', 'salah', 'tapi', 'lipstick', 'yang', 'saya', 'terima', 'dalam', 'kondisi', 'patah', 'dan', 'somplak']","['kalo', 'beli', 'ofc', 'store', 'nya', 'aman', 'ya', 'salah', 'lipstick', 'terima', 'kondisi', 'patah', 'somplak']","['kalo', 'beli', 'ofc', 'store', 'nya', 'aman', 'ya', 'salah', 'lipstick', 'terima', 'kondisi', 'patah', 'somplak']"
92,bocor isinya sudah tidak ml parah sekali bocornya yg refill,bocor isinya sudah tidak ml parah sekali bocornya yang refill,"['bocor', 'isinya', 'sudah', 'tidak', 'ml', 'parah', 'sekali', 'bocornya', 'yang', 'refill']","['bocor', 'isinya', 'ml', 'parah', 'bocornya', 'refill']","['bocor', 'isi', 'ml', 'parah', 'bocor', 'refill']"
93,sticky hard to blend formula doesn  really conceal any darkness for me just looks like an orange layer that sits on top of skin,sticky hard tapi blend formula doesn  really conceal any darkness for me just looks like an orange layer that sits on top of skin,"['sticky', 'hard', 'tapi', 'blend', 'formula', 'doesn', 'really', 'conceal', 'any', 'darkness', 'for', 'me', 'just', 'looks', 'like', 'an', 'orange', 'layer', 'that', 'sits', 'on', 'top', 'of', 'skin']","['sticky', 'hard', 'blend', 'formula', 'doesn', 'really', 'conceal', 'any', 'darkness', 'for', 'me', 'just', 'looks', 'like', 'an', 'orange', 'layer', 'that', 'sits', 'on', 'top', 'of', 'skin']","['sticky', 'hard', 'blend', 'formula', 'doesn', 'really', 'conceal', 'any', 'darkness', 'for', 'me', 'just', 'looks', 'like', 'an', 'orange', 'layer', 'that', 'sits', 'on', 'top', 'of', 'skin']"
94,beli moisturizer udah diplastikin dan tumpah tumpah jadi kaya disengaja kirim padahal tau kalau barangnya bocor emang sih ga ada video unboxing karna udah berkali kali beli belum pernah kejadian aneh kaya gini kecewa yaa thank you udah cukup berarti order disini,beli moisturizer sudah diplastikin dan tumpah tumpah jadi kayak disengaja kirim padahal tau kalau barangnya bocor memang sih enggak ada video unboxing karena sudah berkali kali beli belum pernah kejadian aneh kayak begini kecewa ya thank you sudah cukup berarti order disini,"['beli', 'moisturizer', 'sudah', 'diplastikin', 'dan', 'tumpah', 'tumpah', 'jadi', 'kayak', 'disengaja', 'kirim', 'padahal', 'tau', 'kalau', 'barangnya', 'bocor', 'memang', 'sih', 'enggak', 'ada', 'video', 'unboxing', 'karena', 'sudah', 'berkali', 'kali', 'beli', 'belum', 'pernah', 'kejadian', 'aneh', 'kayak', 'begini', 'kecewa', 'ya', 'thank', 'you', 'sudah', 'cukup', 'berarti', 'order', 'disini']","['beli', 'moisturizer', 'diplastikin', 'tumpah', 'tumpah', 'kayak', 'disengaja', 'kirim', 'tau', 'barangnya', 'bocor', 'sih', 'video', 'unboxing', 'berkali', 'kali', 'beli', 'kejadian', 'aneh', 'kayak', 'kecewa', 'ya', 'thank', 'you', 'order']","['beli', 'moisturizer', 'diplastikin', 'tumpah', 'tumpah', 'kayak', 'sengaja', 'kirim', 'tau', 'barang', 'bocor', 'sih', 'video', 'unboxing', 'kali', 'kali', 'beli', 'jadi', 'aneh', 'kayak', 'kecewa', 'ya', 'thank', 'you', 'order']"
95,lipstick kering terasa berat saat dipakai,lipstick kering terasa berat saat dipakai,"['lipstick', 'kering', 'terasa', 'berat', 'saat', 'dipakai']","['lipstick', 'kering', 'berat', 'dipakai']","['lipstick', 'kering', 'berat', 'pakai']"
96,kirim dengan kurir rekomendasi tokopedia lama banget sekarang beda dengan si oren dan si yang lebih cepat,kirim dengan kurir rekomendasi tokopedia lama banget sekarang beda dengan sih oren dan sih yang lebih cepat,"['kirim', 'dengan', 'kurir', 'rekomendasi', 'tokopedia', 'lama', 'banget', 'sekarang', 'beda', 'dengan', 'sih', 'oren', 'dan', 'sih', 'yang', 'lebih', 'cepat']","['kirim', 'kurir', 'rekomendasi', 'tokopedia', 'banget', 'beda', 'sih', 'oren', 'sih', 'cepat']","['kirim', 'kurir', 'rekomendasi', 'tokopedia', 'banget', 'beda', 'sih', 'oren', 'sih', 'cepat']"
97,yg diterima sudah kering banget jadi tidak bisa dipakai ya hp sy sangat jadul jd tidak bisa lampirkan foto bukti di sini cs nya wa ber hari berulang kali sangat ribet merepotkan sy minta penjelasan berulang minta foto minta video pada akhirnya uang sy tidak pernah dikembalikan tidak baik ya dagang cara begitu padahal produknya benar kering kerontang tak bisa di blend krn titik ujung sticknya langsung nempel melekat kering di bawah mata rese bener dealing with such assholes,yang diterima sudah kering banget jadi tidak bisa dipakai ya hp saya sangat jadul jadi tidak bisa lampirkan foto bukti di sini customer service nya wa ber hari berulang kali sangat ribet merepotkan saya meminta penjelasan berulang meminta foto meminta video pada akhirnya uang saya tidak pernah dikembalikan tidak baik ya dagang cara begitu padahal produknya benar kering kerontang tak bisa di blend karena titik ujung sticknya langsung menempel melekat kering di bawah mata rese benar dealing with such assholes,"['yang', 'diterima', 'sudah', 'kering', 'banget', 'jadi', 'tidak', 'bisa', 'dipakai', 'ya', 'hp', 'saya', 'sangat', 'jadul', 'jadi', 'tidak', 'bisa', 'lampirkan', 'foto', 'bukti', 'di', 'sini', 'customer', 'service', 'nya', 'wa', 'ber', 'hari', 'berulang', 'kali', 'sangat', 'ribet', 'merepotkan', 'saya', 'meminta', 'penjelasan', 'berulang', 'meminta', 'foto', 'meminta', 'video', 'pada', 'akhirnya', 'uang', 'saya', 'tidak', 'pernah', 'dikembalikan', 'tidak', 'baik', 'ya', 'dagang', 'cara', 'begitu', 'padahal', 'produknya', 'benar', 'kering', 'kerontang', 'tak', 'bisa', 'di', 'blend', 'karena', 'titik', 'ujung', 'sticknya', 'langsung', 'menempel', 'melekat', 'kering', 'di', 'bawah', 'mata', 'rese', 'benar', 'dealing', 'with', 'such', 'assholes']","['diterima', 'kering', 'banget', 'dipakai', 'ya', 'hp', 'jadul', 'lampirkan', 'foto', 'bukti', 'customer', 'service', 'nya', 'wa', 'ber', 'berulang', 'kali', 'ribet', 'merepotkan', 'penjelasan', 'berulang', 'foto', 'video', 'uang', 'dikembalikan', 'ya', 'dagang', 'produknya', 'kering', 'kerontang', 'blend', 'titik', 'ujung', 'sticknya', 'langsung', 'menempel', 'melekat', 'kering', 'mata', 'rese', 'dealing', 'with', 'such', 'assholes']","['terima', 'kering', 'banget', 'pakai', 'ya', 'hp', 'jadul', 'lampir', 'foto', 'bukti', 'customer', 'service', 'nya', 'wa', 'ber', 'ulang', 'kali', 'ribet', 'repot', 'jelas', 'ulang', 'foto', 'video', 'uang', 'kembali', 'ya', 'dagang', 'produk', 'kering', 'kerontang', 'blend', 'titik', 'ujung', 'sticknya', 'langsung', 'tempel', 'lekat', 'kering', 'mata', 'rese', 'dealing', 'with', 'such', 'assholes']"
98,kemasan nya bocor dibawah bedak nya keluar keluar saya minta return kalau memang mau bertanggung jawab,kemasan nya bocor dibawah bedak nya keluar keluar saya meminta return kalau memang mau bertanggung jawab,"['kemasan', 'nya', 'bocor', 'dibawah', 'bedak', 'nya', 'keluar', 'keluar', 'saya', 'meminta', 'return', 'kalau', 'memang', 'mau', 'bertanggung', 'jawab']","['kemasan', 'nya', 'bocor', 'dibawah', 'bedak', 'nya', 'return', 'bertanggung']","['kemas', 'nya', 'bocor', 'bawah', 'bedak', 'nya', 'return', 'tanggung']"
99,scam isinya sunscreen semua pdhl deskripsinya basic skincare wkaoakaowowoowakak,scam isinya sunscreen semua padahal deskripsinya basic skincare wkaoakaowowoowakak,"['scam', 'isinya', 'sunscreen', 'semua', 'padahal', 'deskripsinya', 'basic', 'skincare', 'wkaoakaowowoowakak']","['scam', 'isinya', 'sunscreen', 'deskripsinya', 'basic', 'skincare', 'wkaoakaowowoowakak']","['scam', 'isi', 'sunscreen', 'deskripsi', 'basic', 'skincare', 'wkaoakaowowoowakak']"
100,dipakai pagi hari malam pakai cream malam belum sebulan kulit kasar terkelupas dan perih baru ini saya beli cream wajah kulit jadi malah bermasalah,dipakai pagi hari malam pakai cream malam belum sebulan kulit kasar terkelupas dan perih baru ini saya beli cream wajah kulit jadi malah bermasalah,"['dipakai', 'pagi', 'hari', 'malam', 'pakai', 'cream', 'malam', 'belum', 'sebulan', 'kulit', 'kasar', 'terkelupas', 'dan', 'perih', 'baru', 'ini', 'saya', 'beli', 'cream', 'wajah', 'kulit', 'jadi', 'malah', 'bermasalah']","['dipakai', 'pagi', 'malam', 'pakai', 'cream', 'malam', 'sebulan', 'kulit', 'kasar', 'terkelupas', 'perih', 'beli', 'cream', 'wajah', 'kulit', 'bermasalah']","['pakai', 'pagi', 'malam', 'pakai', 'cream', 'malam', 'bulan', 'kulit', 'kasar', 'kelupas', 'perih', 'beli', 'cream', 'wajah', 'kulit', 'masalah']"
101,saya pakai belum sebulan untuk malam dan pagi pakai cream pagi kulit jadi kasar terkelupas dan perih gak tahu yg menyebabkan cream pagi atau cream malam hati kalau beli coba di tangan dulu jangan langsung ke wajah,saya pakai belum sebulan untuk malam dan pagi pakai cream pagi kulit jadi kasar terkelupas dan perih enggak tahu yang menyebabkan cream pagi atau cream malam hati kalau beli coba di tangan dulu jangan langsung ke wajah,"['saya', 'pakai', 'belum', 'sebulan', 'untuk', 'malam', 'dan', 'pagi', 'pakai', 'cream', 'pagi', 'kulit', 'jadi', 'kasar', 'terkelupas', 'dan', 'perih', 'enggak', 'tahu', 'yang', 'menyebabkan', 'cream', 'pagi', 'atau', 'cream', 'malam', 'hati', 'kalau', 'beli', 'coba', 'di', 'tangan', 'dulu', 'jangan', 'langsung', 'ke', 'wajah']","['pakai', 'sebulan', 'malam', 'pagi', 'pakai', 'cream', 'pagi', 'kulit', 'kasar', 'terkelupas', 'perih', 'menyebabkan', 'cream', 'pagi', 'cream', 'malam', 'hati', 'beli', 'coba', 'tangan', 'langsung', 'wajah']","['pakai', 'bulan', 'malam', 'pagi', 'pakai', 'cream', 'pagi', 'kulit', 'kasar', 'kelupas', 'perih', 'sebab', 'cream', 'pagi', 'cream', 'malam', 'hati', 'beli', 'coba', 'tangan', 'langsung', 'wajah']"
102,isi seuprit ngeliat diskon dari rb bikin tertarik tp zonkk,isi sedikit melihat diskon dari ribu bikin tertarik tapi zonkk,"['isi', 'sedikit', 'melihat', 'diskon', 'dari', 'ribu', 'bikin', 'tertarik', 'tapi', 'zonkk']","['isi', 'diskon', 'ribu', 'bikin', 'tertarik', 'zonkk']","['isi', 'diskon', 'ribu', 'bikin', 'tarik', 'zonkk']"
103,nilai sendiri,nilai sendiri,"['nilai', 'sendiri']",['nilai'],['nilai']
104,udah langganan somethinc lama habis checkout bundle buy get free silk creme ternyata yg dikirim hanya serum bonus nggak dikirim dgn alasan karena dilayani tokopedia pdhl itu otomatis  bisa pilih and trus order serum lagi berharap kekurangannya bisa dikirim kecewa banget kalo nggak bisa dikirim semoga bisa,sudah langganan somethinc lama habis checkout bundle buy get free silk creme ternyata yang dikirim hanya serum bonus enggak dikirim dengan alasan karena dilayani tokopedia padahal itu otomatis  bisa pilih and terus order serum lagi berharap kekurangannya bisa dikirim kecewa banget kalo enggak bisa dikirim semoga bisa,"['sudah', 'langganan', 'somethinc', 'lama', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'ternyata', 'yang', 'dikirim', 'hanya', 'serum', 'bonus', 'enggak', 'dikirim', 'dengan', 'alasan', 'karena', 'dilayani', 'tokopedia', 'padahal', 'itu', 'otomatis', 'bisa', 'pilih', 'and', 'terus', 'order', 'serum', 'lagi', 'berharap', 'kekurangannya', 'bisa', 'dikirim', 'kecewa', 'banget', 'kalo', 'enggak', 'bisa', 'dikirim', 'semoga', 'bisa']","['langganan', 'somethinc', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'dikirim', 'serum', 'bonus', 'dikirim', 'alasan', 'dilayani', 'tokopedia', 'otomatis', 'pilih', 'and', 'order', 'serum', 'berharap', 'kekurangannya', 'dikirim', 'kecewa', 'banget', 'kalo', 'dikirim', 'semoga']","['langgan', 'somethinc', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'kirim', 'serum', 'bonus', 'kirim', 'alas', 'layan', 'tokopedia', 'otomatis', 'pilih', 'and', 'order', 'serum', 'harap', 'kurang', 'kirim', 'kecewa', 'banget', 'kalo', 'kirim', 'moga']"
105,kayanya udh tau bocor tetap dikirim karena diplastikin,kayanya sudah tau bocor tetap dikirim karena diplastikin,"['kayanya', 'sudah', 'tau', 'bocor', 'tetap', 'dikirim', 'karena', 'diplastikin']","['kayanya', 'tau', 'bocor', 'dikirim', 'diplastikin']","['kaya', 'tau', 'bocor', 'kirim', 'diplastikin']"
106,baru sehari pake udah patah,baru sehari pakai sudah patah,"['baru', 'sehari', 'pakai', 'sudah', 'patah']","['sehari', 'pakai', 'patah']","['hari', 'pakai', 'patah']"
107,kemasan tidak aman semua produk kekuar dr packagingnya mau retur ribet bgt syaratnya knp gak langsung kirim baru aja sih nunggunya lama bgt udah jelas barang rusak emang mau di repacking lg gitu kalo di retur,kemasan tidak aman semua produk kekuar dari packagingnya mau retur ribet banget syaratnya kenapa enggak langsung kirim baru saja sih nunggunya lama banget sudah jelas barang rusak memang mau di repacking lagi begitu kalo di retur,"['kemasan', 'tidak', 'aman', 'semua', 'produk', 'kekuar', 'dari', 'packagingnya', 'mau', 'retur', 'ribet', 'banget', 'syaratnya', 'kenapa', 'enggak', 'langsung', 'kirim', 'baru', 'saja', 'sih', 'nunggunya', 'lama', 'banget', 'sudah', 'jelas', 'barang', 'rusak', 'memang', 'mau', 'di', 'repacking', 'lagi', 'begitu', 'kalo', 'di', 'retur']","['kemasan', 'aman', 'produk', 'kekuar', 'packagingnya', 'retur', 'ribet', 'banget', 'syaratnya', 'langsung', 'kirim', 'sih', 'nunggunya', 'banget', 'barang', 'rusak', 'repacking', 'kalo', 'retur']","['kemas', 'aman', 'produk', 'kuar', 'packagingnya', 'retur', 'ribet', 'banget', 'syarat', 'langsung', 'kirim', 'sih', 'nunggunya', 'banget', 'barang', 'rusak', 'repacking', 'kalo', 'retur']"
108,ditulisan dikasih give nyatanya ngak ada nyesel mending beli yang  aja,ditulisan dikasih give nyatanya enggak ada menyesal mending beli yang  saja,"['ditulisan', 'dikasih', 'give', 'nyatanya', 'enggak', 'ada', 'menyesal', 'mending', 'beli', 'yang', 'saja']","['ditulisan', 'dikasih', 'give', 'menyesal', 'mending', 'beli']","['tulis', 'kasih', 'give', 'sesal', 'mending', 'beli']"
109,ini kepencet saya puas kok dengan produknya,ini kepencet saya puas kok dengan produknya,"['ini', 'kepencet', 'saya', 'puas', 'kok', 'dengan', 'produknya']","['kepencet', 'puas', 'produknya']","['pencet', 'puas', 'produk']"
110,ini pertama kali sih biasanya aku selalu star udh langganan juga anehnya skrg produk dateng dengan keadaan penyok kak lumerrr terus ga dikasih bonus lg maaf yah cuman review apa adanya aja tanpa niat buruk apapun,ini pertama kali sih biasanya aku selalu star sudah langganan juga anehnya sekarang produk datang dengan keadaan penyok kak lumerrr terus enggak dikasih bonus lagi maaf ya cuman review apa adanya saja tanpa niat buruk apapun,"['ini', 'pertama', 'kali', 'sih', 'biasanya', 'aku', 'selalu', 'star', 'sudah', 'langganan', 'juga', 'anehnya', 'sekarang', 'produk', 'datang', 'dengan', 'keadaan', 'penyok', 'kak', 'lumerrr', 'terus', 'enggak', 'dikasih', 'bonus', 'lagi', 'maaf', 'ya', 'cuman', 'review', 'apa', 'adanya', 'saja', 'tanpa', 'niat', 'buruk', 'apapun']","['kali', 'sih', 'star', 'langganan', 'anehnya', 'produk', 'penyok', 'kak', 'lumerrr', 'dikasih', 'bonus', 'maaf', 'ya', 'cuman', 'review', 'niat', 'buruk', 'apapun']","['kali', 'sih', 'star', 'langgan', 'aneh', 'produk', 'penyok', 'kak', 'lumerrr', 'kasih', 'bonus', 'maaf', 'ya', 'cuman', 'review', 'niat', 'buruk', 'apa']"
111,niatnya saya beli ini satu tp kepencer sm hyaluronic serum satu begitu sy sadar sy minta tolong sm admin niacinamide yg satunya diganti hyaluronic serum saja jd hyaluronic serumnya niacinamidenya satu kebetulan harganya sama mengingat sy baru pertama kali mencoba niacinamide jd takut ga cocok tp sy sangat kecewa masa cm tukar barang dgn harga yg sama tdk bisa padahal status lbarang baru diproses keterlaluan sekali dan ga punya hati ironisnya penjual kaya ga melindungi konsumen sdh jelas sy bilang baru mau coba niacinamide masa sampai beli botol ukuran besar hrsnya malah menyarankan coba dulu barangkali ga cocok dgn kulitnya dong,niatnya saya beli ini satu tapi kepencer sama hyaluronic serum satu begitu saya sadar saya meminta tolong sama admin niacinamide yang satunya diganti hyaluronic serum saja jadi hyaluronic serumnya niacinamidenya satu kebetulan harganya sama mengingat saya baru pertama kali mencoba niacinamide jadi takut enggak cocok tapi saya sangat kecewa masa cuma tukar barang dengan harga yang sama tidak bisa padahal status lbarang baru diproses keterlaluan sekali dan enggak punya hati ironisnya penjual kayak enggak melindungi konsumen sudah jelas saya bilang baru mau coba niacinamide masa sampai beli botol ukuran besar harusnya malah menyarankan coba dulu barangkali enggak cocok dengan kulitnya dong,"['niatnya', 'saya', 'beli', 'ini', 'satu', 'tapi', 'kepencer', 'sama', 'hyaluronic', 'serum', 'satu', 'begitu', 'saya', 'sadar', 'saya', 'meminta', 'tolong', 'sama', 'admin', 'niacinamide', 'yang', 'satunya', 'diganti', 'hyaluronic', 'serum', 'saja', 'jadi', 'hyaluronic', 'serumnya', 'niacinamidenya', 'satu', 'kebetulan', 'harganya', 'sama', 'mengingat', 'saya', 'baru', 'pertama', 'kali', 'mencoba', 'niacinamide', 'jadi', 'takut', 'enggak', 'cocok', 'tapi', 'saya', 'sangat', 'kecewa', 'masa', 'cuma', 'tukar', 'barang', 'dengan', 'harga', 'yang', 'sama', 'tidak', 'bisa', 'padahal', 'status', 'lbarang', 'baru', 'diproses', 'keterlaluan', 'sekali', 'dan', 'enggak', 'punya', 'hati', 'ironisnya', 'penjual', 'kayak', 'enggak', 'melindungi', 'konsumen', 'sudah', 'jelas', 'saya', 'bilang', 'baru', 'mau', 'coba', 'niacinamide', 'masa', 'sampai', 'beli', 'botol', 'ukuran', 'besar', 'harusnya', 'malah', 'menyarankan', 'coba', 'dulu', 'barangkali', 'enggak', 'cocok', 'dengan', 'kulitnya', 'dong']","['niatnya', 'beli', 'kepencer', 'hyaluronic', 'serum', 'sadar', 'tolong', 'admin', 'niacinamide', 'satunya', 'diganti', 'hyaluronic', 'serum', 'hyaluronic', 'serumnya', 'niacinamidenya', 'harganya', 'kali', 'mencoba', 'niacinamide', 'takut', 'cocok', 'kecewa', 'tukar', 'barang', 'harga', 'status', 'lbarang', 'diproses', 'hati', 'ironisnya', 'penjual', 'kayak', 'melindungi', 'konsumen', 'bilang', 'coba', 'niacinamide', 'beli', 'botol', 'ukuran', 'menyarankan', 'coba', 'barangkali', 'cocok', 'kulitnya']","['niat', 'beli', 'kepencer', 'hyaluronic', 'serum', 'sadar', 'tolong', 'admin', 'niacinamide', 'satu', 'ganti', 'hyaluronic', 'serum', 'hyaluronic', 'serum', 'niacinamidenya', 'harga', 'kali', 'coba', 'niacinamide', 'takut', 'cocok', 'kecewa', 'tukar', 'barang', 'harga', 'status', 'lbarang', 'proses', 'hati', 'ironis', 'jual', 'kayak', 'lindung', 'konsumen', 'bilang', 'coba', 'niacinamide', 'beli', 'botol', 'ukur', 'saran', 'coba', 'barangkali', 'cocok', 'kulit']"
112,teroksidasi,teroksidasi,['teroksidasi'],['teroksidasi'],['oksidasi']
113,kurir tidak profesional tidak bekerja sesuai sop sebagai kurir ekspedisi nelpon saya malah ngatain saya dll,kurir tidak profesional tidak bekerja sesuai sop sebagai kurir ekspedisi nelpon saya malah mengatai saya dll,"['kurir', 'tidak', 'profesional', 'tidak', 'bekerja', 'sesuai', 'sop', 'sebagai', 'kurir', 'ekspedisi', 'nelpon', 'saya', 'malah', 'mengatai', 'saya', 'dll']","['kurir', 'profesional', 'sesuai', 'sop', 'kurir', 'ekspedisi', 'nelpon', 'mengatai', 'dll']","['kurir', 'profesional', 'sesuai', 'sop', 'kurir', 'ekspedisi', 'nelpon', 'katai', 'dll']"
114,rir tidak profesional tidak bekerja sesuai sop sebagai kurir ekspedisi nelpon saya malah ngatain saya dll,rir tidak profesional tidak bekerja sesuai sop sebagai kurir ekspedisi nelpon saya malah mengatai saya dll,"['rir', 'tidak', 'profesional', 'tidak', 'bekerja', 'sesuai', 'sop', 'sebagai', 'kurir', 'ekspedisi', 'nelpon', 'saya', 'malah', 'mengatai', 'saya', 'dll']","['rir', 'profesional', 'sesuai', 'sop', 'kurir', 'ekspedisi', 'nelpon', 'mengatai', 'dll']","['rir', 'profesional', 'sesuai', 'sop', 'kurir', 'ekspedisi', 'nelpon', 'katai', 'dll']"
