,Review,Review_norm,review_tokens,review_tokens_SR
272,tipe kulit acne prone berminyak sorry sharing pengalaman aja awalnya tertarik karna emang claim nya skincare acne tapi setelah digunakan malah semakin parah pemakaian sudah di kurangi pake beberapa produk aja tapi tak ada perubahan ke arah baik setelah stop pemakaian kulit kembali membaik,tipe kulit acne prone berminyak sorry sharing pengalaman saja awalnya tertarik karena memang claim nya skincare acne tapi setelah digunakan malah semakin parah pemakaian sudah di kurangi pakai beberapa produk saja tapi tak ada perubahan ke arah baik setelah stop pemakaian kulit kembali membaik,"['tipe', 'kulit', 'acne', 'prone', 'berminyak', 'sorry', 'sharing', 'pengalaman', 'saja', 'awalnya', 'tertarik', 'karena', 'memang', 'claim', 'nya', 'skincare', 'acne', 'tapi', 'setelah', 'digunakan', 'malah', 'semakin', 'parah', 'pemakaian', 'sudah', 'di', 'kurangi', 'pakai', 'beberapa', 'produk', 'saja', 'tapi', 'tak', 'ada', 'perubahan', 'ke', 'arah', 'baik', 'setelah', 'stop', 'pemakaian', 'kulit', 'kembali', 'membaik']","['tipe', 'kulit', 'acne', 'prone', 'berminyak', 'sorry', 'sharing', 'pengalaman', 'tertarik', 'claim', 'nya', 'skincare', 'acne', 'parah', 'pemakaian', 'kurangi', 'pakai', 'produk', 'perubahan', 'arah', 'stop', 'pemakaian', 'kulit', 'membaik']"
273,barangnya ga sampe ga tau udah komplain berkali di csnya tokopedia ga ada yang dateng udah komplain ke azarin ga ada solusi juga udah telopon cs si cepat ga ada solusi juga udah abisin pulsa ampir rbu tetep aja paket ga sampe sampe sekarang maaf aku kasih bintang apa adanya sesuai saolnya baranf ga aku terima sama sekali,barangnya enggak sampai enggak tau sudah komplain berkali di csnya tokopedia enggak ada yang datang sudah komplain ke azarin enggak ada solusi juga sudah telopon customer service sih cepat enggak ada solusi juga sudah abisin pulsa ampir rbu tetap saja paket enggak sampai sampai sekarang maaf aku kasih bintang apa adanya sesuai saolnya baranf enggak aku terima sama sekali,"['barangnya', 'enggak', 'sampai', 'enggak', 'tau', 'sudah', 'komplain', 'berkali', 'di', 'csnya', 'tokopedia', 'enggak', 'ada', 'yang', 'datang', 'sudah', 'komplain', 'ke', 'azarin', 'enggak', 'ada', 'solusi', 'juga', 'sudah', 'telopon', 'customer', 'service', 'sih', 'cepat', 'enggak', 'ada', 'solusi', 'juga', 'sudah', 'abisin', 'pulsa', 'ampir', 'rbu', 'tetap', 'saja', 'paket', 'enggak', 'sampai', 'sampai', 'sekarang', 'maaf', 'aku', 'kasih', 'bintang', 'apa', 'adanya', 'sesuai', 'saolnya', 'baranf', 'enggak', 'aku', 'terima', 'sama', 'sekali']","['barangnya', 'tau', 'komplain', 'berkali', 'csnya', 'tokopedia', 'komplain', 'azarin', 'solusi', 'telopon', 'customer', 'service', 'sih', 'cepat', 'solusi', 'abisin', 'pulsa', 'ampir', 'rbu', 'paket', 'maaf', 'kasih', 'bintang', 'sesuai', 'saolnya', 'baranf', 'terima']"
274,barangnya tidak sampai pesan brg lipcream dan tone up yg dtg kardusnya besar isinya lipcream aja tidak tahu kesalahannya ada  kurir atau bagaimana ttp mengecewakan sih packingnya bikin barang mudah keluar udh acakan,barangnya tidak sampai pesan barang lipcream dan tone up yang datang kardusnya besar isinya lipcream saja tidak tahu kesalahannya ada  kurir atau bagaimana tetap mengecewakan sih packingnya bikin barang mudah keluar sudah acakan,"['barangnya', 'tidak', 'sampai', 'pesan', 'barang', 'lipcream', 'dan', 'tone', 'up', 'yang', 'datang', 'kardusnya', 'besar', 'isinya', 'lipcream', 'saja', 'tidak', 'tahu', 'kesalahannya', 'ada', 'kurir', 'atau', 'bagaimana', 'tetap', 'mengecewakan', 'sih', 'packingnya', 'bikin', 'barang', 'mudah', 'keluar', 'sudah', 'acakan']","['barangnya', 'pesan', 'barang', 'lipcream', 'tone', 'up', 'kardusnya', 'isinya', 'lipcream', 'kesalahannya', 'kurir', 'mengecewakan', 'sih', 'packingnya', 'bikin', 'barang', 'mudah', 'acakan']"
275,paketan saya yang acne kurang produk kecewa banget pengiriman super lambat,paketan saya yang acne kurang produk kecewa banget pengiriman super lambat,"['paketan', 'saya', 'yang', 'acne', 'kurang', 'produk', 'kecewa', 'banget', 'pengiriman', 'super', 'lambat']","['paketan', 'acne', 'produk', 'kecewa', 'banget', 'pengiriman', 'super', 'lambat']"
276,susah si bersihkan,susah sih bersihkan,"['susah', 'sih', 'bersihkan']","['susah', 'sih', 'bersihkan']"
277,saya kecewa karena barang yg dikirim kurang tidak sesuai dgn deskripsi udah gitu penjualnya susah banget dihubunginya makanya saya gak tau produknya bagus atau tidak karena barang yg saya butuh malah tidak dikirim,saya kecewa karena barang yang dikirim kurang tidak sesuai dengan deskripsi sudah begitu penjualnya susah banget dihubunginya makanya saya enggak tau produknya bagus atau tidak karena barang yang saya butuh malah tidak dikirim,"['saya', 'kecewa', 'karena', 'barang', 'yang', 'dikirim', 'kurang', 'tidak', 'sesuai', 'dengan', 'deskripsi', 'sudah', 'begitu', 'penjualnya', 'susah', 'banget', 'dihubunginya', 'makanya', 'saya', 'enggak', 'tau', 'produknya', 'bagus', 'atau', 'tidak', 'karena', 'barang', 'yang', 'saya', 'butuh', 'malah', 'tidak', 'dikirim']","['kecewa', 'barang', 'dikirim', 'sesuai', 'deskripsi', 'penjualnya', 'susah', 'banget', 'dihubunginya', 'tau', 'produknya', 'bagus', 'barang', 'butuh', 'dikirim']"
278,pelayanannya waduh,pelayanannya waduh,"['pelayanannya', 'waduh']",['pelayanannya']
279,tidak diterima,tidak diterima,"['tidak', 'diterima']",['diterima']
280,tidak cocok di wajah,tidak cocok di wajah,"['tidak', 'cocok', 'di', 'wajah']","['cocok', 'wajah']"
281,hasilnya kurang memuaskan,hasilnya kurang memuaskan,"['hasilnya', 'kurang', 'memuaskan']","['hasilnya', 'memuaskan']"
282,mesennya paket whitening serum day cream ama night cream yg dateng sunscreen lahh aneh bnget ga jelas ampun deh payaahhh,mesennya paket whitening serum day cream sama night cream yang datang sunscreen lah aneh banget enggak jelas ampun deh payaahhh,"['mesennya', 'paket', 'whitening', 'serum', 'day', 'cream', 'sama', 'night', 'cream', 'yang', 'datang', 'sunscreen', 'lah', 'aneh', 'banget', 'enggak', 'jelas', 'ampun', 'deh', 'payaahhh']","['mesennya', 'paket', 'whitening', 'serum', 'day', 'cream', 'night', 'cream', 'sunscreen', 'aneh', 'banget', 'ampun', 'deh', 'payaahhh']"
283,penjual sangat no respon pengiriman samapi hari ngga nyampe barang tidak sya terima tapi dana sudah diterima penjual,penjual sangat no respon pengiriman samapi hari enggak sampai barang tidak saya terima tapi dana sudah diterima penjual,"['penjual', 'sangat', 'no', 'respon', 'pengiriman', 'samapi', 'hari', 'enggak', 'sampai', 'barang', 'tidak', 'saya', 'terima', 'tapi', 'dana', 'sudah', 'diterima', 'penjual']","['penjual', 'no', 'respon', 'pengiriman', 'samapi', 'barang', 'terima', 'dana', 'diterima', 'penjual']"
284,pembeli no respon sama sekali pengiriman sampai hari ga ada nampak datang tapi dana sudah otomatis ke penjual tolong selesaikan,pembeli no respon sama sekali pengiriman sampai hari enggak ada menampak datang tapi dana sudah otomatis ke penjual tolong selesaikan,"['pembeli', 'no', 'respon', 'sama', 'sekali', 'pengiriman', 'sampai', 'hari', 'enggak', 'ada', 'menampak', 'datang', 'tapi', 'dana', 'sudah', 'otomatis', 'ke', 'penjual', 'tolong', 'selesaikan']","['pembeli', 'no', 'respon', 'pengiriman', 'menampak', 'dana', 'otomatis', 'penjual', 'tolong', 'selesaikan']"
285,bilangx bisa cod ternyata gk bisa,bilangx bisa cod ternyata enggak bisa,"['bilangx', 'bisa', 'cod', 'ternyata', 'enggak', 'bisa']","['bilangx', 'cod']"
286,debuan paraaaah dalem dus pula debuan nya,debuan paraaaah dalem dus pula debuan nya,"['debuan', 'paraaaah', 'dalem', 'dus', 'pula', 'debuan', 'nya']","['debuan', 'paraaaah', 'dalem', 'dus', 'debuan', 'nya']"
287,gimana ceritanya ini segelnya udh kebuka kecewa bgt,bagaimana ceritanya ini segelnya sudah kebuka kecewa banget,"['bagaimana', 'ceritanya', 'ini', 'segelnya', 'sudah', 'kebuka', 'kecewa', 'banget']","['ceritanya', 'segelnya', 'kebuka', 'kecewa', 'banget']"
288,produk di pakai ada kesan berkinyak muka gossy,produk di pakai ada kesan berkinyak muka gossy,"['produk', 'di', 'pakai', 'ada', 'kesan', 'berkinyak', 'muka', 'gossy']","['produk', 'pakai', 'kesan', 'berkinyak', 'muka', 'gossy']"
289,pertama kalinya saya nemu official store yang kirim paket ga niat sama sekali kayak gini,pertama kalinya saya nemu official store yang kirim paket enggak niat sama sekali kayak begini,"['pertama', 'kalinya', 'saya', 'nemu', 'official', 'store', 'yang', 'kirim', 'paket', 'enggak', 'niat', 'sama', 'sekali', 'kayak', 'begini']","['kalinya', 'nemu', 'official', 'store', 'kirim', 'paket', 'niat', 'kayak']"
290,serum retinol katanya menghilangkan flex tapi saya pakai kenapa malah flex nya jadi lebih tebal hitam,serum retinol katanya menghilangkan flex tapi saya pakai kenapa malah flex nya jadi lebih tebal hitam,"['serum', 'retinol', 'katanya', 'menghilangkan', 'flex', 'tapi', 'saya', 'pakai', 'kenapa', 'malah', 'flex', 'nya', 'jadi', 'lebih', 'tebal', 'hitam']","['serum', 'retinol', 'menghilangkan', 'flex', 'pakai', 'flex', 'nya', 'tebal', 'hitam']"
291,baik tim tokopedia nya atau penjual nya juga sama aja estimasi maksimal kedatangan barang di tanggal agustus sudah dibuatkan laporan komplain dan barang baru sampai di rumah di tanggal agustus padahal saya pesan barangnya dari tanggal agustus tidak ada respon sama sekali dari kedua belah pihak,baik tim tokopedia nya atau penjual nya juga sama saja estimasi maksimal kedatangan barang di tanggal agustus sudah dibuatkan laporan komplain dan barang baru sampai di rumah di tanggal agustus padahal saya pesan barangnya dari tanggal agustus tidak ada respon sama sekali dari kedua belah pihak,"['baik', 'tim', 'tokopedia', 'nya', 'atau', 'penjual', 'nya', 'juga', 'sama', 'saja', 'estimasi', 'maksimal', 'kedatangan', 'barang', 'di', 'tanggal', 'agustus', 'sudah', 'dibuatkan', 'laporan', 'komplain', 'dan', 'barang', 'baru', 'sampai', 'di', 'rumah', 'di', 'tanggal', 'agustus', 'padahal', 'saya', 'pesan', 'barangnya', 'dari', 'tanggal', 'agustus', 'tidak', 'ada', 'respon', 'sama', 'sekali', 'dari', 'kedua', 'belah', 'pihak']","['tim', 'tokopedia', 'nya', 'penjual', 'nya', 'estimasi', 'maksimal', 'kedatangan', 'barang', 'tanggal', 'agustus', 'dibuatkan', 'laporan', 'komplain', 'barang', 'rumah', 'tanggal', 'agustus', 'pesan', 'barangnya', 'tanggal', 'agustus', 'respon', 'belah']"
292,sorry bad review ini soal pelayanan bukan barang sudah mengajukan pembatalan sebelum diproses tapi penjual menolak pembatalan dan langsung diproses lain kali jangan maksa pembeli ya gak baik jualan begini seller lain kalo dibatalin bisa tuh padahal udah diproses ini belom diproses kok gak bisa dibatalin cukup sekali ini aja belanja disini dapat pelayanan yg sama sekali ga memuaskan,sorry bad review ini soal pelayanan bukan barang sudah mengajukan pembatalan sebelum diproses tapi penjual menolak pembatalan dan langsung diproses lain kali jangan maksa pembeli ya enggak baik jualan begini seller lain kalo dibatalin bisa tuh padahal sudah diproses ini belum diproses kok enggak bisa dibatalin cukup sekali ini saja belanja disini dapat pelayanan yang sama sekali enggak memuaskan,"['sorry', 'bad', 'review', 'ini', 'soal', 'pelayanan', 'bukan', 'barang', 'sudah', 'mengajukan', 'pembatalan', 'sebelum', 'diproses', 'tapi', 'penjual', 'menolak', 'pembatalan', 'dan', 'langsung', 'diproses', 'lain', 'kali', 'jangan', 'maksa', 'pembeli', 'ya', 'enggak', 'baik', 'jualan', 'begini', 'seller', 'lain', 'kalo', 'dibatalin', 'bisa', 'tuh', 'padahal', 'sudah', 'diproses', 'ini', 'belum', 'diproses', 'kok', 'enggak', 'bisa', 'dibatalin', 'cukup', 'sekali', 'ini', 'saja', 'belanja', 'disini', 'dapat', 'pelayanan', 'yang', 'sama', 'sekali', 'enggak', 'memuaskan']","['sorry', 'bad', 'review', 'pelayanan', 'barang', 'mengajukan', 'pembatalan', 'diproses', 'penjual', 'menolak', 'pembatalan', 'langsung', 'diproses', 'kali', 'maksa', 'pembeli', 'ya', 'jualan', 'seller', 'kalo', 'dibatalin', 'tuh', 'diproses', 'diproses', 'dibatalin', 'belanja', 'pelayanan', 'memuaskan']"
293,kurir kirim hanya tulis penerima resepsionis dan resepsionis di gedung tujuan ada banyak sampai saat ini belum terima barang alias anggep aja hilang,kurir kirim hanya tulis penerima resepsionis dan resepsionis di gedung tujuan ada banyak sampai saat ini belum terima barang alias anggep saja hilang,"['kurir', 'kirim', 'hanya', 'tulis', 'penerima', 'resepsionis', 'dan', 'resepsionis', 'di', 'gedung', 'tujuan', 'ada', 'banyak', 'sampai', 'saat', 'ini', 'belum', 'terima', 'barang', 'alias', 'anggep', 'saja', 'hilang']","['kurir', 'kirim', 'tulis', 'penerima', 'resepsionis', 'resepsionis', 'gedung', 'tujuan', 'terima', 'barang', 'alias', 'anggep', 'hilang']"
294,pesen datengnya tapi overall baguss,pesan datengnya tapi overall bagus,"['pesan', 'datengnya', 'tapi', 'overall', 'bagus']","['pesan', 'datengnya', 'overall', 'bagus']"
295,bocor gaes numplek serumnya pas unboxing kok kyk ada yg basah  beneran pas dibuka kardus serumnya udah lecek dan pas buka segelnya biyuuh tutupnya miring kek menara di italy keknya itu dr mesin pabriknya yg otomatis,bocor gaes numplek serumnya pas unboxing kok kayak ada yang basah  benaran pas dibuka kardus serumnya sudah lecek dan pas buka segelnya biyuuh tutupnya miring kayak menara di italy kayaknya itu dari mesin pabriknya yang otomatis,"['bocor', 'gaes', 'numplek', 'serumnya', 'pas', 'unboxing', 'kok', 'kayak', 'ada', 'yang', 'basah', 'benaran', 'pas', 'dibuka', 'kardus', 'serumnya', 'sudah', 'lecek', 'dan', 'pas', 'buka', 'segelnya', 'biyuuh', 'tutupnya', 'miring', 'kayak', 'menara', 'di', 'italy', 'kayaknya', 'itu', 'dari', 'mesin', 'pabriknya', 'yang', 'otomatis']","['bocor', 'gaes', 'numplek', 'serumnya', 'pas', 'unboxing', 'kayak', 'basah', 'benaran', 'pas', 'dibuka', 'kardus', 'serumnya', 'lecek', 'pas', 'buka', 'segelnya', 'biyuuh', 'tutupnya', 'miring', 'kayak', 'menara', 'italy', 'kayaknya', 'mesin', 'pabriknya', 'otomatis']"
296,hai azarine agak kecewa sih ya pas beli ini dibarengin sm barang yg banyak harusnya beli tapi cuma dikirim si acne gentle washnya dan salahnya ga bikin video unboxingnya tp langsung sy foto abis bongkar dus next time harus teliti lagi ya jadi customer ga dirugikan sudah info ke cs dan cs balesnya ramah dan udh ngasih alamat sgala macem tp barang yg kurang ga dikirim juga sudah hampir bulan sejak pembelian agak kapok ya jadinya kalo beli langsung banyak sorry kasih bintang padahal produknya sudah sangat cocok dan bagus,hai azarine agak kecewa sih ya pas beli ini dibarengin sama barang yang banyak harusnya beli tapi cuma dikirim sih acne gentle washnya dan salahnya enggak bikin video unboxingnya tapi langsung saya foto habis bongkar dus next time harus teliti lagi ya jadi customer enggak dirugikan sudah info ke customer service dan customer service balesnya ramah dan sudah mengasih alamat sgala macam tapi barang yang kurang enggak dikirim juga sudah hampir bulan sejak pembelian agak kapok ya jadinya kalo beli langsung banyak sorry kasih bintang padahal produknya sudah sangat cocok dan bagus,"['hai', 'azarine', 'agak', 'kecewa', 'sih', 'ya', 'pas', 'beli', 'ini', 'dibarengin', 'sama', 'barang', 'yang', 'banyak', 'harusnya', 'beli', 'tapi', 'cuma', 'dikirim', 'sih', 'acne', 'gentle', 'washnya', 'dan', 'salahnya', 'enggak', 'bikin', 'video', 'unboxingnya', 'tapi', 'langsung', 'saya', 'foto', 'habis', 'bongkar', 'dus', 'next', 'time', 'harus', 'teliti', 'lagi', 'ya', 'jadi', 'customer', 'enggak', 'dirugikan', 'sudah', 'info', 'ke', 'customer', 'service', 'dan', 'customer', 'service', 'balesnya', 'ramah', 'dan', 'sudah', 'mengasih', 'alamat', 'sgala', 'macam', 'tapi', 'barang', 'yang', 'kurang', 'enggak', 'dikirim', 'juga', 'sudah', 'hampir', 'bulan', 'sejak', 'pembelian', 'agak', 'kapok', 'ya', 'jadinya', 'kalo', 'beli', 'langsung', 'banyak', 'sorry', 'kasih', 'bintang', 'padahal', 'produknya', 'sudah', 'sangat', 'cocok', 'dan', 'bagus']","['hai', 'azarine', 'kecewa', 'sih', 'ya', 'pas', 'beli', 'dibarengin', 'barang', 'beli', 'dikirim', 'sih', 'acne', 'gentle', 'washnya', 'salahnya', 'bikin', 'video', 'unboxingnya', 'langsung', 'foto', 'habis', 'bongkar', 'dus', 'next', 'time', 'teliti', 'ya', 'customer', 'dirugikan', 'info', 'customer', 'service', 'customer', 'service', 'balesnya', 'ramah', 'mengasih', 'alamat', 'sgala', 'barang', 'dikirim', 'pembelian', 'kapok', 'ya', 'kalo', 'beli', 'langsung', 'sorry', 'kasih', 'bintang', 'produknya', 'cocok', 'bagus']"
297,pengirimannya sangat lamban butuh hr setelah pemesanan baru dikirim skrg lg reorder ke kalinya tp di toko oren sampe hr baru dikirim saran aja yg mau reorder harus punya alternatif produk lain percuma juga kalo produk bagus tp pemakaian jd gak konsisten,pengirimannya sangat lamban butuh hari setelah pemesanan baru dikirim sekarang lagi reorder ke kalinya tapi di toko oren sampai hari baru dikirim saran saja yang mau reorder harus punya alternatif produk lain percuma juga kalo produk bagus tapi pemakaian jadi enggak konsisten,"['pengirimannya', 'sangat', 'lamban', 'butuh', 'hari', 'setelah', 'pemesanan', 'baru', 'dikirim', 'sekarang', 'lagi', 'reorder', 'ke', 'kalinya', 'tapi', 'di', 'toko', 'oren', 'sampai', 'hari', 'baru', 'dikirim', 'saran', 'saja', 'yang', 'mau', 'reorder', 'harus', 'punya', 'alternatif', 'produk', 'lain', 'percuma', 'juga', 'kalo', 'produk', 'bagus', 'tapi', 'pemakaian', 'jadi', 'enggak', 'konsisten']","['pengirimannya', 'lamban', 'butuh', 'pemesanan', 'dikirim', 'reorder', 'kalinya', 'toko', 'oren', 'dikirim', 'saran', 'reorder', 'alternatif', 'produk', 'kalo', 'produk', 'bagus', 'pemakaian', 'konsisten']"
298,pengiriman barang saya tidak diinfo kalau salah produk saat ini terkendala uang saya di hold toped,pengiriman barang saya tidak diinfo kalau salah produk saat ini terkendala uang saya di hold toped,"['pengiriman', 'barang', 'saya', 'tidak', 'diinfo', 'kalau', 'salah', 'produk', 'saat', 'ini', 'terkendala', 'uang', 'saya', 'di', 'hold', 'toped']","['pengiriman', 'barang', 'diinfo', 'salah', 'produk', 'terkendala', 'uang', 'hold', 'toped']"
299,maaf ya saya sangat jarang kasih bintang tapi dari pembayaran hingga diproses dan dikirim makan waktu hari tanpa ada konfirmasi atau usaha komunikasi dari seller untuk menjelaskan kenapa kalau memang barang kosong juga harusnya bisa message dulu apalagi ini official store saya beli karena sedang diskon jadi rupiah mungkin karena harga rupiah itulah seller menganggap tidak penting pembelinya alangkah baiknya tetap berikan pelayanan terbaik walaupun barang dijual dengan harga diskon review produknya baru sekali pakai belum ada hasil apa tekstur tidak lengket tapi sepertinya kurang melembabkan,maaf ya saya sangat jarang kasih bintang tapi dari pembayaran hingga diproses dan dikirim makan waktu hari tanpa ada konfirmasi atau usaha komunikasi dari seller untuk menjelaskan kenapa kalau memang barang kosong juga harusnya bisa message dulu apalagi ini official store saya beli karena sedang diskon jadi rupiah mungkin karena harga rupiah itulah seller menganggap tidak penting pembelinya alangkah baiknya tetap berikan pelayanan terbaik walaupun barang dijual dengan harga diskon review produknya baru sekali pakai belum ada hasil apa tekstur tidak lengket tapi sepertinya kurang melembabkan,"['maaf', 'ya', 'saya', 'sangat', 'jarang', 'kasih', 'bintang', 'tapi', 'dari', 'pembayaran', 'hingga', 'diproses', 'dan', 'dikirim', 'makan', 'waktu', 'hari', 'tanpa', 'ada', 'konfirmasi', 'atau', 'usaha', 'komunikasi', 'dari', 'seller', 'untuk', 'menjelaskan', 'kenapa', 'kalau', 'memang', 'barang', 'kosong', 'juga', 'harusnya', 'bisa', 'message', 'dulu', 'apalagi', 'ini', 'official', 'store', 'saya', 'beli', 'karena', 'sedang', 'diskon', 'jadi', 'rupiah', 'mungkin', 'karena', 'harga', 'rupiah', 'itulah', 'seller', 'menganggap', 'tidak', 'penting', 'pembelinya', 'alangkah', 'baiknya', 'tetap', 'berikan', 'pelayanan', 'terbaik', 'walaupun', 'barang', 'dijual', 'dengan', 'harga', 'diskon', 'review', 'produknya', 'baru', 'sekali', 'pakai', 'belum', 'ada', 'hasil', 'apa', 'tekstur', 'tidak', 'lengket', 'tapi', 'sepertinya', 'kurang', 'melembabkan']","['maaf', 'ya', 'jarang', 'kasih', 'bintang', 'pembayaran', 'diproses', 'dikirim', 'makan', 'konfirmasi', 'usaha', 'komunikasi', 'seller', 'barang', 'kosong', 'message', 'official', 'store', 'beli', 'diskon', 'rupiah', 'harga', 'rupiah', 'seller', 'menganggap', 'pembelinya', 'alangkah', 'baiknya', 'pelayanan', 'terbaik', 'barang', 'dijual', 'harga', 'diskon', 'review', 'produknya', 'pakai', 'hasil', 'tekstur', 'lengket', 'melembabkan']"
300,benar not recommended buat seukuran ofc store ya pengemasan super dupee lama melebihi eatimasi packing biasa bgt tidak pake buble warp hanya kardus,benar not recommended buat seukuran ofc store ya pengemasan super dupee lama melebihi eatimasi packing biasa banget tidak pakai buble warp hanya kardus,"['benar', 'not', 'recommended', 'buat', 'seukuran', 'ofc', 'store', 'ya', 'pengemasan', 'super', 'dupee', 'lama', 'melebihi', 'eatimasi', 'packing', 'biasa', 'banget', 'tidak', 'pakai', 'buble', 'warp', 'hanya', 'kardus']","['not', 'recommended', 'seukuran', 'ofc', 'store', 'ya', 'pengemasan', 'super', 'dupee', 'melebihi', 'eatimasi', 'packing', 'banget', 'pakai', 'buble', 'warp', 'kardus']"
301,bukan barangnya yang bikin kecewa tapi pelayanannya sekelas official store azarine pelayanannya buruk bgt pesanan lama bgt ngga dikirim di chat kali juga ngga dibales  bales pas barangnya udah sampe telat di mention di twitter juga ngga di respon kalo buat kurirnya jasa pengirimannya cepet padahal udah ada beberapa yg komplain tapi juga nggaada perbaikan,bukan barangnya yang bikin kecewa tapi pelayanannya sekelas official store azarine pelayanannya buruk banget pesanan lama banget enggak dikirim di chat kali juga enggak dibales  balas pas barangnya sudah sampai telat di mention di twitter juga enggak di respon kalo buat kurirnya jasa pengirimannya cepat padahal sudah ada beberapa yang komplain tapi juga nggaada perbaikan,"['bukan', 'barangnya', 'yang', 'bikin', 'kecewa', 'tapi', 'pelayanannya', 'sekelas', 'official', 'store', 'azarine', 'pelayanannya', 'buruk', 'banget', 'pesanan', 'lama', 'banget', 'enggak', 'dikirim', 'di', 'chat', 'kali', 'juga', 'enggak', 'dibales', 'balas', 'pas', 'barangnya', 'sudah', 'sampai', 'telat', 'di', 'mention', 'di', 'twitter', 'juga', 'enggak', 'di', 'respon', 'kalo', 'buat', 'kurirnya', 'jasa', 'pengirimannya', 'cepat', 'padahal', 'sudah', 'ada', 'beberapa', 'yang', 'komplain', 'tapi', 'juga', 'nggaada', 'perbaikan']","['barangnya', 'bikin', 'kecewa', 'pelayanannya', 'sekelas', 'official', 'store', 'azarine', 'pelayanannya', 'buruk', 'banget', 'pesanan', 'banget', 'dikirim', 'chat', 'kali', 'dibales', 'balas', 'pas', 'barangnya', 'telat', 'mention', 'twitter', 'respon', 'kalo', 'kurirnya', 'jasa', 'pengirimannya', 'cepat', 'komplain', 'nggaada', 'perbaikan']"
302,bocor ditengah jalan alias gak selamat sampai di tempat packing kerdus jg rusak sudah tahu jualan skincare kenapa packingnya gak niat saya chat minta tukar barang juga gak dibalas kecewa sekali,bocor ditengah jalan alias enggak selamat sampai di tempat packing kerdus juga rusak sudah tahu jualan skincare kenapa packingnya enggak niat saya chat meminta tukar barang juga enggak dibalas kecewa sekali,"['bocor', 'ditengah', 'jalan', 'alias', 'enggak', 'selamat', 'sampai', 'di', 'tempat', 'packing', 'kerdus', 'juga', 'rusak', 'sudah', 'tahu', 'jualan', 'skincare', 'kenapa', 'packingnya', 'enggak', 'niat', 'saya', 'chat', 'meminta', 'tukar', 'barang', 'juga', 'enggak', 'dibalas', 'kecewa', 'sekali']","['bocor', 'ditengah', 'jalan', 'alias', 'selamat', 'packing', 'kerdus', 'rusak', 'jualan', 'skincare', 'packingnya', 'niat', 'chat', 'tukar', 'barang', 'dibalas', 'kecewa']"
303,di luar barangnya yg bagus pelayanannya super duper jelek pengiriman lama bgt padahal sama sidoarjo dikirim  berapa jam sebelum pembatalan otomatis sangat jauh dr perkiraan sampai chat tidak segera dibalas mohon diperbaiki layanannya ini os lho masak mengecewakan sekali pelayanannya,di luar barangnya yang bagus pelayanannya super duper jelek pengiriman lama banget padahal sama sidoarjo dikirim  berapa jam sebelum pembatalan otomatis sangat jauh dari perkiraan sampai chat tidak segera dibalas mohon diperbaiki layanannya ini os lho masak mengecewakan sekali pelayanannya,"['di', 'luar', 'barangnya', 'yang', 'bagus', 'pelayanannya', 'super', 'duper', 'jelek', 'pengiriman', 'lama', 'banget', 'padahal', 'sama', 'sidoarjo', 'dikirim', 'berapa', 'jam', 'sebelum', 'pembatalan', 'otomatis', 'sangat', 'jauh', 'dari', 'perkiraan', 'sampai', 'chat', 'tidak', 'segera', 'dibalas', 'mohon', 'diperbaiki', 'layanannya', 'ini', 'os', 'lho', 'masak', 'mengecewakan', 'sekali', 'pelayanannya']","['barangnya', 'bagus', 'pelayanannya', 'super', 'duper', 'jelek', 'pengiriman', 'banget', 'sidoarjo', 'dikirim', 'jam', 'pembatalan', 'otomatis', 'perkiraan', 'chat', 'dibalas', 'mohon', 'diperbaiki', 'layanannya', 'os', 'lho', 'masak', 'mengecewakan', 'pelayanannya']"
304,paket sampe dalam waktu hari termasuk lama bgt karna aku lokasi jakarta trs pesenan galengkap tp ga sempet videoin karna gak mikir bakal kurang items gini yaudahlah ikhlas aja,paket sampai dalam waktu hari termasuk lama banget karena aku lokasi jakarta terus pesanan galengkap tapi enggak sempat videoin karena enggak mikir bakal kurang items begini yaudahlah ikhlas saja,"['paket', 'sampai', 'dalam', 'waktu', 'hari', 'termasuk', 'lama', 'banget', 'karena', 'aku', 'lokasi', 'jakarta', 'terus', 'pesanan', 'galengkap', 'tapi', 'enggak', 'sempat', 'videoin', 'karena', 'enggak', 'mikir', 'bakal', 'kurang', 'items', 'begini', 'yaudahlah', 'ikhlas', 'saja']","['paket', 'banget', 'lokasi', 'jakarta', 'pesanan', 'galengkap', 'videoin', 'mikir', 'items', 'yaudahlah', 'ikhlas']"
305,barang gak dikirim pesen items yg dikirim cuma gak jelekin ya,barang enggak dikirim pesan items yang dikirim cuma enggak menjelekkan ya,"['barang', 'enggak', 'dikirim', 'pesan', 'items', 'yang', 'dikirim', 'cuma', 'enggak', 'menjelekkan', 'ya']","['barang', 'dikirim', 'pesan', 'items', 'dikirim', 'menjelekkan', 'ya']"
306,pengirimannya lama,pengirimannya lama,"['pengirimannya', 'lama']",['pengirimannya']
307,lama banget,lama banget,"['lama', 'banget']",['banget']
