,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
214,pas dibuka dalamnya kopong dipencet isinya ini  pake doang habis ga ngerti apa ml sedikit itu ya ga worth it harganya,pas dibuka dalamnya kopong dipencet isinya ini  pakai doang habis enggak mengerti apa ml sedikit itu ya enggak worth itu harganya,"['pas', 'dibuka', 'dalamnya', 'kopong', 'dipencet', 'isinya', 'ini', 'pakai', 'doang', 'habis', 'enggak', 'mengerti', 'apa', 'ml', 'sedikit', 'itu', 'ya', 'enggak', 'worth', 'itu', 'harganya']","['pas', 'dibuka', 'dalamnya', 'kopong', 'dipencet', 'isinya', 'pakai', 'doang', 'habis', 'mengerti', 'ml', 'ya', 'worth', 'harganya']","['pas', 'buka', 'dalam', 'kopong', 'pencet', 'isi', 'pakai', 'doang', 'habis', 'erti', 'ml', 'ya', 'worth', 'harga']"
215,muncul jerawat batu setelah pakai ini udh bulan lebih bekasnya ga hilang,muncul jerawat batu setelah pakai ini sudah bulan lebih bekasnya enggak hilang,"['muncul', 'jerawat', 'batu', 'setelah', 'pakai', 'ini', 'sudah', 'bulan', 'lebih', 'bekasnya', 'enggak', 'hilang']","['muncul', 'jerawat', 'batu', 'pakai', 'bekasnya', 'hilang']","['muncul', 'jerawat', 'batu', 'pakai', 'bekas', 'hilang']"
216,muka ku auto merah kukira cm efek pertama tp trnyt stlh pemakaian beberapa kali dan padahal gak setiap hari ttp aja sama aku mau preloved aja yaa,muka ku auto merah kukira cuma efek pertama tapi trnyt setelah pemakaian beberapa kali dan padahal enggak setiap hari tetap saja sama aku mau preloved saja ya,"['muka', 'ku', 'auto', 'merah', 'kukira', 'cuma', 'efek', 'pertama', 'tapi', 'trnyt', 'setelah', 'pemakaian', 'beberapa', 'kali', 'dan', 'padahal', 'enggak', 'setiap', 'hari', 'tetap', 'saja', 'sama', 'aku', 'mau', 'preloved', 'saja', 'ya']","['muka', 'ku', 'auto', 'merah', 'kukira', 'efek', 'trnyt', 'pemakaian', 'kali', 'preloved', 'ya']","['muka', 'ku', 'auto', 'merah', 'kira', 'efek', 'trnyt', 'pakai', 'kali', 'preloved', 'ya']"
217,beli di tokped ternyata dr toko cabang expirednya lebih cepet bahkan dr botol saya yg sudah mau abis dan warna sudah menguning gatau apakah produk rusak atau masih aman dipake overall cukup mengecewakan,beli di tokped ternyata dari toko cabang expirednya lebih cepat bahkan dari botol saya yang sudah mau habis dan warna sudah menguning enggak tau apakah produk rusak atau masih aman dipakai overall cukup mengecewakan,"['beli', 'di', 'tokped', 'ternyata', 'dari', 'toko', 'cabang', 'expirednya', 'lebih', 'cepat', 'bahkan', 'dari', 'botol', 'saya', 'yang', 'sudah', 'mau', 'habis', 'dan', 'warna', 'sudah', 'menguning', 'enggak', 'tau', 'apakah', 'produk', 'rusak', 'atau', 'masih', 'aman', 'dipakai', 'overall', 'cukup', 'mengecewakan']","['beli', 'tokped', 'toko', 'cabang', 'expirednya', 'cepat', 'botol', 'habis', 'warna', 'menguning', 'tau', 'produk', 'rusak', 'aman', 'dipakai', 'overall', 'mengecewakan']","['beli', 'tokped', 'toko', 'cabang', 'expirednya', 'cepat', 'botol', 'habis', 'warna', 'kuning', 'tau', 'produk', 'rusak', 'aman', 'pakai', 'overall', 'kecewa']"
218,review jujur produknya bagus tp jd kurang respect krn di gambar ditulis dpt tas tp ternyata pas dibuka engga ada pas dikomplain uda sertakan foto tetep engga bisa krn katanya engga ada bukti video buyers are not expect something wrong apalagi sekelas official store avoskin tp tetep aja klo kaya gini buyers yg disalahkan dan dirugikan seolah olah kesalahan buyer pdhl jg ada part kesalahan penjual krn produk tdk dikirim lengkap untung cuma tas hadiah gimana klo yg salah kirim produk serum ratusan ribu buat yg belanja disini hati hati ya selalu bikin video unboxing krn sekelas avoskin aja bisa bikin kesalahan smg tdk terjadi sama teman yg lain tambahan info bungkus sangat tight dgn produk dan bahkan solasinya msh nempel di kardus logikanya klo ada tasnya engga mungkin bisa setight itu kan,review jujur produknya bagus tapi jadi kurang respect karena di gambar ditulis dapat tas tapi ternyata pas dibuka enggak ada pas dikomplain sudah sertakan foto tetap enggak bisa karena katanya enggak ada bukti video buyers are not expect something wrong apalagi sekelas official store avoskin tapi tetap saja kalo kayak begini buyers yang disalahkan dan dirugikan seolah olah kesalahan buyer padahal juga ada part kesalahan penjual karena produk tidak dikirim lengkap untung cuma tas hadiah bagaimana kalo yang salah kirim produk serum ratusan ribu buat yang belanja disini hati hati ya selalu bikin video unboxing karena sekelas avoskin saja bisa bikin kesalahan semoga tidak terjadi sama teman yang lain tambahan info bungkus sangat tight dengan produk dan bahkan solasinya masih menempel di kardus logikanya kalo ada tasnya enggak mungkin bisa setight itu kan,"['review', 'jujur', 'produknya', 'bagus', 'tapi', 'jadi', 'kurang', 'respect', 'karena', 'di', 'gambar', 'ditulis', 'dapat', 'tas', 'tapi', 'ternyata', 'pas', 'dibuka', 'enggak', 'ada', 'pas', 'dikomplain', 'sudah', 'sertakan', 'foto', 'tetap', 'enggak', 'bisa', 'karena', 'katanya', 'enggak', 'ada', 'bukti', 'video', 'buyers', 'are', 'not', 'expect', 'something', 'wrong', 'apalagi', 'sekelas', 'official', 'store', 'avoskin', 'tapi', 'tetap', 'saja', 'kalo', 'kayak', 'begini', 'buyers', 'yang', 'disalahkan', 'dan', 'dirugikan', 'seolah', 'olah', 'kesalahan', 'buyer', 'padahal', 'juga', 'ada', 'part', 'kesalahan', 'penjual', 'karena', 'produk', 'tidak', 'dikirim', 'lengkap', 'untung', 'cuma', 'tas', 'hadiah', 'bagaimana', 'kalo', 'yang', 'salah', 'kirim', 'produk', 'serum', 'ratusan', 'ribu', 'buat', 'yang', 'belanja', 'disini', 'hati', 'hati', 'ya', 'selalu', 'bikin', 'video', 'unboxing', 'karena', 'sekelas', 'avoskin', 'saja', 'bisa', 'bikin', 'kesalahan', 'semoga', 'tidak', 'terjadi', 'sama', 'teman', 'yang', 'lain', 'tambahan', 'info', 'bungkus', 'sangat', 'tight', 'dengan', 'produk', 'dan', 'bahkan', 'solasinya', 'masih', 'menempel', 'di', 'kardus', 'logikanya', 'kalo', 'ada', 'tasnya', 'enggak', 'mungkin', 'bisa', 'setight', 'itu', 'kan']","['review', 'jujur', 'produknya', 'bagus', 'respect', 'gambar', 'ditulis', 'tas', 'pas', 'dibuka', 'pas', 'dikomplain', 'sertakan', 'foto', 'bukti', 'video', 'buyers', 'are', 'not', 'expect', 'something', 'wrong', 'sekelas', 'official', 'store', 'avoskin', 'kalo', 'kayak', 'buyers', 'disalahkan', 'dirugikan', 'olah', 'kesalahan', 'buyer', 'part', 'kesalahan', 'penjual', 'produk', 'dikirim', 'lengkap', 'untung', 'tas', 'hadiah', 'kalo', 'salah', 'kirim', 'produk', 'serum', 'ratusan', 'ribu', 'belanja', 'hati', 'hati', 'ya', 'bikin', 'video', 'unboxing', 'sekelas', 'avoskin', 'bikin', 'kesalahan', 'semoga', 'teman', 'tambahan', 'info', 'bungkus', 'tight', 'produk', 'solasinya', 'menempel', 'kardus', 'logikanya', 'kalo', 'tasnya', 'setight']","['review', 'jujur', 'produk', 'bagus', 'respect', 'gambar', 'tulis', 'tas', 'pas', 'buka', 'pas', 'komplain', 'serta', 'foto', 'bukti', 'video', 'buyers', 'are', 'not', 'expect', 'something', 'wrong', 'kelas', 'official', 'store', 'avoskin', 'kalo', 'kayak', 'buyers', 'salah', 'rugi', 'olah', 'salah', 'buyer', 'part', 'salah', 'jual', 'produk', 'kirim', 'lengkap', 'untung', 'tas', 'hadiah', 'kalo', 'salah', 'kirim', 'produk', 'serum', 'ratus', 'ribu', 'belanja', 'hati', 'hati', 'ya', 'bikin', 'video', 'unboxing', 'kelas', 'avoskin', 'bikin', 'salah', 'moga', 'teman', 'tambah', 'info', 'bungkus', 'tight', 'produk', 'solasinya', 'tempel', 'kardus', 'logika', 'kalo', 'tas', 'setight']"
219,kulitku bukan tipe kulit yg sensitif jarang breakout tp pke ini bru  langsungjerawat kecil muncul,kulitku bukan tipe kulit yang sensitif jarang breakout tapi pakai ini baru  langsungjerawat kecil muncul,"['kulitku', 'bukan', 'tipe', 'kulit', 'yang', 'sensitif', 'jarang', 'breakout', 'tapi', 'pakai', 'ini', 'baru', 'langsungjerawat', 'kecil', 'muncul']","['kulitku', 'tipe', 'kulit', 'sensitif', 'jarang', 'breakout', 'pakai', 'langsungjerawat', 'muncul']","['kulit', 'tipe', 'kulit', 'sensitif', 'jarang', 'breakout', 'pakai', 'langsungjerawat', 'muncul']"
220,pengiriman sampe hari lama bgt pdhl pket yg lain udh sampe bahkan paket udh sampe,pengiriman sampai hari lama banget padahal pket yang lain sudah sampai bahkan paket sudah sampai,"['pengiriman', 'sampai', 'hari', 'lama', 'banget', 'padahal', 'pket', 'yang', 'lain', 'sudah', 'sampai', 'bahkan', 'paket', 'sudah', 'sampai']","['pengiriman', 'banget', 'pket', 'paket']","['kirim', 'banget', 'pket', 'paket']"
221,paket terlama yg pernah aku terima seminggu baru sampe  gatau nyangkut dimana ini paket,paket terlama yang pernah aku terima seminggu baru sampai  enggak tau nyangkut dimana ini paket,"['paket', 'terlama', 'yang', 'pernah', 'aku', 'terima', 'seminggu', 'baru', 'sampai', 'enggak', 'tau', 'nyangkut', 'dimana', 'ini', 'paket']","['paket', 'terlama', 'terima', 'seminggu', 'tau', 'nyangkut', 'dimana', 'paket']","['paket', 'lama', 'terima', 'minggu', 'tau', 'nyangkut', 'mana', 'paket']"
222,pas dibuka udah ancur ga bersisa,pas dibuka sudah hancur enggak bersisa,"['pas', 'dibuka', 'sudah', 'hancur', 'enggak', 'bersisa']","['pas', 'dibuka', 'hancur', 'bersisa']","['pas', 'buka', 'hancur', 'sisa']"
223,ga cocok paginya muka merah di pipi jidat bawah mata,enggak cocok paginya muka merah di pipi jidat bawah mata,"['enggak', 'cocok', 'paginya', 'muka', 'merah', 'di', 'pipi', 'jidat', 'bawah', 'mata']","['cocok', 'paginya', 'muka', 'merah', 'pipi', 'jidat', 'mata']","['cocok', 'pagi', 'muka', 'merah', 'pipi', 'jidat', 'mata']"
224,kemasan botol toner nya tolong diperbaiki tutup botol tdk rapat dan kencang longgar botol toner menjadi pecah terlepas dr pegangan,kemasan botol toner nya tolong diperbaiki tutup botol tidak rapat dan kencang longgar botol toner menjadi pecah terlepas dari pegangan,"['kemasan', 'botol', 'toner', 'nya', 'tolong', 'diperbaiki', 'tutup', 'botol', 'tidak', 'rapat', 'dan', 'kencang', 'longgar', 'botol', 'toner', 'menjadi', 'pecah', 'terlepas', 'dari', 'pegangan']","['kemasan', 'botol', 'toner', 'nya', 'tolong', 'diperbaiki', 'tutup', 'botol', 'rapat', 'kencang', 'longgar', 'botol', 'toner', 'pecah', 'terlepas', 'pegangan']","['kemas', 'botol', 'toner', 'nya', 'tolong', 'baik', 'tutup', 'botol', 'rapat', 'kencang', 'longgar', 'botol', 'toner', 'pecah', 'lepas', 'pegang']"
225,untuk pengiriman produknya bagus cepat aman tapi maaf ternyata produk ini ga cocok di kulitku yang ada langsung tumbuh jerawat,untuk pengiriman produknya bagus cepat aman tapi maaf ternyata produk ini enggak cocok di kulitku yang ada langsung tumbuh jerawat,"['untuk', 'pengiriman', 'produknya', 'bagus', 'cepat', 'aman', 'tapi', 'maaf', 'ternyata', 'produk', 'ini', 'enggak', 'cocok', 'di', 'kulitku', 'yang', 'ada', 'langsung', 'tumbuh', 'jerawat']","['pengiriman', 'produknya', 'bagus', 'cepat', 'aman', 'maaf', 'produk', 'cocok', 'kulitku', 'langsung', 'tumbuh', 'jerawat']","['kirim', 'produk', 'bagus', 'cepat', 'aman', 'maaf', 'produk', 'cocok', 'kulit', 'langsung', 'tumbuh', 'jerawat']"
226,pesenan salah dtg terus barangnya udh abis piye mo retur lg ppkm gini jg ribet huv,pesanan salah datang terus barangnya sudah habis piye mau retur lagi ppkm begini juga ribet huv,"['pesanan', 'salah', 'datang', 'terus', 'barangnya', 'sudah', 'habis', 'piye', 'mau', 'retur', 'lagi', 'ppkm', 'begini', 'juga', 'ribet', 'huv']","['pesanan', 'salah', 'barangnya', 'habis', 'piye', 'retur', 'ppkm', 'ribet', 'huv']","['pesan', 'salah', 'barang', 'habis', 'piye', 'retur', 'ppkm', 'ribet', 'huv']"
227,cream mahal tapi gaada spatula nya hmmmm nyesek abis cekot ml semoga cocok deh,cream mahal tapi enggak ada spatula nya hmmmm menyesak habis cekot ml semoga cocok deh,"['cream', 'mahal', 'tapi', 'enggak', 'ada', 'spatula', 'nya', 'hmmmm', 'menyesak', 'habis', 'cekot', 'ml', 'semoga', 'cocok', 'deh']","['cream', 'mahal', 'spatula', 'nya', 'hmmmm', 'menyesak', 'habis', 'cekot', 'ml', 'semoga', 'cocok', 'deh']","['cream', 'mahal', 'spatula', 'nya', 'hmmmm', 'sesak', 'habis', 'cekot', 'ml', 'moga', 'cocok', 'deh']"
228,kulit saya gak cocok pakai sunscreen ini timbul jerawat meskipun cuma,kulit saya enggak cocok pakai sunscreen ini timbul jerawat meskipun cuma,"['kulit', 'saya', 'enggak', 'cocok', 'pakai', 'sunscreen', 'ini', 'timbul', 'jerawat', 'meskipun', 'cuma']","['kulit', 'cocok', 'pakai', 'sunscreen', 'timbul', 'jerawat']","['kulit', 'cocok', 'pakai', 'sunscreen', 'timbul', 'jerawat']"
229,not worth your ,not worth your ,"['not', 'worth', 'your']","['not', 'worth', 'your']","['not', 'worth', 'your']"
230,pesan ysk bae yg datang phte special edition setelah proses komplain retur barang dsb pesanan saya baru dtg tanggal agustus padahal pesan dari tgl juli,pesan ysk bae yang datang phte special edition setelah proses komplain retur barang dsb pesanan saya baru datang tanggal agustus padahal pesan dari tanggal juli,"['pesan', 'ysk', 'bae', 'yang', 'datang', 'phte', 'special', 'edition', 'setelah', 'proses', 'komplain', 'retur', 'barang', 'dsb', 'pesanan', 'saya', 'baru', 'datang', 'tanggal', 'agustus', 'padahal', 'pesan', 'dari', 'tanggal', 'juli']","['pesan', 'ysk', 'bae', 'phte', 'special', 'edition', 'proses', 'komplain', 'retur', 'barang', 'dsb', 'pesanan', 'tanggal', 'agustus', 'pesan', 'tanggal', 'juli']","['pesan', 'ysk', 'bae', 'phte', 'special', 'edition', 'proses', 'komplain', 'retur', 'barang', 'dsb', 'pesan', 'tanggal', 'agustus', 'pesan', 'tanggal', 'juli']"
231,sudah pengiriman lama ternyata di aku ga cocok banget mmg tipe aku sensitif dan acne prone dan ga cocok dgn niacinamide namun di iklan sblm launch positif review semua dan katanya kandungan niacinamide dan actives lainnya aman bagi segala permasalahan dan tipe bahkan cocok di bumil dan busui akhirnya belain ikutan war tengah malam pas dtg jg lama banget minggu begitu coba sehari lgsg ada jerawat di jidat kirain krn kotor ya setelah pakai makin parah jerawat dan bruntusan muncul ditempat yg enggak pernah jerawatan lagi duh susah sembuhin kulitku yg akhirnya ga berjerawat lagi  skg jerawatan sampe skg ga berani bareface lagi tdnya aku beli toner yg biasa dipakai cuman krn udh abis ya cobain beli satu set ini ternyata malah amburadul kulitnya kalau yg cocok produknya sih monggo ya tp klo yg mmg kulitnya ga badak dan dirasa ga cocok sama kandungan tertentu mohon pertimbangin dipakainya kalau di saya pengalaman memakainya seperti ini positifnya cuman seneng dpt guasha dan diskon tp jd mubazir kalau ada yg saya sale dm aja ya,sudah pengiriman lama ternyata di aku enggak cocok banget memang tipe aku sensitif dan acne prone dan enggak cocok dengan niacinamide namun di iklan sebelum launch positif review semua dan katanya kandungan niacinamide dan actives lainnya aman bagi segala permasalahan dan tipe bahkan cocok di bumil dan busui akhirnya membela ikutan war tengah malam pas datang juga lama banget minggu begitu coba sehari langsung ada jerawat di jidat mengira karena kotor ya setelah pakai makin parah jerawat dan bruntusan muncul ditempat yang enggak pernah jerawatan lagi duh susah menyembuhkan kulitku yang akhirnya enggak berjerawat lagi  sekarang jerawatan sampai sekarang enggak berani bareface lagi tadinya aku beli toner yang biasa dipakai cuman karena sudah habis ya mencoba beli satu set ini ternyata malah amburadul kulitnya kalau yang cocok produknya sih monggo ya tapi kalo yang memang kulitnya enggak badak dan dirasa enggak cocok sama kandungan tertentu mohon pertimbangin dipakainya kalau di saya pengalaman memakainya seperti ini positifnya cuman senang dapat guasha dan diskon tapi jadi mubazir kalau ada yang saya sale dm saja ya,"['sudah', 'pengiriman', 'lama', 'ternyata', 'di', 'aku', 'enggak', 'cocok', 'banget', 'memang', 'tipe', 'aku', 'sensitif', 'dan', 'acne', 'prone', 'dan', 'enggak', 'cocok', 'dengan', 'niacinamide', 'namun', 'di', 'iklan', 'sebelum', 'launch', 'positif', 'review', 'semua', 'dan', 'katanya', 'kandungan', 'niacinamide', 'dan', 'actives', 'lainnya', 'aman', 'bagi', 'segala', 'permasalahan', 'dan', 'tipe', 'bahkan', 'cocok', 'di', 'bumil', 'dan', 'busui', 'akhirnya', 'membela', 'ikutan', 'war', 'tengah', 'malam', 'pas', 'datang', 'juga', 'lama', 'banget', 'minggu', 'begitu', 'coba', 'sehari', 'langsung', 'ada', 'jerawat', 'di', 'jidat', 'mengira', 'karena', 'kotor', 'ya', 'setelah', 'pakai', 'makin', 'parah', 'jerawat', 'dan', 'bruntusan', 'muncul', 'ditempat', 'yang', 'enggak', 'pernah', 'jerawatan', 'lagi', 'duh', 'susah', 'menyembuhkan', 'kulitku', 'yang', 'akhirnya', 'enggak', 'berjerawat', 'lagi', 'sekarang', 'jerawatan', 'sampai', 'sekarang', 'enggak', 'berani', 'bareface', 'lagi', 'tadinya', 'aku', 'beli', 'toner', 'yang', 'biasa', 'dipakai', 'cuman', 'karena', 'sudah', 'habis', 'ya', 'mencoba', 'beli', 'satu', 'set', 'ini', 'ternyata', 'malah', 'amburadul', 'kulitnya', 'kalau', 'yang', 'cocok', 'produknya', 'sih', 'monggo', 'ya', 'tapi', 'kalo', 'yang', 'memang', 'kulitnya', 'enggak', 'badak', 'dan', 'dirasa', 'enggak', 'cocok', 'sama', 'kandungan', 'tertentu', 'mohon', 'pertimbangin', 'dipakainya', 'kalau', 'di', 'saya', 'pengalaman', 'memakainya', 'seperti', 'ini', 'positifnya', 'cuman', 'senang', 'dapat', 'guasha', 'dan', 'diskon', 'tapi', 'jadi', 'mubazir', 'kalau', 'ada', 'yang', 'saya', 'sale', 'dm', 'saja', 'ya']","['pengiriman', 'cocok', 'banget', 'tipe', 'sensitif', 'acne', 'prone', 'cocok', 'niacinamide', 'iklan', 'launch', 'positif', 'review', 'kandungan', 'niacinamide', 'actives', 'aman', 'permasalahan', 'tipe', 'cocok', 'bumil', 'busui', 'membela', 'ikutan', 'war', 'malam', 'pas', 'banget', 'minggu', 'coba', 'sehari', 'langsung', 'jerawat', 'jidat', 'kotor', 'ya', 'pakai', 'parah', 'jerawat', 'bruntusan', 'muncul', 'ditempat', 'jerawatan', 'duh', 'susah', 'menyembuhkan', 'kulitku', 'berjerawat', 'jerawatan', 'berani', 'bareface', 'beli', 'toner', 'dipakai', 'cuman', 'habis', 'ya', 'mencoba', 'beli', 'set', 'amburadul', 'kulitnya', 'cocok', 'produknya', 'sih', 'monggo', 'ya', 'kalo', 'kulitnya', 'badak', 'dirasa', 'cocok', 'kandungan', 'mohon', 'pertimbangin', 'dipakainya', 'pengalaman', 'memakainya', 'positifnya', 'cuman', 'senang', 'guasha', 'diskon', 'mubazir', 'sale', 'dm', 'ya']","['kirim', 'cocok', 'banget', 'tipe', 'sensitif', 'acne', 'prone', 'cocok', 'niacinamide', 'iklan', 'launch', 'positif', 'review', 'kandung', 'niacinamide', 'actives', 'aman', 'masalah', 'tipe', 'cocok', 'bumil', 'busui', 'bela', 'ikut', 'war', 'malam', 'pas', 'banget', 'minggu', 'coba', 'hari', 'langsung', 'jerawat', 'jidat', 'kotor', 'ya', 'pakai', 'parah', 'jerawat', 'bruntusan', 'muncul', 'tempat', 'jerawat', 'duh', 'susah', 'sembuh', 'kulit', 'jerawat', 'jerawat', 'berani', 'bareface', 'beli', 'toner', 'pakai', 'cuman', 'habis', 'ya', 'coba', 'beli', 'set', 'amburadul', 'kulit', 'cocok', 'produk', 'sih', 'monggo', 'ya', 'kalo', 'kulit', 'badak', 'rasa', 'cocok', 'kandung', 'mohon', 'pertimbangin', 'pakai', 'alam', 'maka', 'positif', 'cuman', 'senang', 'guasha', 'diskon', 'mubazir', 'sale', 'dm', 'ya']"
232,packaging nya rusak penyok box packaging nya sdh terbuka sedikit segel box toner nya rusak untung botol tidak pecah,packaging nya rusak penyok box packaging nya sudah terbuka sedikit segel box toner nya rusak untung botol tidak pecah,"['packaging', 'nya', 'rusak', 'penyok', 'box', 'packaging', 'nya', 'sudah', 'terbuka', 'sedikit', 'segel', 'box', 'toner', 'nya', 'rusak', 'untung', 'botol', 'tidak', 'pecah']","['packaging', 'nya', 'rusak', 'penyok', 'box', 'packaging', 'nya', 'terbuka', 'segel', 'box', 'toner', 'nya', 'rusak', 'untung', 'botol', 'pecah']","['packaging', 'nya', 'rusak', 'penyok', 'box', 'packaging', 'nya', 'buka', 'segel', 'box', 'toner', 'nya', 'rusak', 'untung', 'botol', 'pecah']"
233,exp hanya tinggal bulan lagi hmmmmmm,exp hanya tinggal bulan lagi hmmmmmm,"['exp', 'hanya', 'tinggal', 'bulan', 'lagi', 'hmmmmmm']","['exp', 'tinggal', 'hmmmmmm']","['exp', 'tinggal', 'hmmmmmm']"
234,baru kali ini terimabarang dari sekelas avoskin tapi kotaknya ambrulradul udah sobek pinggirnya kaya pake kardus lama sedihnya meskipun beli buru ditanggal release nya ehhhh nggak dapet apa miris bangettttttt tau gitu belinya nunggu ntaran kapok deh,baru kali ini terimabarang dari sekelas avoskin tapi kotaknya ambrulradul sudah sobek pinggirnya kayak pakai kardus lama sedihnya meskipun beli buru ditanggal release nya ehhhh enggak dapat apa miris banget tau begitu belinya menunggu ntaran kapok deh,"['baru', 'kali', 'ini', 'terimabarang', 'dari', 'sekelas', 'avoskin', 'tapi', 'kotaknya', 'ambrulradul', 'sudah', 'sobek', 'pinggirnya', 'kayak', 'pakai', 'kardus', 'lama', 'sedihnya', 'meskipun', 'beli', 'buru', 'ditanggal', 'release', 'nya', 'ehhhh', 'enggak', 'dapat', 'apa', 'miris', 'banget', 'tau', 'begitu', 'belinya', 'menunggu', 'ntaran', 'kapok', 'deh']","['kali', 'terimabarang', 'sekelas', 'avoskin', 'kotaknya', 'ambrulradul', 'sobek', 'pinggirnya', 'kayak', 'pakai', 'kardus', 'sedihnya', 'beli', 'buru', 'ditanggal', 'release', 'nya', 'ehhhh', 'miris', 'banget', 'tau', 'belinya', 'menunggu', 'ntaran', 'kapok', 'deh']","['kali', 'terimabarang', 'kelas', 'avoskin', 'kotak', 'ambrulradul', 'sobek', 'pinggir', 'kayak', 'pakai', 'kardus', 'sedih', 'beli', 'buru', 'tanggal', 'release', 'nya', 'ehhhh', 'miris', 'banget', 'tau', 'beli', 'tunggu', 'ntaran', 'kapok', 'deh']"
235,beli pas diskon sih tapi ternyata dapat barang yg exp nya deket kecewa bgt,beli pas diskon sih tapi ternyata dapat barang yang exp nya dekat kecewa banget,"['beli', 'pas', 'diskon', 'sih', 'tapi', 'ternyata', 'dapat', 'barang', 'yang', 'exp', 'nya', 'dekat', 'kecewa', 'banget']","['beli', 'pas', 'diskon', 'sih', 'barang', 'exp', 'nya', 'kecewa', 'banget']","['beli', 'pas', 'diskon', 'sih', 'barang', 'exp', 'nya', 'kecewa', 'banget']"
236,kecewa banget waktu flash sale gaada tulisan exp tahun ini  yang nyampe exp padahal harga cuma beda berapa puluh ribu udah komplain bilangnya masih bisa paonya bulan gimana bisa coba orang dari hari ini sampe exp datenya aja ga sampe bulan udah mana responnya gitu doang ihh kecewa banget tau gitu mending beli yang ga flash sale,kecewa banget waktu flash sale enggak ada tulisan exp tahun ini  yang sampai exp padahal harga cuma beda berapa puluh ribu sudah komplain bilangnya masih bisa paonya bulan bagaimana bisa coba orang dari hari ini sampai exp datenya saja enggak sampai bulan sudah mana responnya begitu doang ih kecewa banget tau begitu mending beli yang enggak flash sale,"['kecewa', 'banget', 'waktu', 'flash', 'sale', 'enggak', 'ada', 'tulisan', 'exp', 'tahun', 'ini', 'yang', 'sampai', 'exp', 'padahal', 'harga', 'cuma', 'beda', 'berapa', 'puluh', 'ribu', 'sudah', 'komplain', 'bilangnya', 'masih', 'bisa', 'paonya', 'bulan', 'bagaimana', 'bisa', 'coba', 'orang', 'dari', 'hari', 'ini', 'sampai', 'exp', 'datenya', 'saja', 'enggak', 'sampai', 'bulan', 'sudah', 'mana', 'responnya', 'begitu', 'doang', 'ih', 'kecewa', 'banget', 'tau', 'begitu', 'mending', 'beli', 'yang', 'enggak', 'flash', 'sale']","['kecewa', 'banget', 'flash', 'sale', 'tulisan', 'exp', 'exp', 'harga', 'beda', 'puluh', 'ribu', 'komplain', 'bilangnya', 'paonya', 'coba', 'orang', 'exp', 'datenya', 'responnya', 'doang', 'ih', 'kecewa', 'banget', 'tau', 'mending', 'beli', 'flash', 'sale']","['kecewa', 'banget', 'flash', 'sale', 'tulis', 'exp', 'exp', 'harga', 'beda', 'puluh', 'ribu', 'komplain', 'bilang', 'paonya', 'coba', 'orang', 'exp', 'datenya', 'responnya', 'doang', 'ih', 'kecewa', 'banget', 'tau', 'mending', 'beli', 'flash', 'sale']"
237,penjual tidak responsif dan kesalahan kirim ke tujuan setelah dikomplain dihari kedua baru dikirimkan sesuai tujuan yg sebenarnya,penjual tidak responsif dan kesalahan kirim ke tujuan setelah dikomplain dihari kedua baru dikirimkan sesuai tujuan yang sebenarnya,"['penjual', 'tidak', 'responsif', 'dan', 'kesalahan', 'kirim', 'ke', 'tujuan', 'setelah', 'dikomplain', 'dihari', 'kedua', 'baru', 'dikirimkan', 'sesuai', 'tujuan', 'yang', 'sebenarnya']","['penjual', 'responsif', 'kesalahan', 'kirim', 'tujuan', 'dikomplain', 'dihari', 'dikirimkan', 'sesuai', 'tujuan']","['jual', 'responsif', 'salah', 'kirim', 'tuju', 'komplain', 'hari', 'kirim', 'sesuai', 'tuju']"
238,entah kenapa aku malah jerawaten parah pakek ini huhu mungkin emang kurang cocok aja sebelumnya pakek serum yg mengandung niacinamide lebih friendly di kulit mukaku,entah kenapa aku malah jerawaten parah pakai ini huhu mungkin memang kurang cocok saja sebelumnya pakai serum yang mengandung niacinamide lebih friendly di kulit mukaku,"['entah', 'kenapa', 'aku', 'malah', 'jerawaten', 'parah', 'pakai', 'ini', 'huhu', 'mungkin', 'memang', 'kurang', 'cocok', 'saja', 'sebelumnya', 'pakai', 'serum', 'yang', 'mengandung', 'niacinamide', 'lebih', 'friendly', 'di', 'kulit', 'mukaku']","['jerawaten', 'parah', 'pakai', 'huhu', 'cocok', 'pakai', 'serum', 'mengandung', 'niacinamide', 'friendly', 'kulit', 'mukaku']","['jerawaten', 'parah', 'pakai', 'huhu', 'cocok', 'pakai', 'serum', 'kandung', 'niacinamide', 'friendly', 'kulit', 'muka']"
239,respon dan proses lama,respon dan proses lama,"['respon', 'dan', 'proses', 'lama']","['respon', 'proses']","['respon', 'proses']"
240,pengiriman super duper lamaaaaaa pake jnt dari tgl nyampe tgl haduhhh,pengiriman super duper lama pakai jnt dari tanggal sampai tanggal haduhhh,"['pengiriman', 'super', 'duper', 'lama', 'pakai', 'jnt', 'dari', 'tanggal', 'sampai', 'tanggal', 'haduhhh']","['pengiriman', 'super', 'duper', 'pakai', 'jnt', 'tanggal', 'tanggal', 'haduhhh']","['kirim', 'super', 'duper', 'pakai', 'jnt', 'tanggal', 'tanggal', 'haduhhh']"
241,pengirimannya lama,pengirimannya lama,"['pengirimannya', 'lama']",['pengirimannya'],['kirim']
