Review
"['serum', 'baik', 'baik', 'skin', 'barier', 'rusak', 'pakai', 'serum', 'hasil', 'jerawat', 'kulit', 'rewel', 'produksi', 'serum', 'pakai', 'kulit']"
"['alternatif', 'ingredients', 'samar', 'bekas', 'jerawat', 'cocok', 'vit', 'niacin', 'alpha', 'arbutin']"
"['pakai', 'ngefek', 'banget', 'kulit', 'lembab', 'beruntus', 'dibarengin', 'refining', 'tonernya']"
"['tipe', 'kulit', 'minyak', 'kulit', 'jerawat']"
"['tipe', 'kulit', 'normal', 'cepat', 'resap', 'kulit']"
"['bagus', 'suka']"
"['pesan', 'kirim', 'bawa', 'terbang', 'kecewa', 'layan', 'senang', 'produk', 'bagus', 'guna', 'avoskin']"
"['pesan', 'kirim', 'bawa', 'terbang', 'kecewa', 'layan', 'senang']"
"['pesan', 'kirim', 'bawa', 'terbang', 'kecewa', 'layan', 'senang', 'produk', 'bagus', 'guna', 'setia', 'avoskin']"
"['oke', 'banget', 'admin', 'detail']"
"['produk', 'bungkus', 'kardus', 'bolong', 'bolong', 'trigger', 'trypophobia', 'norak', 'banget']"
"['ringan', 'muka', 'cocok', 'kulit', 'minyak', 'pakai', 'minggu', 'aman', 'muka']"
"['coba', 'moga', 'cocok']"
"['mantap', 'puas']"
['coba']
"['pesan', 'gambar']"
"['avoskin', 'seri', 'miraculous', 'ragu', 'repurchase', 'botol', 'botol', 'packagingnya', 'botol', 'plastik', 'botol', 'kaca', 'kulit', 'kusam', 'whitehead', 'blackhead', 'wajib', 'produk', 'best']"
"['bismillah', 'moga', 'cocok']"
"['harga', 'murce', 'pakai', 'voc', 'beli', 'lokal', 'coba', 'moga', 'cocok']"
"['pakai', 'mantul', 'banget', 'serum', 'alpha', 'malam', 'pakai', 'pagi', 'glowing']"
"['clearance', 'sale', 'produk', 'exp', 'mantap']"
"['pakai', 'minggu', 'lumayan', 'ngaruh', 'tipe', 'kulit', 'wajah', 'minyak']"
"['pakai', 'produk']"
"['pliket', 'kulit', 'timbul', 'jerawat', 'tipe', 'kulit', 'kombinasi']"
"['best', 'terima', 'kasih']"
"['andal', 'beruntus']"
"['produk', 'original', 'muas']"
"['kecewa', 'pesan', 'deskripsi', 'display', 'foto', 'pesan', 'mes', 'paket', 'skincare', 'loveable', 'exfoliating', 'kit', 'oily', 'isi', 'skincare', 'salycylic', 'acid', 'serum', 'moisturizer', 'lactic', 'acid', 'pes', 'moisturizernya', 'lupa', 'record', 'vidio', 'unboxing', 'aju', 'complain', 'moga', 'tim', 'avoskin', 'teliti']"
"['pakai', 'cekit', 'cekit', 'besok', 'pagi', 'glowing', 'pakenya', 'kulit', 'sensitif']"
['mantap']
['beli']
"['botol', 'berapa', 'cocok']"
"['tipe', 'kulit', 'minyak', 'kulit', 'jerawat', 'kulit', 'pori']"
['bagus']
"['packingan', 'rapi', 'bagus']"
"['eks', 'packinganny', 'aman', 'banget', 'pakai', 'kerdus', 'paperwrap', 'cocok', 'muka', 'jerawat', 'emas', 'cepat', 'kirim', 'super', 'cepat']"
"['bagus', 'kulit', 'jerawat', 'kirim', 'cepat', 'aman', 'terima', 'kasih', 'seller']"
['coba']
"['spf', 'tering', 'cocok', 'kulit', 'kemas', 'mungil', 'traveling', 'friendly']"
"['produk', 'coba', 'hidrasi']"
"['tipe', 'kulit', 'minyak', 'moga', 'cocok']"
"['pakai', 'serum', 'cerah', 'tekstur', 'bening', 'kental', 'kirim', 'super', 'minggu']"
"['beli', 'sekian', 'kali', 'kulit', 'kenyal', 'sehat', 'muda']"
"['tipe', 'kulit', 'kombinasi', 'kulit', 'kerut']"
"['phte', 'avoskin', 'bagus', 'kelembaban', 'kulit', 'oily', 'acne', 'prone', 'habis', 'botol', 'phte']"
"['exp', 'mantap']"
"['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'sensitif', 'kulit', 'kerut', 'kulit', 'jerawat', 'kulit', 'pori', 'tipe', 'kulit', 'kombinasi']"
['exp']
"['kulit', 'kerut', 'kulit', 'jerawat', 'tipe', 'kulit', 'kering']"
"['langgan', 'official', 'store', 'jamin', 'asli', 'produk', 'thanks']"
"['ringan', 'gampang', 'serap']"
"['oke', 'coba']"
"['oke', 'coba']"
"['serum', 'avoskin', 'pertama', 'repurchase', 'cocok', 'kulit', 'kering', 'efek', 'glowing', 'kirim', 'jogja', 'jakarta', 'minggu']"
[]
"['aman', 'diskon', 'tokped', 'yaampun', 'terima', 'kasih', 'stay', 'tune', 'tokped', 'diskon']"
"['packaging', 'aman', 'echo', 'friendly']"
"['tipe', 'kulit', 'normal', 'tipe', 'kulit', 'kombinasi']"
"['kirim', 'cepat', 'coba', 'varian', 'moga', 'cocok']"
"['tipe', 'kulit', 'minyak', 'cocok', 'pakai', 'serum']"
"['repurchase', 'cocok', 'banget', 'kombinasi', 'ysb', 'alpha', 'arbutin', 'hilang', 'bekas', 'jerawat', 'hitam']"
"['barang', 'debu', 'banget', 'moga', 'dalem', 'aman']"
"['eksfoliasi', 'banget', 'recommend', 'pakai', 'avoskin', 'cocok', 'moga', 'cocok', 'kulit', 'langgan', 'avoskin', 'coba', 'toner', 'eksfoliasi', 'kemarin', 'serum', 'lactacid', 'acid', 'kemas', 'ampeg', 'bagus', 'safety']"
"['pakai', 'rutin', 'tidur', 'minggu', 'signifikan']"
"['tipe', 'kulit', 'kombinasi', 'kulit', 'pori']"
"['coba', 'moga', 'cocok']"
"['kulit', 'jerawat', 'kulit', 'pori', 'tipe', 'kulit', 'sensitif', 'banget', 'ukur']"
"['kualitas', 'produk', 'deskripsi', 'terima', 'kirim', 'cepat', 'respon', 'seller', 'terima', 'kasih']"
"['senang', 'emas', 'kirim', 'cepat', 'lupa', 'diskon', 'coba', 'malam', 'moga', 'cocok', 'terima', 'kasih', 'avoskin']"
"['coba', 'moga', 'cocok', 'kirim', 'packaging', 'ragu']"
"['coba', 'produk']"
"['first', 'time', 'trying', 'this', 'avo', 'toner', 'hopefully', 'works', 'skin', 'overall', 'well', 'packaged', 'there', 'plastic', 'very', 'sustainable', 'takes', 'time', 'lil', 'bit', 'longer', 'tahan', 'expect']"
"['nyampainya', 'kurir', 'pick', 'up', 'paket', 'responnya', 'komplain', 'untung', 'skincare', 'rutin', 'pakai', 'avoskin', 'tonernya', 'doang']"
['nice']
"['avoskin', 'best', 'cocok', 'banget', 'harga', 'relatif', 'jangkau']"
"['gacha', 'exp', 'skincare']"
"['bahan', 'cair', 'kental', 'gampang', 'serap', 'cocok', 'kulit', 'sensitif']"
"['packaging', 'ramah', 'lingkung', 'nice']"
"['kirim', 'barang', 'aman']"
"['mantul', 'pokok']"
"['face', 'wash', 'avoskin', 'ubah', 'viscosity', 'tumpah', 'sabun', 'tumpah', 'beli', 'kecuali', 'niat', 'baik', 'brand', 'jual', 'tumpah', 'percaya', 'customer', 'service', 'kualitas', 'bagus', 'salah', 'cek', 'ulas', 'customer', 'komennya', 'batch', 'produk', 'viscosity', 'ubah', 'encer', 'mending', 'beli', 'thanks', 'rugi']"
"['beli', 'hte', 'vakum', 'ubah', 'botol', 'kaca', 'plastik', 'paket', 'pesan', 'sore', 'salah', 'paket', 'aman', 'sentosa']"
"['exp', 'date', 'moga', 'cocok']"
"['packingan', 'oke', 'moga', 'cocok']"
"['coba', 'moga', 'cocok', 'terima', 'kasih', 'bonus']"
"['cabe', 'rawit']"
"['barang', 'aman', 'rusak', 'moga', 'kulit', 'cocok']"
['aman']
"['packing', 'keren', 'mantap', 'haru', 'produk', 'bagus', 'beli', 'store', 'mall', 'malas', 'belanja', 'penuh', 'kerja', 'lapor', 'kantor']"
"['banget', 'kirim', 'apa']"
"['beli', 'far', 'exp', 'date']"
"['moga', 'cocok', 'coba', 'varian', 'exp', 'date']"
"['paket', 'terima', 'kasih', 'packing', 'aman', 'terima', 'kasih', 'freebiesnya']"
"['coba', 'moga', 'cocok', 'packaging', 'aman', 'kirim', 'cepat', 'overall']"
"['beli', 'kirim', 'kirim', 'terima', 'buka', 'segel']"
"['kirim', 'cepat', 'product', 'packaging', 'deskripsi', 'avoskin', 'cocok', 'brush', 'keras']"
"['cocok', 'produk', 'avoskin', 'terima', 'kasih', 'kasih', 'bonus', 'kaca']"
"['packaging', 'bagus', 'banget', 'aman', 'banget', 'produk', 'bibir', 'kering', 'melembabkan', 'oles', 'bagus', 'produk', 'warna', 'pink', 'efek', 'bibir', 'sehat', 'bibir', 'hitam']"
"['mantul', 'pagi', 'halus']"
"['packaging', 'aman', 'emas', 'tahap', 'kirim']"
"['tonernya', 'bagus', 'banget', 'kulit', 'halus', 'besok', 'pagi', 'pokok', 'mantap']"
['diskon']
"['kecewa', 'kirim', 'banget']"
"['packing', 'aman', 'terima', 'beli', 'moga', 'cocok', 'muka', 'kirim']"
"['bagus', 'banget', 'cuman', 'ngirimnya', 'salut', 'admin', 'sabar', 'profesional', 'jalan', 'tugas', 'fast', 'respon']"
"['serum', 'hyaluronic', 'acid', 'kulit', 'plump', 'glowing', 'glass', 'skin', 'tekstur', 'gel', 'thick', 'lengket', 'apply', 'harga', 'jangkau']"
"['terima', 'kasih', 'murah', 'banget', 'moga', 'berkah', 'moga', 'cocok']"
"['mudah', 'serap', 'lembab', 'nice', 'produk']"
"['gampang', 'serap', 'melembabkan', 'pudar', 'bekas', 'jerawat']"
"['coba', 'toner', 'eksfoliasi', 'avoskin', 'moga', 'cocok']"
"['produk', 'packing', 'aman', 'kirim', 'cepat']"
['imut']
"['coba', 'moga', 'cocok']"
"['segel', 'aman']"
"['segel', 'kotak', 'buka']"
"['segel', 'kotak', 'buka']"
['oke']
"['order', 'request', 'pick', 'up', 'pick', 'up', 'beli', 'apa', 'kualitas', 'barang', 'bagus', 'kasih', 'bintang']"
"['bahan', 'ringan', 'aroma', 'cair', 'pakai', 'aman', 'kulit', 'kering', 'telah', 'moga', 'cocok', 'depan']"
"['bismillah', 'moga', 'cocok']"
"['emas', 'banget']"
"['bagus', 'packing', 'aman', 'kirim', 'banget', 'toko', 'oren', 'bandung']"
['mantap']
"['beli', 'pcs', 'bayar', 'pcs', 'pcs', 'lambat', 'kirim', 'terima', 'kasih', 'alam', 'belanja']"
"['mudah', 'mudah', 'cocok', 'reviewnya', 'bagus']"
"['oke', 'kadang', 'suka', 'proses']"
['aman']
"['isi', 'penuh', 'kecewa']"
"['serum', 'favorit', 'beli', 'clearence', 'sale', 'harga', 'affdorable', 'banget', 'kayak', 'cantik', 'bersihin', 'debu', 'beli', 'clearance', 'puas', 'belanja']"
"['repurchase', 'serum', 'cinta']"
"['pakai', 'ngeresap', 'banget', 'moga', 'uas', 'pakai', 'serum']"
"['moga', 'cocok']"
['coba']
"['coba', 'moga', 'cocok']"
"['pakai', 'moga', 'cocok']"
"['coba', 'pakai', 'moga', 'cocok', 'kulit', 'ku']"
"['kirim', 'cepat', 'order', 'toner', 'excellent']"
"['kirim', 'cepat', 'kualitas']"
"['cocok', 'pakai', 'serum', 'aman', 'iritasi', 'kulit']"
"['mantap', 'pakai', 'voucher']"
"['kemas', 'ramah', 'lingkung', 'aman', 'moga', 'cocok', 'serum', 'buat', 'anak', 'bangsa']"
"['terima', 'kasih', 'serum', 'avoskinnya', 'pakai', 'moga', 'cocok', 'kulit', 'ku', 'samar', 'noda', 'bekas', 'jerawat']"
"['gapapa', 'jogja', 'coba', 'moga', 'cocok', 'eaa']"
"['kirim', 'aman', 'banget', 'worry', 'kemas', 'botol', 'kaca']"
"['coba', 'travel', 'kit', 'cocok', 'exp', 'maret']"
"['banget', 'tumben', 'apa', 'beli', 'harga', 'cuci', 'gudang', 'banget', 'exp', 'akkk', 'terima', 'kasih', 'avoskin']"
"['kirim', 'pesan', 'pakai', 'produk', 'avoskin', 'kulit', 'penasaran', 'reviewnya', 'kaya', 'bagus', 'soldout', 'beli', 'prmo', 'harga', 'thanku', 'tokped']"
"['taro', 'meja', 'senggol', 'bantu', 'alhasil', 'pecah']"
"['botol', 'bagus', 'paket', 'ngirimnya', 'lumayan', 'terima', 'kasih', 'bonus', 'cermin']"
"['serum', 'cinta', 'cabe', 'rawit', 'bik', 'kulit', 'mulus', 'love', 'banget', 'harga', 'dompet', 'kering', 'promo', 'yhh', 'minvoo', 'hihii', 'avoskin', 'packagingnya', 'juara', 'kirim', 'pakai', 'kardus', 'kertas', 'cakep', 'gulung', 'really', 'love', 'avoskin', 'mwahh']"
"['moga', 'cocok']"
"['coba', 'tonernya', 'moga', 'cocok']"
"['langgan', 'cocok', 'pakai', 'serum', 'thanks', 'seller']"
"['serum', 'cair', 'banget', 'pakai', 'asa', 'banget', 'efek']"
['pesan']
"['suka', 'banget', 'pakai', 'serum', 'cocok', 'kulit']"
"['kombinasiin', 'avoskin', 'seri', 'ysb', 'hasil', 'bagus', 'kulit', 'emas', 'toko', 'cepat', 'ekspedisi', 'banget', 'bogor']"
"['iseng', 'checkout', 'travel', 'kit', 'coba', 'takut', 'cocok', 'pakai', 'avoskin', 'inbox', 'csnya', 'pakai', 'bareng', 'ampoulenya', 'devine', 'aura', 'coba', 'besok', 'pagi', 'beda', 'jerawat', 'kempes', 'kulit', 'lembab', 'oily', 'kasih', 'banding', 'picnya', 'serum', 'versi']"
"['cepat', 'banget', 'cool', 'packaging', 'too', 'produk', 'aman', 'pecah', 'terima', 'kasih', 'kurir', 'seller']"
"['beli', 'warna', 'kuning', 'pakai', 'efek', 'negatif']"
"['habis', 'pakai', 'botol', 'benar', 'ngilangi', 'bekas', 'rutin', 'rajin']"
"['produk', 'rilis', 'coba', 'diskon', 'moga', 'cocok']"
"['bahan', 'gel', 'bening', 'coklat', 'pakai', 'ysb', 'moga', 'cocok', 'cz', 'beli', 'ijo', 'gentle', 'wash']"
"['beli', 'toner', 'kirim', 'serum']"
"['beli', 'kirim']"
"['bagus', 'banget', 'kulit', 'oily', 'hilang', 'bruntusan', 'kecil', 'pori']"
"['ragu', 'produk', 'worth', 'buy', 'kirim', 'cepat', 'packagingnya', 'super', 'aman', 'thanks', 'seller']"
"['terima', 'expired']"
"['best', 'combo', 'malam', 'pakai', 'toner', 'exfo', 'alpha', 'arbutin']"
"['toner', 'sayang', 'banget', 'pakai', 'pakai', 'serum', 'retinolnya', 'avoskin', 'tekstur', 'cair', 'kentel', 'lengket', 'cinta', 'banget', 'beli', 'kemarin', 'harga', 'murah', 'cashback', 'huhu', 'lovee', 'terima', 'kasih', 'tokopedia', 'avoskin']"
"['terima', 'kasih', 'giftnya']"
"['pakai', 'licin', 'muka', 'gilasiiihh']"
"['paket', 'kemas', 'aman', 'pakai', 'cocok']"
"['kualitas', 'problem', 'kirim', 'libur']"
"['tekstur', 'cair', 'beli', 'ragu', 'beli', 'official', 'store', 'tekstur', 'cair', 'cocok', 'kemas', 'tube', 'produk', 'pakai', 'boros', 'customer', 'service', 'turus', 'viskositas', 'turus', 'kualitas', 'buka', 'turus', 'viskositas']"
"['packingnya', 'aman']"
"['kirim', 'banget', 'minggu']"
"['bahan', 'ringan', 'lembab', 'cocok', 'kulit', 'kering']"
"['beli', 'serum', 'hyaluron', 'sekian', 'cocok', 'kulit', 'lembab', 'terima', 'kasih', 'cermin']"
"['pakai', 'avoskin', 'coba', 'toner', 'ysb', 'vit', 'moga', 'cocok', 'terima', 'kasih', 'bonus']"
"['cocok', 'kulit', 'kirim']"
"['kasih', 'pouch', 'banget', 'butuh', 'pouch', 'skinker', 'happy', 'banget', 'terima', 'kasih']"
"['sayang', 'cocok', 'kulit', 'sensitif', 'kulit', 'kering', 'kasar']"
"['coba', 'moga', 'cocok', 'packing', 'aman']"
"['coba', 'tonernya', 'moga', 'cocok']"
"['pesan', 'alas', 'jadwal', 'payday', 'double', 'date', 'bintang', 'kurir', 'pilih', 'toko']"
"['produk', 'retinol', 'niacinamide', 'konsistensi', 'kental', 'toner', 'tuang', 'kapas', 'usap', 'muka', 'suka', 'produk', 'serum', 'resap', 'banget', 'kulit', 'minyak', 'ubah', 'signifikan', 'minggu', 'pakai', 'lumayan', 'kelupas', 'banget', 'kulit', 'which', 'pakai', 'retinol', 'cepat', 'peluruh', 'kulit', 'mati', 'kulit', 'kenyal', 'suka', 'baik', 'botol', 'mereview', 'botol', 'tutup', 'tempel', 'produk', 'tumpah', 'bawa', 'traveling', 'job']"
"['review', 'gin', 'pakai', 'minggu', 'baru', 'reviewnya']"
"['mantul', 'banget']"
"['alhamdulillaah', 'packingan', 'bagus', 'plastik', 'cocok', 'kulit', 'beli', 'diskon', 'voucher']"
"['harga', 'clearance', 'expired', 'senang', 'banget', 'thanks', 'avoskin']"
"['terima', 'kasih']"
"['kali', 'beli', 'serum']"
"['bagus', 'barang', 'recomended']"
"['bahan', 'ringan', 'gampang', 'serap']"
