,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
186,belum dicoba semoga cocok,belum dicoba semoga cocok,"['belum', 'dicoba', 'semoga', 'cocok']","['dicoba', 'semoga', 'cocok']","['coba', 'moga', 'cocok']"
187,pengiriman cepat barang sesuai,pengiriman cepat barang sesuai,"['pengiriman', 'cepat', 'barang', 'sesuai']","['pengiriman', 'cepat', 'barang', 'sesuai']","['kirim', 'cepat', 'barang', 'sesuai']"
188,belum coba yg varian ini mudahan cocok,belum coba yang varian ini mudahan cocok,"['belum', 'coba', 'yang', 'varian', 'ini', 'mudahan', 'cocok']","['coba', 'varian', 'mudahan', 'cocok']","['coba', 'varian', 'mudah', 'cocok']"
189,selalu cocok di wajah,selalu cocok di wajah,"['selalu', 'cocok', 'di', 'wajah']","['selalu', 'cocok', 'wajah']","['selalu', 'cocok', 'wajah']"
190,wanginyaa sukak padahal blind buy semoga cocokk,wanginyaa suka padahal blind buy semoga cocok,"['wanginyaa', 'suka', 'padahal', 'blind', 'buy', 'semoga', 'cocok']","['wanginyaa', 'suka', 'padahal', 'blind', 'buy', 'semoga', 'cocok']","['wanginyaa', 'suka', 'padahal', 'blind', 'buy', 'moga', 'cocok']"
191,tipe kulitku kering pakai sunscreen ini lebih lembab bagus produknya terimakasih semoga bermanfaat ya,tipe kulitku kering pakai sunscreen ini lebih lembab bagus produknya terima kasih semoga bermanfaat ya,"['tipe', 'kulitku', 'kering', 'pakai', 'sunscreen', 'ini', 'lebih', 'lembab', 'bagus', 'produknya', 'terima', 'kasih', 'semoga', 'bermanfaat', 'ya']","['tipe', 'kulitku', 'kering', 'pakai', 'sunscreen', 'lebih', 'lembab', 'bagus', 'produknya', 'terima', 'kasih', 'semoga', 'bermanfaat']","['tipe', 'kulit', 'kering', 'pakai', 'sunscreen', 'lebih', 'lembab', 'bagus', 'produk', 'terima', 'kasih', 'moga', 'manfaat']"
192,kalau urusan sunscreen produk ini adalah favorit,kalau urusan sunscreen produk ini adalah favorit,"['kalau', 'urusan', 'sunscreen', 'produk', 'ini', 'adalah', 'favorit']","['kalau', 'urusan', 'sunscreen', 'produk', 'favorit']","['kalau', 'urus', 'sunscreen', 'produk', 'favorit']"
193,thank  min ss tiba dengan aman,thank  min ss tiba dengan aman,"['thank', 'min', 'ss', 'tiba', 'dengan', 'aman']","['thank', 'min', 'ss', 'tiba', 'aman']","['thank', 'min', 'ss', 'tiba', 'aman']"
194,ternyata wanginya ga seperti yg diharapkan tp efeknya di kulit tetep bagus,ternyata wanginya enggak seperti yang diharapkan tapi efeknya di kulit tetap bagus,"['ternyata', 'wanginya', 'enggak', 'seperti', 'yang', 'diharapkan', 'tapi', 'efeknya', 'di', 'kulit', 'tetap', 'bagus']","['ternyata', 'wanginya', 'enggak', 'diharapkan', 'efeknya', 'kulit', 'tetap', 'bagus']","['nyata', 'wangi', 'enggak', 'harap', 'efek', 'kulit', 'tetap', 'bagus']"
195,lumayan dapet diskon tapi pengirimannya lama belum bisa review baru pembelian pertama,lumayan dapat diskon tapi pengirimannya lama belum bisa review baru pembelian pertama,"['lumayan', 'dapat', 'diskon', 'tapi', 'pengirimannya', 'lama', 'belum', 'bisa', 'review', 'baru', 'pembelian', 'pertama']","['lumayan', 'diskon', 'pengirimannya', 'lama', 'review', 'baru', 'pembelian', 'pertama']","['lumayan', 'diskon', 'kirim', 'lama', 'review', 'baru', 'beli', 'pertama']"
196,belum coba beli karena disaranin semoga cocok packingnya juga aman pengirimannya lumayaan tipe kulitku kombinasi,belum coba beli karena disaranin semoga cocok packingnya juga aman pengirimannya lumayaan tipe kulitku kombinasi,"['belum', 'coba', 'beli', 'karena', 'disaranin', 'semoga', 'cocok', 'packingnya', 'juga', 'aman', 'pengirimannya', 'lumayaan', 'tipe', 'kulitku', 'kombinasi']","['coba', 'beli', 'disaranin', 'semoga', 'cocok', 'packingnya', 'aman', 'pengirimannya', 'lumayaan', 'tipe', 'kulitku', 'kombinasi']","['coba', 'beli', 'disaranin', 'moga', 'cocok', 'packingnya', 'aman', 'kirim', 'lumayaan', 'tipe', 'kulit', 'kombinasi']"
197,abguusss,bagus,['bagus'],['bagus'],['bagus']
198,sunscreen enak mudah menyerap krn texture gel cuman disayangkan krn lubang tubenya gede jadi kalo pakai dosis jari gendut tuh radak susah mungkin bisa diperbaiki dari segi packaging tipe kulitku kombinasi,sunscreen enak mudah menyerap karena texture gel cuman disayangkan karena lubang tubenya gede jadi kalo pakai dosis jari gendut tuh radak susah mungkin bisa diperbaiki dari segi packaging tipe kulitku kombinasi,"['sunscreen', 'enak', 'mudah', 'menyerap', 'karena', 'texture', 'gel', 'cuman', 'disayangkan', 'karena', 'lubang', 'tubenya', 'gede', 'jadi', 'kalo', 'pakai', 'dosis', 'jari', 'gendut', 'tuh', 'radak', 'susah', 'mungkin', 'bisa', 'diperbaiki', 'dari', 'segi', 'packaging', 'tipe', 'kulitku', 'kombinasi']","['sunscreen', 'enak', 'mudah', 'menyerap', 'texture', 'gel', 'cuman', 'disayangkan', 'lubang', 'tubenya', 'gede', 'jadi', 'kalo', 'pakai', 'dosis', 'jari', 'gendut', 'tuh', 'radak', 'susah', 'mungkin', 'diperbaiki', 'segi', 'packaging', 'tipe', 'kulitku', 'kombinasi']","['sunscreen', 'enak', 'mudah', 'serap', 'texture', 'gel', 'cuman', 'sayang', 'lubang', 'tube', 'gede', 'jadi', 'kalo', 'pakai', 'dosis', 'jari', 'gendut', 'tuh', 'radak', 'susah', 'mungkin', 'baik', 'segi', 'packaging', 'tipe', 'kulit', 'kombinasi']"
199,tipe kulitku normal tipe kulitku berminyak masalah kulitku jerawat tipe kulitku kombinasi,tipe kulitku normal tipe kulitku berminyak masalah kulitku jerawat tipe kulitku kombinasi,"['tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'tipe', 'kulitku', 'kombinasi']","['tipe', 'kulit', 'normal', 'tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'jerawat', 'tipe', 'kulit', 'kombinasi']"
200,sudah sering beli dan belum ada yg tidak sesuai dengan produknya,sudah sering beli dan belum ada yang tidak sesuai dengan produknya,"['sudah', 'sering', 'beli', 'dan', 'belum', 'ada', 'yang', 'tidak', 'sesuai', 'dengan', 'produknya']","['sering', 'beli', 'sesuai', 'produknya']","['sering', 'beli', 'sesuai', 'produk']"
201,tipe kulitku kombinasi masalah kulitku kerutan masalah kulitku pori besar bagus banget muka ku jadi lebih haluss,tipe kulitku kombinasi masalah kulitku kerutan masalah kulitku pori besar bagus banget muka ku jadi lebih halus,"['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar', 'bagus', 'banget', 'muka', 'ku', 'jadi', 'lebih', 'halus']","['tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar', 'bagus', 'banget', 'muka', 'ku', 'jadi', 'lebih', 'halus']","['tipe', 'kulit', 'kombinasi', 'masalah', 'kulit', 'kerut', 'masalah', 'kulit', 'pori', 'besar', 'bagus', 'banget', 'muka', 'ku', 'jadi', 'lebih', 'halus']"
202,barang sudah sampai dengan selamat tks,barang sudah sampai dengan selamat thanks,"['barang', 'sudah', 'sampai', 'dengan', 'selamat', 'thanks']","['barang', 'selamat', 'thanks']","['barang', 'selamat', 'thanks']"
203,cocok untuk kulit kering,cocok untuk kulit kering,"['cocok', 'untuk', 'kulit', 'kering']","['cocok', 'kulit', 'kering']","['cocok', 'kulit', 'kering']"
204,tipe kulitku kering mayan bantu sii btw tutupnya yg dalem susah banget di buka,tipe kulitku kering lumayan bantu sih btw tutupnya yang dalem susah banget di buka,"['tipe', 'kulitku', 'kering', 'lumayan', 'bantu', 'sih', 'btw', 'tutupnya', 'yang', 'dalem', 'susah', 'banget', 'di', 'buka']","['tipe', 'kulitku', 'kering', 'lumayan', 'bantu', 'sih', 'btw', 'tutupnya', 'dalem', 'susah', 'banget', 'buka']","['tipe', 'kulit', 'kering', 'lumayan', 'bantu', 'sih', 'btw', 'tutup', 'dalem', 'susah', 'banget', 'buka']"
205,setelah menggunakan produk ini selama beberapa hari kulit wajah yang tadinya kering sekarang terasa lembab love it,setelah menggunakan produk ini selama beberapa hari kulit wajah yang tadinya kering sekarang terasa lembab love itu,"['setelah', 'menggunakan', 'produk', 'ini', 'selama', 'beberapa', 'hari', 'kulit', 'wajah', 'yang', 'tadinya', 'kering', 'sekarang', 'terasa', 'lembab', 'love', 'itu']","['menggunakan', 'produk', 'selama', 'beberapa', 'hari', 'kulit', 'wajah', 'tadinya', 'kering', 'sekarang', 'terasa', 'lembab', 'love']","['guna', 'produk', 'lama', 'beberapa', 'hari', 'kulit', 'wajah', 'tadi', 'kering', 'sekarang', 'asa', 'lembab', 'love']"
206,minggu baru sampe,minggu baru sampai,"['minggu', 'baru', 'sampai']","['minggu', 'baru']","['minggu', 'baru']"
207,cocok di kulit yg sensitif teksturnya ga lengket,cocok di kulit yang sensitif teksturnya enggak lengket,"['cocok', 'di', 'kulit', 'yang', 'sensitif', 'teksturnya', 'enggak', 'lengket']","['cocok', 'kulit', 'sensitif', 'teksturnya', 'enggak', 'lengket']","['cocok', 'kulit', 'sensitif', 'tekstur', 'enggak', 'lengket']"
208,pengiriman lama dari sebelum tahun baru dan paket tidak saya terima ekspedisi nyasar kirim paket nya,pengiriman lama dari sebelum tahun baru dan paket tidak saya terima ekspedisi nyasar kirim paket nya,"['pengiriman', 'lama', 'dari', 'sebelum', 'tahun', 'baru', 'dan', 'paket', 'tidak', 'saya', 'terima', 'ekspedisi', 'nyasar', 'kirim', 'paket', 'nya']","['pengiriman', 'lama', 'tahun', 'baru', 'paket', 'terima', 'ekspedisi', 'nyasar', 'kirim', 'paket', 'nya']","['kirim', 'lama', 'tahun', 'baru', 'paket', 'terima', 'ekspedisi', 'nyasar', 'kirim', 'paket', 'nya']"
209,cantik warnanya dan ternyata pigmented bgt ya,cantik warnanya dan ternyata pigmented banget ya,"['cantik', 'warnanya', 'dan', 'ternyata', 'pigmented', 'banget', 'ya']","['cantik', 'warnanya', 'ternyata', 'pigmented', 'banget']","['cantik', 'warna', 'nyata', 'pigmented', 'banget']"
210,cocok udah sering pake ok,cocok sudah sering pakai ok,"['cocok', 'sudah', 'sering', 'pakai', 'ok']","['cocok', 'sering', 'pakai']","['cocok', 'sering', 'pakai']"
211,udah sering repeat order ok,sudah sering repeat order ok,"['sudah', 'sering', 'repeat', 'order', 'ok']","['sering', 'repeat', 'order']","['sering', 'repeat', 'order']"
212,aku masih belum pernah coba tapi semoga nanti sesuai expetasii barangnya sampe dengan aman plus bubble wrapnya tebel bangettttt,aku masih belum pernah coba tapi semoga nanti sesuai expetasii barangnya sampai dengan aman plus bubble wrapnya tebal banget,"['aku', 'masih', 'belum', 'pernah', 'coba', 'tapi', 'semoga', 'nanti', 'sesuai', 'expetasii', 'barangnya', 'sampai', 'dengan', 'aman', 'plus', 'bubble', 'wrapnya', 'tebal', 'banget']","['aku', 'pernah', 'coba', 'semoga', 'sesuai', 'expetasii', 'barangnya', 'aman', 'plus', 'bubble', 'wrapnya', 'tebal', 'banget']","['aku', 'pernah', 'coba', 'moga', 'sesuai', 'expetasii', 'barang', 'aman', 'plus', 'bubble', 'wrapnya', 'tebal', 'banget']"
213,packingnya niat bgt padahal cuma beli lip cream so aman bgt nyampe ke cust warnanya cantik buat ombre thx  tokped azarine,packingnya niat banget padahal cuma beli lip cream so aman banget sampai ke cust warnanya cantik buat ombre thanks  tokped azarine,"['packingnya', 'niat', 'banget', 'padahal', 'cuma', 'beli', 'lip', 'cream', 'so', 'aman', 'banget', 'sampai', 'ke', 'cust', 'warnanya', 'cantik', 'buat', 'ombre', 'thanks', 'tokped', 'azarine']","['packingnya', 'niat', 'banget', 'padahal', 'cuma', 'beli', 'lip', 'cream', 'so', 'aman', 'banget', 'cust', 'warnanya', 'cantik', 'buat', 'ombre', 'thanks', 'tokped', 'azarine']","['packingnya', 'niat', 'banget', 'padahal', 'cuma', 'beli', 'lip', 'cream', 'so', 'aman', 'banget', 'cust', 'warna', 'cantik', 'buat', 'ombre', 'thanks', 'tokped', 'azarine']"
214,barang dikirim cuma padahal beli twin  halo azarine kalo mau aku ubah ratingnya tolong kirim barang kurangnya yg harusnya jadi hak saya ya,barang dikirim cuma padahal beli twin  halo azarine kalo mau aku ubah ratingnya tolong kirim barang kurangnya yang harusnya jadi hak saya ya,"['barang', 'dikirim', 'cuma', 'padahal', 'beli', 'twin', 'halo', 'azarine', 'kalo', 'mau', 'aku', 'ubah', 'ratingnya', 'tolong', 'kirim', 'barang', 'kurangnya', 'yang', 'harusnya', 'jadi', 'hak', 'saya', 'ya']","['barang', 'dikirim', 'cuma', 'padahal', 'beli', 'twin', 'halo', 'azarine', 'kalo', 'mau', 'aku', 'ubah', 'ratingnya', 'kirim', 'barang', 'kurangnya', 'harusnya', 'jadi', 'hak']","['barang', 'kirim', 'cuma', 'padahal', 'beli', 'twin', 'halo', 'azarine', 'kalo', 'mau', 'aku', 'ubah', 'ratingnya', 'kirim', 'barang', 'kurang', 'harus', 'jadi', 'hak']"
215,lucuuu bgt warnanya  liat punya temen bagus jadi aku ikut beli _,lucu banget warnanya  lihat punya teman bagus jadi aku ikut beli _,"['lucu', 'banget', 'warnanya', 'lihat', 'punya', 'teman', 'bagus', 'jadi', 'aku', 'ikut', 'beli', '_']","['lucu', 'banget', 'warnanya', 'lihat', 'punya', 'teman', 'bagus', 'jadi', 'aku', 'ikut', 'beli', '_']","['lucu', 'banget', 'warna', 'lihat', 'punya', 'teman', 'bagus', 'jadi', 'aku', 'ikut', 'beli', '']"
216,sudah tube ke bagus bgt cocok buatku,sudah tube ke bagus banget cocok buatku,"['sudah', 'tube', 'ke', 'bagus', 'banget', 'cocok', 'buatku']","['tube', 'bagus', 'banget', 'cocok', 'buatku']","['tube', 'bagus', 'banget', 'cocok', 'buat']"
217,mantap sesuk order neh,mantap sesuk order nih,"['mantap', 'sesuk', 'order', 'nih']","['mantap', 'sesuk', 'order', 'nih']","['mantap', 'sesuk', 'order', 'nih']"
218,warnanya cantikkk suka,warnanya cantik suka,"['warnanya', 'cantik', 'suka']","['warnanya', 'cantik', 'suka']","['warna', 'cantik', 'suka']"
219,buat akuu ini enak banget ss nya nggak lengket finish nya enak banget di kulitku yg oilyy sukaaa,buat aku ini enak banget ss nya enggak lengket finish nya enak banget di kulitku yang oily suka,"['buat', 'aku', 'ini', 'enak', 'banget', 'ss', 'nya', 'enggak', 'lengket', 'finish', 'nya', 'enak', 'banget', 'di', 'kulitku', 'yang', 'oily', 'suka']","['buat', 'aku', 'enak', 'banget', 'ss', 'nya', 'enggak', 'lengket', 'finish', 'nya', 'enak', 'banget', 'kulitku', 'oily', 'suka']","['buat', 'aku', 'enak', 'banget', 'ss', 'nya', 'enggak', 'lengket', 'finish', 'nya', 'enak', 'banget', 'kulit', 'oily', 'suka']"
220,ini cocok buat kulit sensitif oily acne prone kaya akuuuu nggak perih dan nggak bikin keringgg sukakk,ini cocok buat kulit sensitif oily acne prone kayak akuuuu enggak perih dan enggak bikin keringgg sukakk,"['ini', 'cocok', 'buat', 'kulit', 'sensitif', 'oily', 'acne', 'prone', 'kayak', 'akuuuu', 'enggak', 'perih', 'dan', 'enggak', 'bikin', 'keringgg', 'sukakk']","['cocok', 'buat', 'kulit', 'sensitif', 'oily', 'acne', 'prone', 'kayak', 'akuuuu', 'enggak', 'perih', 'enggak', 'bikin', 'keringgg', 'sukakk']","['cocok', 'buat', 'kulit', 'sensitif', 'oily', 'acne', 'prone', 'kayak', 'akuuuu', 'enggak', 'perih', 'enggak', 'bikin', 'keringgg', 'sukakk']"
221,warnanya nude bangettt beda sama di foto,warnanya nude banget beda sama di foto,"['warnanya', 'nude', 'banget', 'beda', 'sama', 'di', 'foto']","['warnanya', 'nude', 'banget', 'beda', 'sama', 'foto']","['warna', 'nude', 'banget', 'beda', 'sama', 'foto']"
222,exp lama packsging rapi cpet bgt sampe sukses trus ajarin,exp lama packsging rapi cepat banget sampai sukses terus ajarkan,"['exp', 'lama', 'packsging', 'rapi', 'cepat', 'banget', 'sampai', 'sukses', 'terus', 'ajarkan']","['exp', 'lama', 'packsging', 'rapi', 'cepat', 'banget', 'sukses', 'terus', 'ajarkan']","['exp', 'lama', 'packsging', 'rapi', 'cepat', 'banget', 'sukses', 'terus', 'ajar']"
223,tipe kulitku berminyak tipe kulitku kering,tipe kulitku berminyak tipe kulitku kering,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kering']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'kering']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'kering']"
224,lotion nya bagus banget teksturnya light watery gitu terus easy di apply ke kulit nyerap nya cepet dan melembapkan banget gitu oya ini juga spf juga lagi beneran bakal repurchase sih kalo abis ,lotion nya bagus banget teksturnya light watery begitu terus easy di apply ke kulit nyerap nya cepat dan melembapkan banget begitu oya ini juga spf juga lagi benaran bakal repurchase sih kalo habis ,"['lotion', 'nya', 'bagus', 'banget', 'teksturnya', 'light', 'watery', 'begitu', 'terus', 'easy', 'di', 'apply', 'ke', 'kulit', 'nyerap', 'nya', 'cepat', 'dan', 'melembapkan', 'banget', 'begitu', 'oya', 'ini', 'juga', 'spf', 'juga', 'lagi', 'benaran', 'bakal', 'repurchase', 'sih', 'kalo', 'habis']","['lotion', 'nya', 'bagus', 'banget', 'teksturnya', 'light', 'watery', 'terus', 'easy', 'apply', 'kulit', 'nyerap', 'nya', 'cepat', 'melembapkan', 'banget', 'oya', 'spf', 'benaran', 'bakal', 'repurchase', 'sih', 'kalo', 'habis']","['lotion', 'nya', 'bagus', 'banget', 'tekstur', 'light', 'watery', 'terus', 'easy', 'apply', 'kulit', 'nyerap', 'nya', 'cepat', 'lembap', 'banget', 'oya', 'spf', 'benar', 'bakal', 'repurchase', 'sih', 'kalo', 'habis']"
225,barang sesuai pesanan barang bagus,barang sesuai pesanan barang bagus,"['barang', 'sesuai', 'pesanan', 'barang', 'bagus']","['barang', 'sesuai', 'pesanan', 'barang', 'bagus']","['barang', 'sesuai', 'pesan', 'barang', 'bagus']"
226,barangnya sesuai pesanan,barangnya sesuai pesanan,"['barangnya', 'sesuai', 'pesanan']","['barangnya', 'sesuai', 'pesanan']","['barang', 'sesuai', 'pesan']"
227,nice,nice,['nice'],['nice'],['nice']
228,baru mau coba pertama kali semoga cocok next order lagi,baru mau coba pertama kali semoga cocok next order lagi,"['baru', 'mau', 'coba', 'pertama', 'kali', 'semoga', 'cocok', 'next', 'order', 'lagi']","['baru', 'mau', 'coba', 'pertama', 'kali', 'semoga', 'cocok', 'next', 'order']","['baru', 'mau', 'coba', 'pertama', 'kali', 'moga', 'cocok', 'next', 'order']"
229,tipe kulitku kering cocok ringan dipakai no white cast cepat meresap tidak bikin muka kilang minyak,tipe kulitku kering cocok ringan dipakai no white cast cepat meresap tidak bikin muka kilang minyak,"['tipe', 'kulitku', 'kering', 'cocok', 'ringan', 'dipakai', 'no', 'white', 'cast', 'cepat', 'meresap', 'tidak', 'bikin', 'muka', 'kilang', 'minyak']","['tipe', 'kulitku', 'kering', 'cocok', 'ringan', 'dipakai', 'no', 'white', 'cast', 'cepat', 'meresap', 'bikin', 'muka', 'kilang', 'minyak']","['tipe', 'kulit', 'kering', 'cocok', 'ringan', 'pakai', 'no', 'white', 'cast', 'cepat', 'resap', 'bikin', 'muka', 'kilang', 'minyak']"
230,sunscreen favorit akuh repurchase berkali tipe kulitku normal,sunscreen favorit aku repurchase berkali tipe kulitku normal,"['sunscreen', 'favorit', 'aku', 'repurchase', 'berkali', 'tipe', 'kulitku', 'normal']","['sunscreen', 'favorit', 'aku', 'repurchase', 'berkali', 'tipe', 'kulitku', 'normal']","['sunscreen', 'favorit', 'aku', 'repurchase', 'kali', 'tipe', 'kulit', 'normal']"
231,cocok banget di kulitku yg oily seenak itu,cocok banget di kulitku yang oily seenak itu,"['cocok', 'banget', 'di', 'kulitku', 'yang', 'oily', 'seenak', 'itu']","['cocok', 'banget', 'kulitku', 'oily', 'seenak']","['cocok', 'banget', 'kulit', 'oily', 'enak']"
232,mudahan cocok,mudahan cocok,"['mudahan', 'cocok']","['mudahan', 'cocok']","['mudah', 'cocok']"
233,pengiriman lama,pengiriman lama,"['pengiriman', 'lama']","['pengiriman', 'lama']","['kirim', 'lama']"
234,exp panjang thx,exp panjang thanks,"['exp', 'panjang', 'thanks']","['exp', 'panjang', 'thanks']","['exp', 'panjang', 'thanks']"
235,cocok di aku gess tipe kulitku berminyak,cocok di aku gess tipe kulitku berminyak,"['cocok', 'di', 'aku', 'gess', 'tipe', 'kulitku', 'berminyak']","['cocok', 'aku', 'gess', 'tipe', 'kulitku', 'berminyak']","['cocok', 'aku', 'gess', 'tipe', 'kulit', 'minyak']"
236,baguss,bagus,['bagus'],['bagus'],['bagus']
237,diterima dalam kondisi baik semoga cocok,diterima dalam kondisi baik semoga cocok,"['diterima', 'dalam', 'kondisi', 'baik', 'semoga', 'cocok']","['diterima', 'kondisi', 'baik', 'semoga', 'cocok']","['terima', 'kondisi', 'baik', 'moga', 'cocok']"
238,barang original dan pengiriman cepat semoga cocok karena baru pertama kali coba,barang original dan pengiriman cepat semoga cocok karena baru pertama kali coba,"['barang', 'original', 'dan', 'pengiriman', 'cepat', 'semoga', 'cocok', 'karena', 'baru', 'pertama', 'kali', 'coba']","['barang', 'original', 'pengiriman', 'cepat', 'semoga', 'cocok', 'baru', 'pertama', 'kali', 'coba']","['barang', 'original', 'kirim', 'cepat', 'moga', 'cocok', 'baru', 'pertama', 'kali', 'coba']"
239,barang aman pemakaian pertama kali semoga cocok,barang aman pemakaian pertama kali semoga cocok,"['barang', 'aman', 'pemakaian', 'pertama', 'kali', 'semoga', 'cocok']","['barang', 'aman', 'pemakaian', 'pertama', 'kali', 'semoga', 'cocok']","['barang', 'aman', 'pakai', 'pertama', 'kali', 'moga', 'cocok']"
240,pemakaian pertama kali oke semoga cocok biar gk gonta ganti lagi,pemakaian pertama kali oke semoga cocok biar enggak gonta ganti lagi,"['pemakaian', 'pertama', 'kali', 'oke', 'semoga', 'cocok', 'biar', 'enggak', 'gonta', 'ganti', 'lagi']","['pemakaian', 'pertama', 'kali', 'oke', 'semoga', 'cocok', 'biar', 'enggak', 'gonta', 'ganti']","['pakai', 'pertama', 'kali', 'oke', 'moga', 'cocok', 'biar', 'enggak', 'gonta', 'ganti']"
241,sudah repeat order yg kesekian kali nya dapet potongan harga diakon sampe rb jadi berasa bayar produk  cashback rb sering pantengin promo flash sale aja thanks good luck,sudah repeat order yang kesekian kali nya dapat potongan harga diakon sampai ribu jadi berasa bayar produk  cashback ribu sering pantengin promo flash sale saja thanks good luck,"['sudah', 'repeat', 'order', 'yang', 'kesekian', 'kali', 'nya', 'dapat', 'potongan', 'harga', 'diakon', 'sampai', 'ribu', 'jadi', 'berasa', 'bayar', 'produk', 'cashback', 'ribu', 'sering', 'pantengin', 'promo', 'flash', 'sale', 'saja', 'thanks', 'good', 'luck']","['repeat', 'order', 'kesekian', 'kali', 'nya', 'potongan', 'harga', 'diakon', 'ribu', 'jadi', 'berasa', 'bayar', 'produk', 'cashback', 'ribu', 'sering', 'pantengin', 'promo', 'flash', 'sale', 'thanks', 'good', 'luck']","['repeat', 'order', 'sekian', 'kali', 'nya', 'potong', 'harga', 'diakon', 'ribu', 'jadi', 'asa', 'bayar', 'produk', 'cashback', 'ribu', 'sering', 'pantengin', 'promo', 'flash', 'sale', 'thanks', 'good', 'luck']"
242,tipe kulitku kering berjerawat dan jerawatan,tipe kulitku kering berjerawat dan jerawatan,"['tipe', 'kulitku', 'kering', 'berjerawat', 'dan', 'jerawatan']","['tipe', 'kulitku', 'kering', 'berjerawat', 'jerawatan']","['tipe', 'kulit', 'kering', 'jerawat', 'jerawat']"
243,produknya oke ga usah ditanya lah ya kualitasnya tp pengiriman cenderung lama bs jd krn sy order akhir tahun ya jd kepotong banyak libur,produknya oke enggak usah ditanya lah ya kualitasnya tapi pengiriman cenderung lama bisa jadi karena saya order akhir tahun ya jadi kepotong banyak libur,"['produknya', 'oke', 'enggak', 'usah', 'ditanya', 'lah', 'ya', 'kualitasnya', 'tapi', 'pengiriman', 'cenderung', 'lama', 'bisa', 'jadi', 'karena', 'saya', 'order', 'akhir', 'tahun', 'ya', 'jadi', 'kepotong', 'banyak', 'libur']","['produknya', 'oke', 'enggak', 'usah', 'ditanya', 'lah', 'kualitasnya', 'pengiriman', 'cenderung', 'lama', 'jadi', 'order', 'akhir', 'tahun', 'jadi', 'kepotong', 'banyak', 'libur']","['produk', 'oke', 'enggak', 'usah', 'tanya', 'lah', 'kualitas', 'kirim', 'cenderung', 'lama', 'jadi', 'order', 'akhir', 'tahun', 'jadi', 'potong', 'banyak', 'libur']"
244,bahannya ringan langsung nyerap ke kulit teksturnya agak kental tpi  yg berat gt,bahannya ringan langsung nyerap ke kulit teksturnya agak kental tapi  yang berat begitu,"['bahannya', 'ringan', 'langsung', 'nyerap', 'ke', 'kulit', 'teksturnya', 'agak', 'kental', 'tapi', 'yang', 'berat', 'begitu']","['bahannya', 'ringan', 'langsung', 'nyerap', 'kulit', 'teksturnya', 'kental', 'berat']","['bahan', 'ringan', 'langsung', 'nyerap', 'kulit', 'tekstur', 'kental', 'berat']"
245,gampang terserap ringan no whitecast,gampang terserap ringan no whitecast,"['gampang', 'terserap', 'ringan', 'no', 'whitecast']","['gampang', 'terserap', 'ringan', 'no', 'whitecast']","['gampang', 'serap', 'ringan', 'no', 'whitecast']"
246,tipe kulitku berminyak tipe kulitku sensitif masalah kulitku jerawat,tipe kulitku berminyak tipe kulitku sensitif masalah kulitku jerawat,"['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulitku', 'berminyak', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulit', 'minyak', 'tipe', 'kulit', 'sensitif', 'masalah', 'kulit', 'jerawat']"
247,sun screen azarine mah terbukti juara buat kulit berminyak,sun screen azarine mah terbukti juara buat kulit berminyak,"['sun', 'screen', 'azarine', 'mah', 'terbukti', 'juara', 'buat', 'kulit', 'berminyak']","['sun', 'screen', 'azarine', 'mah', 'terbukti', 'juara', 'buat', 'kulit', 'berminyak']","['sun', 'screen', 'azarine', 'mah', 'bukti', 'juara', 'buat', 'kulit', 'minyak']"
248,suka banget sama liptint azarine yg warna ini karna bikin muka jadi keliatan fresh dan liptintnya wangi isinya juga banyakkk,suka banget sama liptint azarine yang warna ini karena bikin muka jadi kelihatan fresh dan liptintnya wangi isinya juga banyak,"['suka', 'banget', 'sama', 'liptint', 'azarine', 'yang', 'warna', 'ini', 'karena', 'bikin', 'muka', 'jadi', 'kelihatan', 'fresh', 'dan', 'liptintnya', 'wangi', 'isinya', 'juga', 'banyak']","['suka', 'banget', 'sama', 'liptint', 'azarine', 'warna', 'bikin', 'muka', 'jadi', 'kelihatan', 'fresh', 'liptintnya', 'wangi', 'isinya', 'banyak']","['suka', 'banget', 'sama', 'liptint', 'azarine', 'warna', 'bikin', 'muka', 'jadi', 'lihat', 'fresh', 'liptintnya', 'wangi', 'isi', 'banyak']"
