,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
214,packaging simpel packaging unik,packaging simpel packaging unik,"['packaging', 'simpel', 'packaging', 'unik']","['packaging', 'simpel', 'packaging', 'unik']","['packaging', 'simpel', 'packaging', 'unik']"
215,barang sesuai pesanan karna gk liat deskripsi akhirnya baru sampai tangan di hari ke semoga bisa menghilangkan jerawat diwajah sya,barang sesuai pesanan karena enggak lihat deskripsi akhirnya baru sampai tangan di hari ke semoga bisa menghilangkan jerawat diwajah saya,"['barang', 'sesuai', 'pesanan', 'karena', 'enggak', 'lihat', 'deskripsi', 'akhirnya', 'baru', 'sampai', 'tangan', 'di', 'hari', 'ke', 'semoga', 'bisa', 'menghilangkan', 'jerawat', 'diwajah', 'saya']","['barang', 'sesuai', 'pesanan', 'lihat', 'deskripsi', 'tangan', 'semoga', 'menghilangkan', 'jerawat', 'diwajah']","['barang', 'sesuai', 'pesan', 'lihat', 'deskripsi', 'tangan', 'moga', 'hilang', 'jerawat', 'wajah']"
216,gak tau kenapa setelah sekitar bulan baru order lagi texture yang baru di order ini lebih cair dari sebelumnya semoga aja kualitasnya tetap sama,enggak tau kenapa setelah sekitar bulan baru order lagi texture yang baru di order ini lebih cair dari sebelumnya semoga saja kualitasnya tetap sama,"['enggak', 'tau', 'kenapa', 'setelah', 'sekitar', 'bulan', 'baru', 'order', 'lagi', 'texture', 'yang', 'baru', 'di', 'order', 'ini', 'lebih', 'cair', 'dari', 'sebelumnya', 'semoga', 'saja', 'kualitasnya', 'tetap', 'sama']","['tau', 'order', 'texture', 'order', 'cair', 'semoga', 'kualitasnya']","['tau', 'order', 'texture', 'order', 'cair', 'moga', 'kualitas']"
217,baru mau coba semoga cocok dan restock deh,baru mau coba semoga cocok dan restock deh,"['baru', 'mau', 'coba', 'semoga', 'cocok', 'dan', 'restock', 'deh']","['coba', 'semoga', 'cocok', 'restock', 'deh']","['coba', 'moga', 'cocok', 'restock', 'deh']"
218,first time belum dicoba semoga cocok dan aman buat kulit,first time belum dicoba semoga cocok dan aman buat kulit,"['first', 'time', 'belum', 'dicoba', 'semoga', 'cocok', 'dan', 'aman', 'buat', 'kulit']","['first', 'time', 'dicoba', 'semoga', 'cocok', 'aman', 'kulit']","['first', 'time', 'coba', 'moga', 'cocok', 'aman', 'kulit']"
219,formula nya bagus sih mudah menyerap  dlm kulit tp kulit sy sensitif bgt sm alkohol dan ini lumayan kandungan alkohol nya jd rada nyelekit di kulit wajah saya,formula nya bagus sih mudah menyerap  dalam kulit tapi kulit saya sensitif banget sama alkohol dan ini lumayan kandungan alkohol nya jadi rada nyelekit di kulit wajah saya,"['formula', 'nya', 'bagus', 'sih', 'mudah', 'menyerap', 'dalam', 'kulit', 'tapi', 'kulit', 'saya', 'sensitif', 'banget', 'sama', 'alkohol', 'dan', 'ini', 'lumayan', 'kandungan', 'alkohol', 'nya', 'jadi', 'rada', 'nyelekit', 'di', 'kulit', 'wajah', 'saya']","['formula', 'nya', 'bagus', 'sih', 'mudah', 'menyerap', 'kulit', 'kulit', 'sensitif', 'banget', 'alkohol', 'lumayan', 'kandungan', 'alkohol', 'nya', 'rada', 'nyelekit', 'kulit', 'wajah']","['formula', 'nya', 'bagus', 'sih', 'mudah', 'serap', 'kulit', 'kulit', 'sensitif', 'banget', 'alkohol', 'lumayan', 'kandung', 'alkohol', 'nya', 'rada', 'nyelekit', 'kulit', 'wajah']"
220,masih kemasan lama,masih kemasan lama,"['masih', 'kemasan', 'lama']",['kemasan'],['kemas']
221,sayangnya gapake bubble warp untung barang sampi dengan selamat,sayangnya enggak pakai bubble warp untung barang sampi dengan selamat,"['sayangnya', 'enggak', 'pakai', 'bubble', 'warp', 'untung', 'barang', 'sampi', 'dengan', 'selamat']","['sayangnya', 'pakai', 'bubble', 'warp', 'untung', 'barang', 'sampi', 'selamat']","['sayang', 'pakai', 'bubble', 'warp', 'untung', 'barang', 'sampi', 'selamat']"
222,barang ga dibungkus bubble wrap sama sekali langsung dimasukin ke mardus beresiko bocor atau rusak,barang enggak dibungkus bubble wrap sama sekali langsung dimasuki ke mardus beresiko bocor atau rusak,"['barang', 'enggak', 'dibungkus', 'bubble', 'wrap', 'sama', 'sekali', 'langsung', 'dimasuki', 'ke', 'mardus', 'beresiko', 'bocor', 'atau', 'rusak']","['barang', 'dibungkus', 'bubble', 'wrap', 'langsung', 'dimasuki', 'mardus', 'beresiko', 'bocor', 'rusak']","['barang', 'bungkus', 'bubble', 'wrap', 'langsung', 'masuk', 'mardus', 'resiko', 'bocor', 'rusak']"
223,tutup atasnya longgar gak click gitu but overall packaging cakep gada masalah teksturnya gel lembut gak licin tapi mudah meresap kerasa dingiiiin utk yg ada jerawat yakin bikin calming efek lembabnya utk dikulit keringku  aja sama seperti produk gel lainnya,tutup atasnya longgar enggak click begitu but overall packaging cakep enggak ada masalah teksturnya gel lembut enggak licin tapi mudah meresap kerasa dingiiiin untuk yang ada jerawat yakin bikin calming efek lembabnya untuk dikulit keringku  saja sama seperti produk gel lainnya,"['tutup', 'atasnya', 'longgar', 'enggak', 'click', 'begitu', 'but', 'overall', 'packaging', 'cakep', 'enggak', 'ada', 'masalah', 'teksturnya', 'gel', 'lembut', 'enggak', 'licin', 'tapi', 'mudah', 'meresap', 'kerasa', 'dingiiiin', 'untuk', 'yang', 'ada', 'jerawat', 'yakin', 'bikin', 'calming', 'efek', 'lembabnya', 'untuk', 'dikulit', 'keringku', 'saja', 'sama', 'seperti', 'produk', 'gel', 'lainnya']","['tutup', 'atasnya', 'longgar', 'click', 'but', 'overall', 'packaging', 'cakep', 'teksturnya', 'gel', 'lembut', 'licin', 'mudah', 'meresap', 'kerasa', 'dingiiiin', 'jerawat', 'bikin', 'calming', 'efek', 'lembabnya', 'dikulit', 'keringku', 'produk', 'gel']","['tutup', 'atas', 'longgar', 'click', 'but', 'overall', 'packaging', 'cakep', 'tekstur', 'gel', 'lembut', 'licin', 'mudah', 'resap', 'rasa', 'dingiiiin', 'jerawat', 'bikin', 'calming', 'efek', 'lembabnya', 'kulit', 'kering', 'produk', 'gel']"
224,sedikit luber isinya,sedikit luber isinya,"['sedikit', 'luber', 'isinya']","['luber', 'isinya']","['luber', 'isi']"
225,produknya bocor sedikit,produknya bocor sedikit,"['produknya', 'bocor', 'sedikit']","['produknya', 'bocor']","['produk', 'bocor']"
226,sudah sampai akhirnya kebagian juga setelah nunggu acne warrior lamaa bgt sayangnya toe nya agak rembes ke kotaknya but it  okay,sudah sampai akhirnya kebagian juga setelah menunggu acne warrior lama banget sayangnya toe nya agak rembes ke kotaknya but itu  okay,"['sudah', 'sampai', 'akhirnya', 'kebagian', 'juga', 'setelah', 'menunggu', 'acne', 'warrior', 'lama', 'banget', 'sayangnya', 'toe', 'nya', 'agak', 'rembes', 'ke', 'kotaknya', 'but', 'itu', 'okay']","['kebagian', 'menunggu', 'acne', 'warrior', 'banget', 'sayangnya', 'toe', 'nya', 'rembes', 'kotaknya', 'but', 'okay']","['bagi', 'tunggu', 'acne', 'warrior', 'banget', 'sayang', 'toe', 'nya', 'rembes', 'kotak', 'but', 'okay']"
227,kulit gatal setelah pemakaian sepertinya tidak cocok,kulit gatal setelah pemakaian sepertinya tidak cocok,"['kulit', 'gatal', 'setelah', 'pemakaian', 'sepertinya', 'tidak', 'cocok']","['kulit', 'gatal', 'pemakaian', 'cocok']","['kulit', 'gatal', 'pakai', 'cocok']"
228,packaging nya aman baru pertama kali coba ini semoga cocok,packaging nya aman baru pertama kali coba ini semoga cocok,"['packaging', 'nya', 'aman', 'baru', 'pertama', 'kali', 'coba', 'ini', 'semoga', 'cocok']","['packaging', 'nya', 'aman', 'kali', 'coba', 'semoga', 'cocok']","['packaging', 'nya', 'aman', 'kali', 'coba', 'moga', 'cocok']"
229,untuk jerawat mata lumayan cepet tp jerawat mendem perlu waktu,untuk jerawat mata lumayan cepat tapi jerawat mendem perlu waktu,"['untuk', 'jerawat', 'mata', 'lumayan', 'cepat', 'tapi', 'jerawat', 'mendem', 'perlu', 'waktu']","['jerawat', 'mata', 'lumayan', 'cepat', 'jerawat', 'mendem']","['jerawat', 'mata', 'lumayan', 'cepat', 'jerawat', 'mendem']"
230,kaget bgt liat ukuran gram,kaget banget lihat ukuran gram,"['kaget', 'banget', 'lihat', 'ukuran', 'gram']","['kaget', 'banget', 'lihat', 'ukuran', 'gram']","['kaget', 'banget', 'lihat', 'ukur', 'gram']"
231,nice service sunscreennya gak waterproof jadi kalo dipake wudhu akan ninggalin whitecast which not so good for me nggak lengket tp jadi keset di muka,nice service sunscreennya enggak waterproof jadi kalo dipakai wudhu akan meninggalkan whitecast which not so good for me enggak lengket tapi jadi keset di muka,"['nice', 'service', 'sunscreennya', 'enggak', 'waterproof', 'jadi', 'kalo', 'dipakai', 'wudhu', 'akan', 'meninggalkan', 'whitecast', 'which', 'not', 'so', 'good', 'for', 'me', 'enggak', 'lengket', 'tapi', 'jadi', 'keset', 'di', 'muka']","['nice', 'service', 'sunscreennya', 'waterproof', 'kalo', 'dipakai', 'wudhu', 'meninggalkan', 'whitecast', 'which', 'not', 'so', 'good', 'for', 'me', 'lengket', 'keset', 'muka']","['nice', 'service', 'sunscreennya', 'waterproof', 'kalo', 'pakai', 'wudhu', 'tinggal', 'whitecast', 'which', 'not', 'so', 'good', 'for', 'me', 'lengket', 'keset', 'muka']"
232,susah di bland di wajah,susah di bland di wajah,"['susah', 'di', 'bland', 'di', 'wajah']","['susah', 'bland', 'wajah']","['susah', 'bland', 'wajah']"
233,tekstur ga seringan cloud,tekstur enggak seringan cloud,"['tekstur', 'enggak', 'seringan', 'cloud']","['tekstur', 'seringan', 'cloud']","['tekstur', 'sering', 'cloud']"
234,kurang cocok di muka ane ada rekom cara pake yg ini,kurang cocok di muka ane ada rekom cara pakai yang ini,"['kurang', 'cocok', 'di', 'muka', 'ane', 'ada', 'rekom', 'cara', 'pakai', 'yang', 'ini']","['cocok', 'muka', 'ane', 'rekom', 'pakai']","['cocok', 'muka', 'ane', 'rekom', 'pakai']"
235,cepat meresap formulanya ringan seperti yg ada di claim produknya tidak lemgket juga serta mudah di baurkan tidak meninggalkan white cast di kulit,cepat meresap formulanya ringan seperti yang ada di claim produknya tidak lemgket juga serta mudah di baurkan tidak meninggalkan white cast di kulit,"['cepat', 'meresap', 'formulanya', 'ringan', 'seperti', 'yang', 'ada', 'di', 'claim', 'produknya', 'tidak', 'lemgket', 'juga', 'serta', 'mudah', 'di', 'baurkan', 'tidak', 'meninggalkan', 'white', 'cast', 'di', 'kulit']","['cepat', 'meresap', 'formulanya', 'ringan', 'claim', 'produknya', 'lemgket', 'mudah', 'baurkan', 'meninggalkan', 'white', 'cast', 'kulit']","['cepat', 'resap', 'formula', 'ringan', 'claim', 'produk', 'lemgket', 'mudah', 'baur', 'tinggal', 'white', 'cast', 'kulit']"
236,barang yang aku beli teksturnya kayak gak rata gitu ada grenjel grenjel nya jadi agak susah nakar konsisten dengan volume yang sama di dua jari teksturnya juga lebih padat dan susah di blendnya tapi once udah set suka sama glow up effectnya minusnya lagi kalau udah kena air dia kayak ada residunya gitu di deket mata rada bingung apakah produknya emang gini atau aku terima produk yang kualitasnya kurang oke,barang yang aku beli teksturnya kayak enggak rata begitu ada grenjel grenjel nya jadi agak susah nakar konsisten dengan volume yang sama di dua jari teksturnya juga lebih padat dan susah di blendnya tapi once sudah set suka sama glow up effectnya minusnya lagi kalau sudah kena air dia kayak ada residunya begitu di dekat mata rada bingung apakah produknya memang begini atau aku terima produk yang kualitasnya kurang oke,"['barang', 'yang', 'aku', 'beli', 'teksturnya', 'kayak', 'enggak', 'rata', 'begitu', 'ada', 'grenjel', 'grenjel', 'nya', 'jadi', 'agak', 'susah', 'nakar', 'konsisten', 'dengan', 'volume', 'yang', 'sama', 'di', 'dua', 'jari', 'teksturnya', 'juga', 'lebih', 'padat', 'dan', 'susah', 'di', 'blendnya', 'tapi', 'once', 'sudah', 'set', 'suka', 'sama', 'glow', 'up', 'effectnya', 'minusnya', 'lagi', 'kalau', 'sudah', 'kena', 'air', 'dia', 'kayak', 'ada', 'residunya', 'begitu', 'di', 'dekat', 'mata', 'rada', 'bingung', 'apakah', 'produknya', 'memang', 'begini', 'atau', 'aku', 'terima', 'produk', 'yang', 'kualitasnya', 'kurang', 'oke']","['barang', 'beli', 'teksturnya', 'kayak', 'grenjel', 'grenjel', 'nya', 'susah', 'nakar', 'konsisten', 'volume', 'jari', 'teksturnya', 'padat', 'susah', 'blendnya', 'once', 'set', 'suka', 'glow', 'up', 'effectnya', 'minusnya', 'kena', 'air', 'kayak', 'residunya', 'mata', 'rada', 'bingung', 'produknya', 'terima', 'produk', 'kualitasnya', 'oke']","['barang', 'beli', 'tekstur', 'kayak', 'grenjel', 'grenjel', 'nya', 'susah', 'nakar', 'konsisten', 'volume', 'jari', 'tekstur', 'padat', 'susah', 'blendnya', 'once', 'set', 'suka', 'glow', 'up', 'effectnya', 'minus', 'kena', 'air', 'kayak', 'residu', 'mata', 'rada', 'bingung', 'produk', 'terima', 'produk', 'kualitas', 'oke']"
237,packagingnya bisa diperbaiki ya untungnya barangnya aman tapi tadi tinggal selipin aja udah keambil barangnya kalau dari produknya semoga awet dan cocok ya,packagingnya bisa diperbaiki ya untungnya barangnya aman tapi tadi tinggal selipin saja sudah keambil barangnya kalau dari produknya semoga awet dan cocok ya,"['packagingnya', 'bisa', 'diperbaiki', 'ya', 'untungnya', 'barangnya', 'aman', 'tapi', 'tadi', 'tinggal', 'selipin', 'saja', 'sudah', 'keambil', 'barangnya', 'kalau', 'dari', 'produknya', 'semoga', 'awet', 'dan', 'cocok', 'ya']","['packagingnya', 'diperbaiki', 'ya', 'untungnya', 'barangnya', 'aman', 'tinggal', 'selipin', 'keambil', 'barangnya', 'produknya', 'semoga', 'awet', 'cocok', 'ya']","['packagingnya', 'baik', 'ya', 'untung', 'barang', 'aman', 'tinggal', 'selipin', 'ambil', 'barang', 'produk', 'moga', 'awet', 'cocok', 'ya']"
238,proses dikirimnya lama barang so far oke oke saja packingnya super aman,proses dikirimnya lama barang so far oke oke saja packingnya super aman,"['proses', 'dikirimnya', 'lama', 'barang', 'so', 'far', 'oke', 'oke', 'saja', 'packingnya', 'super', 'aman']","['proses', 'dikirimnya', 'barang', 'so', 'far', 'oke', 'oke', 'packingnya', 'super', 'aman']","['proses', 'kirim', 'barang', 'so', 'far', 'oke', 'oke', 'packingnya', 'super', 'aman']"
239,akhirnya mendarat pelembab kesayangan,akhirnya mendarat pelembab kesayangan,"['akhirnya', 'mendarat', 'pelembab', 'kesayangan']","['mendarat', 'pelembab', 'kesayangan']","['darat', 'pelembab', 'sayang']"
240,pump nya macet,pump nya macet,"['pump', 'nya', 'macet']","['pump', 'nya', 'macet']","['pump', 'nya', 'macet']"
241,barangnya sudah sampaiiii kalau hasilnya memuaskan nanti aku kasih bintang hhehehehr,barangnya sudah sampaiiii kalau hasilnya memuaskan nanti aku kasih bintang hhehehehr,"['barangnya', 'sudah', 'sampaiiii', 'kalau', 'hasilnya', 'memuaskan', 'nanti', 'aku', 'kasih', 'bintang', 'hhehehehr']","['barangnya', 'sampaiiii', 'hasilnya', 'memuaskan', 'kasih', 'bintang', 'hhehehehr']","['barang', 'sampaiiii', 'hasil', 'muas', 'kasih', 'bintang', 'hhehehehr']"
242,udah botol ketiga mantap deh tipe kulitku kombinasi,sudah botol ketiga mantap deh tipe kulitku kombinasi,"['sudah', 'botol', 'ketiga', 'mantap', 'deh', 'tipe', 'kulitku', 'kombinasi']","['botol', 'ketiga', 'mantap', 'deh', 'tipe', 'kulitku', 'kombinasi']","['botol', 'tiga', 'mantap', 'deh', 'tipe', 'kulit', 'kombinasi']"
243,bahannya ringan gampang menyerap semoga cocok,bahannya ringan gampang menyerap semoga cocok,"['bahannya', 'ringan', 'gampang', 'menyerap', 'semoga', 'cocok']","['bahannya', 'ringan', 'gampang', 'menyerap', 'semoga', 'cocok']","['bahan', 'ringan', 'gampang', 'serap', 'moga', 'cocok']"
244,baru pertamakali nyoba,baru pertamakali mencoba,"['baru', 'pertamakali', 'mencoba']","['pertamakali', 'mencoba']","['pertamakali', 'coba']"
245,seperti megecil,seperti mengecil,"['seperti', 'mengecil']",['mengecil'],['kecil']
246,produk packingnya rapi dan bagus cuma ternyata ga cocok di kulit aku,produk packingnya rapi dan bagus cuma ternyata enggak cocok di kulit aku,"['produk', 'packingnya', 'rapi', 'dan', 'bagus', 'cuma', 'ternyata', 'enggak', 'cocok', 'di', 'kulit', 'aku']","['produk', 'packingnya', 'rapi', 'bagus', 'cocok', 'kulit']","['produk', 'packingnya', 'rapi', 'bagus', 'cocok', 'kulit']"
247,baguss tp ternyata ukurannya jd kecil bgtt kurang buat aku yg lg breakout muka beli januari awal feb pertengahan dah abis,bagus tapi ternyata ukurannya jadi kecil banget kurang buat aku yang lagi breakout muka beli januari awal feb pertengahan deh habis,"['bagus', 'tapi', 'ternyata', 'ukurannya', 'jadi', 'kecil', 'banget', 'kurang', 'buat', 'aku', 'yang', 'lagi', 'breakout', 'muka', 'beli', 'januari', 'awal', 'feb', 'pertengahan', 'deh', 'habis']","['bagus', 'ukurannya', 'banget', 'breakout', 'muka', 'beli', 'januari', 'feb', 'pertengahan', 'deh', 'habis']","['bagus', 'ukur', 'banget', 'breakout', 'muka', 'beli', 'januari', 'feb', 'tengah', 'deh', 'habis']"
248,pack ya bagus dan tekstur pelelehan nya aku bngtt tapi pengiriman nya lama bngtt,pack ya bagus dan tekstur pelelehan nya aku banget tapi pengiriman nya lama banget,"['pack', 'ya', 'bagus', 'dan', 'tekstur', 'pelelehan', 'nya', 'aku', 'banget', 'tapi', 'pengiriman', 'nya', 'lama', 'banget']","['pack', 'ya', 'bagus', 'tekstur', 'pelelehan', 'nya', 'banget', 'pengiriman', 'nya', 'banget']","['pack', 'ya', 'bagus', 'tekstur', 'leleh', 'nya', 'banget', 'kirim', 'nya', 'banget']"
249,baru pertama kali beli disini dan ternyata pengiriman dan packing baik walaupun cuma beli satu tapi dikirim pake kardus yg lumayan kokoh terima kasih,baru pertama kali beli disini dan ternyata pengiriman dan packing baik walaupun cuma beli satu tapi dikirim pakai kardus yang lumayan kokoh terima kasih,"['baru', 'pertama', 'kali', 'beli', 'disini', 'dan', 'ternyata', 'pengiriman', 'dan', 'packing', 'baik', 'walaupun', 'cuma', 'beli', 'satu', 'tapi', 'dikirim', 'pakai', 'kardus', 'yang', 'lumayan', 'kokoh', 'terima', 'kasih']","['kali', 'beli', 'pengiriman', 'packing', 'beli', 'dikirim', 'pakai', 'kardus', 'lumayan', 'kokoh', 'terima', 'kasih']","['kali', 'beli', 'kirim', 'packing', 'beli', 'kirim', 'pakai', 'kardus', 'lumayan', 'kokoh', 'terima', 'kasih']"
250,baru sampai lihat testimoni orang pada bilang bagus semoga cocok diaku ya next mau coba porenya ,baru sampai lihat testimoni orang pada bilang bagus semoga cocok diaku ya next mau coba porenya ,"['baru', 'sampai', 'lihat', 'testimoni', 'orang', 'pada', 'bilang', 'bagus', 'semoga', 'cocok', 'diaku', 'ya', 'next', 'mau', 'coba', 'porenya']","['lihat', 'testimoni', 'orang', 'bilang', 'bagus', 'semoga', 'cocok', 'diaku', 'ya', 'next', 'coba', 'porenya']","['lihat', 'testimoni', 'orang', 'bilang', 'bagus', 'moga', 'cocok', 'dia', 'ya', 'next', 'coba', 'porenya']"
251,best purchase during quarantine yang ini aja hasil repurchase walaupun punyaku di rumah belum habis kalo pake pas tidur besoknya jerawat kempes kayak ban orang bandel yang motornya parkir sembarangan kalo pake siang siang juga bisa,best purchase during quarantine yang ini saja hasil repurchase walaupun punyaku di rumah belum habis kalo pakai pas tidur besoknya jerawat kempes kayak ban orang bandel yang motornya parkir sembarangan kalo pakai siang siang juga bisa,"['best', 'purchase', 'during', 'quarantine', 'yang', 'ini', 'saja', 'hasil', 'repurchase', 'walaupun', 'punyaku', 'di', 'rumah', 'belum', 'habis', 'kalo', 'pakai', 'pas', 'tidur', 'besoknya', 'jerawat', 'kempes', 'kayak', 'ban', 'orang', 'bandel', 'yang', 'motornya', 'parkir', 'sembarangan', 'kalo', 'pakai', 'siang', 'siang', 'juga', 'bisa']","['best', 'purchase', 'during', 'quarantine', 'hasil', 'repurchase', 'punyaku', 'rumah', 'habis', 'kalo', 'pakai', 'pas', 'tidur', 'besoknya', 'jerawat', 'kempes', 'kayak', 'ban', 'orang', 'bandel', 'motornya', 'parkir', 'sembarangan', 'kalo', 'pakai', 'siang', 'siang']","['best', 'purchase', 'during', 'quarantine', 'hasil', 'repurchase', 'punya', 'rumah', 'habis', 'kalo', 'pakai', 'pas', 'tidur', 'besok', 'jerawat', 'kempes', 'kayak', 'ban', 'orang', 'bandel', 'motor', 'parkir', 'sembarang', 'kalo', 'pakai', 'siang', 'siang']"
252,bagus dan udh saya gunakan dan sesusai rekomendasi deh,bagus dan sudah saya gunakan dan sesusai rekomendasi deh,"['bagus', 'dan', 'sudah', 'saya', 'gunakan', 'dan', 'sesusai', 'rekomendasi', 'deh']","['bagus', 'sesusai', 'rekomendasi', 'deh']","['bagus', 'sesusai', 'rekomendasi', 'deh']"
253,sudah diterima dg baik pengiriman aman khasiat produk blm tau blm coba smg manjur dan cocok spt testi org,sudah diterima dengan baik pengiriman aman khasiat produk belum tau belum coba semoga manjur dan cocok seperti testimoni orang,"['sudah', 'diterima', 'dengan', 'baik', 'pengiriman', 'aman', 'khasiat', 'produk', 'belum', 'tau', 'belum', 'coba', 'semoga', 'manjur', 'dan', 'cocok', 'seperti', 'testimoni', 'orang']","['diterima', 'pengiriman', 'aman', 'khasiat', 'produk', 'tau', 'coba', 'semoga', 'manjur', 'cocok', 'testimoni', 'orang']","['terima', 'kirim', 'aman', 'khasiat', 'produk', 'tau', 'coba', 'moga', 'manjur', 'cocok', 'testimoni', 'orang']"
254,blom dicoba tapi pengiriman sangat baik,belum dicoba tapi pengiriman sangat baik,"['belum', 'dicoba', 'tapi', 'pengiriman', 'sangat', 'baik']","['dicoba', 'pengiriman']","['coba', 'kirim']"
255,packaging nya rapi dan bagus banget baru sekalian pemakaian dan komedo lumayan berkurang suka banget,packaging nya rapi dan bagus banget baru sekalian pemakaian dan komedo lumayan berkurang suka banget,"['packaging', 'nya', 'rapi', 'dan', 'bagus', 'banget', 'baru', 'sekalian', 'pemakaian', 'dan', 'komedo', 'lumayan', 'berkurang', 'suka', 'banget']","['packaging', 'nya', 'rapi', 'bagus', 'banget', 'pemakaian', 'komedo', 'lumayan', 'berkurang', 'suka', 'banget']","['packaging', 'nya', 'rapi', 'bagus', 'banget', 'pakai', 'komedo', 'lumayan', 'kurang', 'suka', 'banget']"
256,sesuai pesanan aman terima kasih ya,sesuai pesanan aman terima kasih ya,"['sesuai', 'pesanan', 'aman', 'terima', 'kasih', 'ya']","['sesuai', 'pesanan', 'aman', 'terima', 'kasih', 'ya']","['sesuai', 'pesan', 'aman', 'terima', 'kasih', 'ya']"
257,ini bener bisa ngempesin jerawat sama ngilangin merah di wajah malamnya aku oles pagi nya ilang merah nya dong jerawat jg agak kempes mantap lah pokoknya,ini benar bisa ngempesin jerawat sama menghilangkan merah di wajah malamnya aku oles pagi nya hilang merah nya dong jerawat juga agak kempes mantap lah pokoknya,"['ini', 'benar', 'bisa', 'ngempesin', 'jerawat', 'sama', 'menghilangkan', 'merah', 'di', 'wajah', 'malamnya', 'aku', 'oles', 'pagi', 'nya', 'hilang', 'merah', 'nya', 'dong', 'jerawat', 'juga', 'agak', 'kempes', 'mantap', 'lah', 'pokoknya']","['ngempesin', 'jerawat', 'menghilangkan', 'merah', 'wajah', 'malamnya', 'oles', 'pagi', 'nya', 'hilang', 'merah', 'nya', 'jerawat', 'kempes', 'mantap', 'pokoknya']","['ngempesin', 'jerawat', 'hilang', 'merah', 'wajah', 'malam', 'oles', 'pagi', 'nya', 'hilang', 'merah', 'nya', 'jerawat', 'kempes', 'mantap', 'pokok']"
258,sudah beberapa kali beli produknya bagus bisa mengobati jerawat semoga tetap ada stocknya sukses selalu,sudah beberapa kali beli produknya bagus bisa mengobati jerawat semoga tetap ada stocknya sukses selalu,"['sudah', 'beberapa', 'kali', 'beli', 'produknya', 'bagus', 'bisa', 'mengobati', 'jerawat', 'semoga', 'tetap', 'ada', 'stocknya', 'sukses', 'selalu']","['kali', 'beli', 'produknya', 'bagus', 'mengobati', 'jerawat', 'semoga', 'stocknya', 'sukses']","['kali', 'beli', 'produk', 'bagus', 'obat', 'jerawat', 'moga', 'stocknya', 'sukses']"
259,safely arrived packaging rapih dan cantik pore armornya bener bener ngebersihin komedo dan acne wariornya berhasil menyelamatkan jerawat jerawat yang baru bermunculan lgsg mateng dan kering,safely arrived packaging rapi dan cantik pore armornya benar benar ngebersihin komedo dan acne wariornya berhasil menyelamatkan jerawat jerawat yang baru bermunculan langsung mateng dan kering,"['safely', 'arrived', 'packaging', 'rapi', 'dan', 'cantik', 'pore', 'armornya', 'benar', 'benar', 'ngebersihin', 'komedo', 'dan', 'acne', 'wariornya', 'berhasil', 'menyelamatkan', 'jerawat', 'jerawat', 'yang', 'baru', 'bermunculan', 'langsung', 'mateng', 'dan', 'kering']","['safely', 'arrived', 'packaging', 'rapi', 'cantik', 'pore', 'armornya', 'ngebersihin', 'komedo', 'acne', 'wariornya', 'berhasil', 'menyelamatkan', 'jerawat', 'jerawat', 'bermunculan', 'langsung', 'mateng', 'kering']","['safely', 'arrived', 'packaging', 'rapi', 'cantik', 'pore', 'armornya', 'ngebersihin', 'komedo', 'acne', 'wariornya', 'hasil', 'selamat', 'jerawat', 'jerawat', 'muncul', 'langsung', 'mateng', 'kering']"
260,akhirnya beli jg stlh maju mundur pengiriman aman smoga cocok,akhirnya beli juga setelah maju mundur pengiriman aman semoga cocok,"['akhirnya', 'beli', 'juga', 'setelah', 'maju', 'mundur', 'pengiriman', 'aman', 'semoga', 'cocok']","['beli', 'maju', 'mundur', 'pengiriman', 'aman', 'semoga', 'cocok']","['beli', 'maju', 'mundur', 'kirim', 'aman', 'moga', 'cocok']"
261,packaging aman dan pengiriman cepet bgt lets hope it works,packaging aman dan pengiriman cepat banget lets hope itu works,"['packaging', 'aman', 'dan', 'pengiriman', 'cepat', 'banget', 'lets', 'hope', 'itu', 'works']","['packaging', 'aman', 'pengiriman', 'cepat', 'banget', 'lets', 'hope', 'works']","['packaging', 'aman', 'kirim', 'cepat', 'banget', 'lets', 'hope', 'works']"
262,barang sesuai deskripsi baru coba semoga cock,barang sesuai deskripsi baru coba semoga cocok,"['barang', 'sesuai', 'deskripsi', 'baru', 'coba', 'semoga', 'cocok']","['barang', 'sesuai', 'deskripsi', 'coba', 'semoga', 'cocok']","['barang', 'sesuai', 'deskripsi', 'coba', 'moga', 'cocok']"
263,barang sesuai deskripsi baru coba semoga cocok,barang sesuai deskripsi baru coba semoga cocok,"['barang', 'sesuai', 'deskripsi', 'baru', 'coba', 'semoga', 'cocok']","['barang', 'sesuai', 'deskripsi', 'coba', 'semoga', 'cocok']","['barang', 'sesuai', 'deskripsi', 'coba', 'moga', 'cocok']"
