,Review
365,dulu pernah nyoba dan cocok tapi udah berhenti lama dan ga di lanjut lagi semoga kali ini cocok lagii ya yg paling penting exp nya masih lama
366,ini mah udah pasti cocok udah berkali kali repurchase seneng bgt kali ini dapet free penjepit bulu mataaa yeay exp nya masih lama dan packing rapi dana aman banget
367,isinya dikittt bgtt tp hasilnya baguss
368,agak pedih yak
369,pembelian ke kali ini cocok buat oily juga
370,bagusss ringan
371,baru coba semoga cocok recommended seller
372,cocok buat dibawa di tas makeup bersih bahkan untuk lipstik recommended seller
373,texture nya creamy banget dibanding merek sebelah gatau kenapa aku gavocok jadinya karna pas bikin alis jd terlalu melebar karna creamy nya itu tp mungkin kalo org yg lebih ahli bisa bisa aja tp aku lebih cocok pake yg texturenya agak keras
374,beli refillnya ternyata ttp muat dipake di case cushion copy paste  make ini lebih cocok dibanding yg copy paste buat muka berminyak
375,meski beli cm packing pake kardus gede terimakasih
376,wow best buy make up aku setelah dulu pertama kalo myobain somethinc cushion copy paste loose powder ini beneran ampuh banget nahan minyak seharian sampe balik kerja yg tadinya kalo siang aja udh kyk kilang minyak beneran ada efek ngeblur imperfection di muka
377,pas cobain samplenya sih cocok jd langsung beli fullnya semoga cocok aja dipake long term paket tiba dgn aman walo lama bgt padahal udah subs plus but thank you
378,baru cobain paket tiba dgn aman pengiriman rada lama padahal subs plus so far thank you seller
379,belom coba si semoga cocok paket tiba dengan aman langganan plus tp kirimnya lama please dibenahin lagi ya tokopedia but thanks seller
380,kualitas terbaik akan repurchase
381,suka banget tahan lama seharian kualitas akan repurchase pastinya
382,tipe kulitku berminyak masalah kulitku pori besar packing sangat baik dan rapih
383,isinya dikit banget sampe bingung kirain ga ada isinya
384,ringan di kulit warna pas
385,cepet nyampenyaa ringan sesuai namanya tinted sunscreen tapi masih bisa buat nutupin kemerahan aku sebelumnya nyoba shade nina tapi malah jadi kusem dan kuning akhirnya nyoba shade butter dan pass
386,cepet nyampenyaa teksturnya agak creamy smugeproof juga lohh tp warnanya agak kurang pigment
387,teksturnya ringan mudah menyerap kulit udh ada spf nya jd kl dipake daily pun ok wlwpn ga full coverage tp bisa menutupi warna tdk merata dimuka bakalan repurchase ini
388,pengiriman cepat packing oke thanks
389,suka sm warnanya next order warna lain
390,tipe kulitku berminyak alhamdulillah cocok thanks
391,beli serum ini pas dapet harga flash sale lumayan banget diskonnya packing oke pengiriman lumayan cepat produknya belum dicoba jadi belum bisa kasi nilai
392,jujur buat aku gak cocok tapi aku gapaham skincare dan cenderung asal beli cuma sepertinya ini works deh kalo emanh cocok tipe kulitnya feel dimukanya setelah dipake agak lengket menurut aku jadi gabisa tidur miring trus bukan tipe skincare yang kalo kena angin adem mukanya cuma yaudah salahku
393,hasil akhir bagus kaya kulit kita tapi bersi yg sehat
394,bagus tahan air
