,Review,Review_norm,review_tokens,review_tokens_SR
340,barang dtg lumayan cepet packaging bagus memakai kardus baru pertama kali nyoba sih enak  muka mudah  blend tidak ada bau semoga cocok ya min,barang datang lumayan cepat packaging bagus memakai kardus baru pertama kali mencoba sih enak  muka mudah  blend tidak ada bau semoga cocok ya min,"['barang', 'datang', 'lumayan', 'cepat', 'packaging', 'bagus', 'memakai', 'kardus', 'baru', 'pertama', 'kali', 'mencoba', 'sih', 'enak', 'muka', 'mudah', 'blend', 'tidak', 'ada', 'bau', 'semoga', 'cocok', 'ya', 'min']","['barang', 'datang', 'lumayan', 'cepat', 'packaging', 'bagus', 'memakai', 'kardus', 'baru', 'pertama', 'kali', 'mencoba', 'sih', 'enak', 'muka', 'mudah', 'blend', 'bau', 'semoga', 'cocok', 'min']"
341,sudah pembelian kedua selalu pakau setiap hari dan sebelum makeup jadi bagus ngeset,sudah pembelian kedua selalu pakau setiap hari dan sebelum makeup jadi bagus ngeset,"['sudah', 'pembelian', 'kedua', 'selalu', 'pakau', 'setiap', 'hari', 'dan', 'sebelum', 'makeup', 'jadi', 'bagus', 'ngeset']","['pembelian', 'kedua', 'selalu', 'pakau', 'hari', 'makeup', 'jadi', 'bagus', 'ngeset']"
342,pengiriman cepat barangnya aman tapi belum dicoba mudah an memberikan manfaat yg efektif,pengiriman cepat barangnya aman tapi belum dicoba mudah an memberikan manfaat yang efektif,"['pengiriman', 'cepat', 'barangnya', 'aman', 'tapi', 'belum', 'dicoba', 'mudah', 'an', 'memberikan', 'manfaat', 'yang', 'efektif']","['pengiriman', 'cepat', 'barangnya', 'aman', 'dicoba', 'mudah', 'an', 'memberikan', 'manfaat', 'efektif']"
343,produk hebat ga bikin iritasi baru minggu pemakaian udah keliatan hasilnya,produk hebat enggak bikin iritasi baru minggu pemakaian sudah kelihatan hasilnya,"['produk', 'hebat', 'enggak', 'bikin', 'iritasi', 'baru', 'minggu', 'pemakaian', 'sudah', 'kelihatan', 'hasilnya']","['produk', 'hebat', 'enggak', 'bikin', 'iritasi', 'baru', 'minggu', 'pemakaian', 'kelihatan', 'hasilnya']"
344,produk mantap ga bikin iritasi minyakan overall bagus cuma mahal dikit,produk mantap enggak bikin iritasi minyakan overall bagus cuma mahal dikit,"['produk', 'mantap', 'enggak', 'bikin', 'iritasi', 'minyakan', 'overall', 'bagus', 'cuma', 'mahal', 'dikit']","['produk', 'mantap', 'enggak', 'bikin', 'iritasi', 'minyakan', 'overall', 'bagus', 'cuma', 'mahal', 'dikit']"
345,repurchase udah nyaman banget pakai moisturizer skingame masih belum mau ganti kekurangannya kalau isinya udh mau habis susah buat dikeluarin kayanya selang pumpnya kurang panjang semoga dibenerin kemasannya soon oleh tim skinhame,repurchase sudah nyaman banget pakai moisturizer skingame masih belum mau ganti kekurangannya kalau isinya sudah mau habis susah buat dikeluarin kayanya selang pumpnya kurang panjang semoga dibenerin kemasannya soon oleh tim skinhame,"['repurchase', 'sudah', 'nyaman', 'banget', 'pakai', 'moisturizer', 'skingame', 'masih', 'belum', 'mau', 'ganti', 'kekurangannya', 'kalau', 'isinya', 'sudah', 'mau', 'habis', 'susah', 'buat', 'dikeluarin', 'kayanya', 'selang', 'pumpnya', 'kurang', 'panjang', 'semoga', 'dibenerin', 'kemasannya', 'soon', 'oleh', 'tim', 'skinhame']","['repurchase', 'nyaman', 'banget', 'pakai', 'moisturizer', 'skingame', 'mau', 'ganti', 'kekurangannya', 'kalau', 'isinya', 'mau', 'habis', 'susah', 'buat', 'dikeluarin', 'kayanya', 'selang', 'pumpnya', 'kurang', 'panjang', 'semoga', 'dibenerin', 'kemasannya', 'soon', 'tim', 'skinhame']"
346,cocok untuk kulit berjerawat sbg skin barrier agar jerawat tidak nambah,cocok untuk kulit berjerawat sebagai skin barrier agar jerawat tidak menambah,"['cocok', 'untuk', 'kulit', 'berjerawat', 'sebagai', 'skin', 'barrier', 'agar', 'jerawat', 'tidak', 'menambah']","['cocok', 'kulit', 'berjerawat', 'skin', 'barrier', 'jerawat', 'menambah']"
347,akhirnyaaaa nemuin moisturizer super nyaman dan cocokkk ini bentuknya gel ngga greasy gampang menyerap ngga bau apapun ngga lengket setelahnya suka bgt botolnya jg cakep aman bgt krn pake pump dan isinya banyak harganya ok,akhirnya menemukan moisturizer super nyaman dan cocok ini bentuknya gel enggak greasy gampang menyerap enggak bau apapun enggak lengket setelahnya suka banget botolnya juga cakep aman banget karena pakai pump dan isinya banyak harganya ok,"['akhirnya', 'menemukan', 'moisturizer', 'super', 'nyaman', 'dan', 'cocok', 'ini', 'bentuknya', 'gel', 'enggak', 'greasy', 'gampang', 'menyerap', 'enggak', 'bau', 'apapun', 'enggak', 'lengket', 'setelahnya', 'suka', 'banget', 'botolnya', 'juga', 'cakep', 'aman', 'banget', 'karena', 'pakai', 'pump', 'dan', 'isinya', 'banyak', 'harganya', 'ok']","['akhirnya', 'menemukan', 'moisturizer', 'super', 'nyaman', 'cocok', 'bentuknya', 'gel', 'enggak', 'greasy', 'gampang', 'menyerap', 'enggak', 'bau', 'apapun', 'enggak', 'lengket', 'setelahnya', 'suka', 'banget', 'botolnya', 'cakep', 'aman', 'banget', 'pakai', 'pump', 'isinya', 'banyak', 'harganya']"
348,pake yg kecil cocok tp pas coba yg ini ga cocok jerawat ga ilang malah mendem jadi benjolan gosong tp ga ilang lama banget keluar enggak ilang jg enggak trus nimbulin jerawat ditempat lain dikulit yg mulus aja sebel bgt,pakai yang kecil cocok tapi pas coba yang ini enggak cocok jerawat enggak hilang malah mendem jadi benjolan gosong tapi enggak hilang lama banget keluar enggak hilang juga enggak terus nimbulin jerawat ditempat lain dikulit yang mulus saja sebel banget,"['pakai', 'yang', 'kecil', 'cocok', 'tapi', 'pas', 'coba', 'yang', 'ini', 'enggak', 'cocok', 'jerawat', 'enggak', 'hilang', 'malah', 'mendem', 'jadi', 'benjolan', 'gosong', 'tapi', 'enggak', 'hilang', 'lama', 'banget', 'keluar', 'enggak', 'hilang', 'juga', 'enggak', 'terus', 'nimbulin', 'jerawat', 'ditempat', 'lain', 'dikulit', 'yang', 'mulus', 'saja', 'sebel', 'banget']","['pakai', 'kecil', 'cocok', 'pas', 'coba', 'enggak', 'cocok', 'jerawat', 'enggak', 'hilang', 'malah', 'mendem', 'jadi', 'benjolan', 'gosong', 'enggak', 'hilang', 'lama', 'banget', 'keluar', 'enggak', 'hilang', 'enggak', 'terus', 'nimbulin', 'jerawat', 'ditempat', 'dikulit', 'mulus', 'sebel', 'banget']"
349,tutup pumpnya gak bisa berfungsi tp ok gentle bgt washnya,tutup pumpnya enggak bisa berfungsi tapi ok gentle banget washnya,"['tutup', 'pumpnya', 'enggak', 'bisa', 'berfungsi', 'tapi', 'ok', 'gentle', 'banget', 'washnya']","['tutup', 'pumpnya', 'enggak', 'berfungsi', 'gentle', 'banget', 'washnya']"
350,thick enough packing bagus dan aman mudah pengaplikasiannya,thick enough packing bagus dan aman mudah pengaplikasiannya,"['thick', 'enough', 'packing', 'bagus', 'dan', 'aman', 'mudah', 'pengaplikasiannya']","['thick', 'enough', 'packing', 'bagus', 'aman', 'mudah', 'pengaplikasiannya']"
351,pertama kali coba packaging baru semoga tidak banyak problem,pertama kali coba packaging baru semoga tidak banyak problem,"['pertama', 'kali', 'coba', 'packaging', 'baru', 'semoga', 'tidak', 'banyak', 'problem']","['pertama', 'kali', 'coba', 'packaging', 'baru', 'semoga', 'banyak', 'problem']"
352,pembelian ke cocok banget ternyata di kulit saya aaah senangnya thank you skin game,pembelian ke cocok banget ternyata di kulit saya aaah senangnya thank you skin game,"['pembelian', 'ke', 'cocok', 'banget', 'ternyata', 'di', 'kulit', 'saya', 'aaah', 'senangnya', 'thank', 'you', 'skin', 'game']","['pembelian', 'cocok', 'banget', 'ternyata', 'kulit', 'aaah', 'senangnya', 'thank', 'you', 'skin', 'game']"
353,akhirnya nemu sunscreen yang ngga bikin muka kusam dan pilling,akhirnya nemu sunscreen yang enggak bikin muka kusam dan pilling,"['akhirnya', 'nemu', 'sunscreen', 'yang', 'enggak', 'bikin', 'muka', 'kusam', 'dan', 'pilling']","['akhirnya', 'nemu', 'sunscreen', 'enggak', 'bikin', 'muka', 'kusam', 'pilling']"
354,baik bangett aku beli lagi dikasi bonus masker rambut yg wangi bgt dan bikin rambut super halus anti lepek,baik banget aku beli lagi dikasih bonus masker rambut yang wangi banget dan bikin rambut super halus anti lepek,"['baik', 'banget', 'aku', 'beli', 'lagi', 'dikasih', 'bonus', 'masker', 'rambut', 'yang', 'wangi', 'banget', 'dan', 'bikin', 'rambut', 'super', 'halus', 'anti', 'lepek']","['baik', 'banget', 'aku', 'beli', 'dikasih', 'bonus', 'masker', 'rambut', 'wangi', 'banget', 'bikin', 'rambut', 'super', 'halus', 'anti', 'lepek']"
355,fw enak sih dipake nya terus byk busa nya jd pake sedikit aja tuh udah bisa full semuka ampe ke leher cocok bgt buat kulitku yang sensitif,face wash enak sih dipakai nya terus banyak busa nya jadi pakai sedikit saja tuh sudah bisa full semuka sampai ke leher cocok banget buat kulitku yang sensitif,"['face', 'wash', 'enak', 'sih', 'dipakai', 'nya', 'terus', 'banyak', 'busa', 'nya', 'jadi', 'pakai', 'sedikit', 'saja', 'tuh', 'sudah', 'bisa', 'full', 'semuka', 'sampai', 'ke', 'leher', 'cocok', 'banget', 'buat', 'kulitku', 'yang', 'sensitif']","['face', 'wash', 'enak', 'sih', 'dipakai', 'nya', 'terus', 'banyak', 'busa', 'nya', 'jadi', 'pakai', 'sedikit', 'tuh', 'full', 'semuka', 'leher', 'cocok', 'banget', 'buat', 'kulitku', 'sensitif']"
356,material bagus packaging aman ga bocor tekstur gel langsung meresap aman dari fragrance packaging pump juga hygenis semoga kulit sensitif saya cocok terimakasih ya,material bagus packaging aman enggak bocor tekstur gel langsung meresap aman dari fragrance packaging pump juga hygenis semoga kulit sensitif saya cocok terima kasih ya,"['material', 'bagus', 'packaging', 'aman', 'enggak', 'bocor', 'tekstur', 'gel', 'langsung', 'meresap', 'aman', 'dari', 'fragrance', 'packaging', 'pump', 'juga', 'hygenis', 'semoga', 'kulit', 'sensitif', 'saya', 'cocok', 'terima', 'kasih', 'ya']","['material', 'bagus', 'packaging', 'aman', 'enggak', 'bocor', 'tekstur', 'gel', 'langsung', 'meresap', 'aman', 'fragrance', 'packaging', 'pump', 'hygenis', 'semoga', 'kulit', 'sensitif', 'cocok', 'terima', 'kasih']"
357,bagus pasti ro,bagus pasti ro,"['bagus', 'pasti', 'ro']","['bagus', 'ro']"
358,baguus bagus cocok,bagus bagus cocok,"['bagus', 'bagus', 'cocok']","['bagus', 'bagus', 'cocok']"
359,cepet bgt cantik mana dapet voucher lagi,cepat banget cantik mana dapat voucher lagi,"['cepat', 'banget', 'cantik', 'mana', 'dapat', 'voucher', 'lagi']","['cepat', 'banget', 'cantik', 'mana', 'voucher']"
360,cocok sama kulitku light banget sih formulanya dapet freebie giveaway juga,cocok sama kulitku light banget sih formulanya dapat freebie giveaway juga,"['cocok', 'sama', 'kulitku', 'light', 'banget', 'sih', 'formulanya', 'dapat', 'freebie', 'giveaway', 'juga']","['cocok', 'sama', 'kulitku', 'light', 'banget', 'sih', 'formulanya', 'freebie', 'giveaway']"
361,produk yg terbaru ini lebih bagus lebih bisa blend ke kulit ketimbang yg saya beli awal,produk yang terbaru ini lebih bagus lebih bisa blend ke kulit ketimbang yang saya beli awal,"['produk', 'yang', 'terbaru', 'ini', 'lebih', 'bagus', 'lebih', 'bisa', 'blend', 'ke', 'kulit', 'ketimbang', 'yang', 'saya', 'beli', 'awal']","['produk', 'terbaru', 'lebih', 'bagus', 'lebih', 'blend', 'kulit', 'ketimbang', 'beli', 'awal']"
362,awalnya coba pakai ternyata mayan cocok suka banget sama produknya,awalnya coba pakai ternyata lumayan cocok suka banget sama produknya,"['awalnya', 'coba', 'pakai', 'ternyata', 'lumayan', 'cocok', 'suka', 'banget', 'sama', 'produknya']","['awalnya', 'coba', 'pakai', 'ternyata', 'lumayan', 'cocok', 'suka', 'banget', 'sama', 'produknya']"
363,sesuai foto,sesuai foto,"['sesuai', 'foto']","['sesuai', 'foto']"
364,bagus ringan,bagus ringan,"['bagus', 'ringan']","['bagus', 'ringan']"
365,barang berkualitas,barang berkualitas,"['barang', 'berkualitas']","['barang', 'berkualitas']"
366,barang berkualitas dan paket diterima dengan baik,barang berkualitas dan paket diterima dengan baik,"['barang', 'berkualitas', 'dan', 'paket', 'diterima', 'dengan', 'baik']","['barang', 'berkualitas', 'paket', 'diterima', 'baik']"
367,packing aman barangnya juga ori skin game masih nyobain mudah mudahan cocok,packing aman barangnya juga orisinal skin game masih mencoba mudah mudahan cocok,"['packing', 'aman', 'barangnya', 'juga', 'orisinal', 'skin', 'game', 'masih', 'mencoba', 'mudah', 'mudahan', 'cocok']","['packing', 'aman', 'barangnya', 'orisinal', 'skin', 'game', 'mencoba', 'mudah', 'mudahan', 'cocok']"
368,cocok banget pakai iniii mau beli sama kind tonernya juga tapi abis,cocok banget pakai ini mau beli sama kind tonernya juga tapi habis,"['cocok', 'banget', 'pakai', 'ini', 'mau', 'beli', 'sama', 'kind', 'tonernya', 'juga', 'tapi', 'habis']","['cocok', 'banget', 'pakai', 'mau', 'beli', 'sama', 'kind', 'tonernya', 'habis']"
369,masih sedikit agak ketarik setelah cuci muka walaupun gk ketarik bgt bgt,masih sedikit agak tertarik setelah cuci muka walaupun enggak tertarik banget banget,"['masih', 'sedikit', 'agak', 'tertarik', 'setelah', 'cuci', 'muka', 'walaupun', 'enggak', 'tertarik', 'banget', 'banget']","['sedikit', 'tertarik', 'cuci', 'muka', 'walaupun', 'enggak', 'tertarik', 'banget', 'banget']"
370,mantap cuy rasanya kaya nano nano,mantap cuy rasanya kayak nano nano,"['mantap', 'cuy', 'rasanya', 'kayak', 'nano', 'nano']","['mantap', 'cuy', 'rasanya', 'kayak', 'nano', 'nano']"
371,bagus pengiriman oke dapet hadiah hair mask ,bagus pengiriman oke dapat hadiah hair mask ,"['bagus', 'pengiriman', 'oke', 'dapat', 'hadiah', 'hair', 'mask']","['bagus', 'pengiriman', 'oke', 'hadiah', 'hair', 'mask']"
372,cangkep,cangkep,['cangkep'],['cangkep']
373,free hair spa mask dan voucher ,free hair spa mask dan voucher ,"['free', 'hair', 'spa', 'mask', 'dan', 'voucher']","['free', 'hair', 'spa', 'mask', 'voucher']"
374,my savior dikala muka lagi break out dulu sempet break out parah trus sembuh gara acne warrior ini,my savior dikala muka lagi break out dulu sempat break out parah terus sembuh gara acne warrior ini,"['my', 'savior', 'dikala', 'muka', 'lagi', 'break', 'out', 'dulu', 'sempat', 'break', 'out', 'parah', 'terus', 'sembuh', 'gara', 'acne', 'warrior', 'ini']","['my', 'savior', 'dikala', 'muka', 'break', 'out', 'dulu', 'sempat', 'break', 'out', 'parah', 'terus', 'sembuh', 'gara', 'acne', 'warrior']"
375,paketan sampai belum dicoba tapi semoga cocok biar bisa pesen lagi,paketan sampai belum dicoba tapi semoga cocok biar bisa pesan lagi,"['paketan', 'sampai', 'belum', 'dicoba', 'tapi', 'semoga', 'cocok', 'biar', 'bisa', 'pesan', 'lagi']","['paketan', 'dicoba', 'semoga', 'cocok', 'biar', 'pesan']"
376,beli satu dapet banyak dong dikasih bonus hair spa mask sama voucher  buat beli baju packagingnya bagus dan minimalis texturenya gel dicoba oles ditangan butuh kira satu menit baru meresap dan ga lengket sensasi waktu nyentuh kulit itu seger kalo kebanyakan dan belum menyerap sempurna jelas akan sedikit lengket gitu kalo disentuh wanginya bukan kayak yg enak banget gitu tapi aman aja cocok banget buat kulit oily dan kombinasi untuk kulit kering juga bisa tapi penggunaannya akan lebih banyak atau mungkin bisa ditambah dengan penggunaan face oil,beli satu dapat banyak dong dikasih bonus hair spa mask sama voucher  buat beli baju packagingnya bagus dan minimalis texturenya gel dicoba oles ditangan butuh kira satu menit baru meresap dan enggak lengket sensasi waktu nyentuh kulit itu segar kalo kebanyakan dan belum menyerap sempurna jelas akan sedikit lengket begitu kalo disentuh wanginya bukan kayak yang enak banget begitu tapi aman saja cocok banget buat kulit oily dan kombinasi untuk kulit kering juga bisa tapi penggunaannya akan lebih banyak atau mungkin bisa ditambah dengan penggunaan face oil,"['beli', 'satu', 'dapat', 'banyak', 'dong', 'dikasih', 'bonus', 'hair', 'spa', 'mask', 'sama', 'voucher', 'buat', 'beli', 'baju', 'packagingnya', 'bagus', 'dan', 'minimalis', 'texturenya', 'gel', 'dicoba', 'oles', 'ditangan', 'butuh', 'kira', 'satu', 'menit', 'baru', 'meresap', 'dan', 'enggak', 'lengket', 'sensasi', 'waktu', 'nyentuh', 'kulit', 'itu', 'segar', 'kalo', 'kebanyakan', 'dan', 'belum', 'menyerap', 'sempurna', 'jelas', 'akan', 'sedikit', 'lengket', 'begitu', 'kalo', 'disentuh', 'wanginya', 'bukan', 'kayak', 'yang', 'enak', 'banget', 'begitu', 'tapi', 'aman', 'saja', 'cocok', 'banget', 'buat', 'kulit', 'oily', 'dan', 'kombinasi', 'untuk', 'kulit', 'kering', 'juga', 'bisa', 'tapi', 'penggunaannya', 'akan', 'lebih', 'banyak', 'atau', 'mungkin', 'bisa', 'ditambah', 'dengan', 'penggunaan', 'face', 'oil']","['beli', 'satu', 'banyak', 'dong', 'dikasih', 'bonus', 'hair', 'spa', 'mask', 'sama', 'voucher', 'buat', 'beli', 'baju', 'packagingnya', 'bagus', 'minimalis', 'texturenya', 'gel', 'dicoba', 'oles', 'ditangan', 'butuh', 'kira', 'satu', 'menit', 'baru', 'meresap', 'enggak', 'lengket', 'sensasi', 'waktu', 'nyentuh', 'kulit', 'segar', 'kalo', 'kebanyakan', 'menyerap', 'sempurna', 'jelas', 'sedikit', 'lengket', 'kalo', 'disentuh', 'wanginya', 'bukan', 'kayak', 'enak', 'banget', 'aman', 'cocok', 'banget', 'buat', 'kulit', 'oily', 'kombinasi', 'kulit', 'kering', 'penggunaannya', 'lebih', 'banyak', 'mungkin', 'ditambah', 'penggunaan', 'face', 'oil']"
377,bagus bgt cocok pake ini semoga  ada duit buat beli ini,bagus banget cocok pakai ini semoga  ada duit buat beli ini,"['bagus', 'banget', 'cocok', 'pakai', 'ini', 'semoga', 'ada', 'duit', 'buat', 'beli', 'ini']","['bagus', 'banget', 'cocok', 'pakai', 'semoga', 'duit', 'buat', 'beli']"
378,asik banget masih dapet free hair mask seringin order ada free ya ka seneng banget jadi pecinta skingame,asik banget masih dapat free hair mask seringin order ada free ya kak senang banget jadi pecinta skingame,"['asik', 'banget', 'masih', 'dapat', 'free', 'hair', 'mask', 'seringin', 'order', 'ada', 'free', 'ya', 'kak', 'senang', 'banget', 'jadi', 'pecinta', 'skingame']","['asik', 'banget', 'free', 'hair', 'mask', 'seringin', 'order', 'free', 'kak', 'senang', 'banget', 'jadi', 'pecinta', 'skingame']"
379,dapat bonus hair mask juga bagus sekali,dapat bonus hair mask juga bagus sekali,"['dapat', 'bonus', 'hair', 'mask', 'juga', 'bagus', 'sekali']","['bonus', 'hair', 'mask', 'bagus', 'sekali']"
380,thank you barangnya cepat sampai dan dapat bonus hair conditioner dan voucer belanja makasih sekali lagi skin game semoga produknya cocok dan bermanfaat buat kulit ku,thank you barangnya cepat sampai dan dapat bonus hair conditioner dan voucer belanja terima kasih sekali lagi skin game semoga produknya cocok dan bermanfaat buat kulit ku,"['thank', 'you', 'barangnya', 'cepat', 'sampai', 'dan', 'dapat', 'bonus', 'hair', 'conditioner', 'dan', 'voucer', 'belanja', 'terima', 'kasih', 'sekali', 'lagi', 'skin', 'game', 'semoga', 'produknya', 'cocok', 'dan', 'bermanfaat', 'buat', 'kulit', 'ku']","['thank', 'you', 'barangnya', 'cepat', 'bonus', 'hair', 'conditioner', 'voucer', 'belanja', 'terima', 'kasih', 'sekali', 'skin', 'game', 'semoga', 'produknya', 'cocok', 'bermanfaat', 'buat', 'kulit', 'ku']"
381,pemesanan pertama smg cocok dgn kulit sy,pemesanan pertama semoga cocok dengan kulit saya,"['pemesanan', 'pertama', 'semoga', 'cocok', 'dengan', 'kulit', 'saya']","['pemesanan', 'pertama', 'semoga', 'cocok', 'kulit']"
382,sampai dengan aman semoga cocok makasih gift nyaa,sampai dengan aman semoga cocok terima kasih gift nya,"['sampai', 'dengan', 'aman', 'semoga', 'cocok', 'terima', 'kasih', 'gift', 'nya']","['aman', 'semoga', 'cocok', 'terima', 'kasih', 'gift', 'nya']"
383,sukaaa bangettt pake semalam jerawat yg kecil jadi kering trus jerawat batu juga mulai ngeluarin matanya dalam semalam sekarang jerawat batunya udah mengering sedikit demi sedikitt,suka banget pakai semalam jerawat yang kecil jadi kering terus jerawat batu juga mulai mengeluarkan matanya dalam semalam sekarang jerawat batunya sudah mengering sedikit demi sedikitt,"['suka', 'banget', 'pakai', 'semalam', 'jerawat', 'yang', 'kecil', 'jadi', 'kering', 'terus', 'jerawat', 'batu', 'juga', 'mulai', 'mengeluarkan', 'matanya', 'dalam', 'semalam', 'sekarang', 'jerawat', 'batunya', 'sudah', 'mengering', 'sedikit', 'demi', 'sedikitt']","['suka', 'banget', 'pakai', 'semalam', 'jerawat', 'kecil', 'jadi', 'kering', 'terus', 'jerawat', 'batu', 'mulai', 'mengeluarkan', 'matanya', 'semalam', 'sekarang', 'jerawat', 'batunya', 'mengering', 'sedikit', 'sedikitt']"
384,terima kasih free hair masknya,terima kasih free hair masknya,"['terima', 'kasih', 'free', 'hair', 'masknya']","['terima', 'kasih', 'free', 'hair', 'masknya']"
385,produk nya sampai dengan cepat dan dikasih bonus hair spa mask,produk nya sampai dengan cepat dan dikasih bonus hair spa mask,"['produk', 'nya', 'sampai', 'dengan', 'cepat', 'dan', 'dikasih', 'bonus', 'hair', 'spa', 'mask']","['produk', 'nya', 'cepat', 'dikasih', 'bonus', 'hair', 'spa', 'mask']"
386,hallo seller ini pertama kalimya beli skin game acne warrior ini salah satu woshlist ku sampe nabung nyisihin uang  pas ke checkout pengirimannya lama banget estimasi tima tanggal aku co tanggal baru sampe tanggal padahal cuma dr jakarta ke jogja aja terus pengirimannya pas aku cek malah lwt makassar aneh bgt karna uda sering beli barang di jakarta paling lama hari sampe agak khawatir sbnrnya sama stabilitas obat dan sediaan produknya tapi packaging aman si semoga gapapa ya dan ngasi efek walau teksturnya agak lengket dan warnanya ga bening ternyata berharap banget sama produk ini makasih,halo seller ini pertama kalimya beli skin game acne warrior ini salah satu woshlist ku sampai nabung nyisihin uang  pas ke checkout pengirimannya lama banget estimasi tima tanggal aku checkout tanggal baru sampai tanggal padahal cuma dari jakarta ke jogja saja terus pengirimannya pas aku cek malah lewat makassar aneh banget karena sudah sering beli barang di jakarta paling lama hari sampai agak khawatir sebenarnya sama stabilitas obat dan sediaan produknya tapi packaging aman sih semoga gapapa ya dan mengasih efek walau teksturnya agak lengket dan warnanya enggak bening ternyata berharap banget sama produk ini terima kasih,"['halo', 'seller', 'ini', 'pertama', 'kalimya', 'beli', 'skin', 'game', 'acne', 'warrior', 'ini', 'salah', 'satu', 'woshlist', 'ku', 'sampai', 'nabung', 'nyisihin', 'uang', 'pas', 'ke', 'checkout', 'pengirimannya', 'lama', 'banget', 'estimasi', 'tima', 'tanggal', 'aku', 'checkout', 'tanggal', 'baru', 'sampai', 'tanggal', 'padahal', 'cuma', 'dari', 'jakarta', 'ke', 'jogja', 'saja', 'terus', 'pengirimannya', 'pas', 'aku', 'cek', 'malah', 'lewat', 'makassar', 'aneh', 'banget', 'karena', 'sudah', 'sering', 'beli', 'barang', 'di', 'jakarta', 'paling', 'lama', 'hari', 'sampai', 'agak', 'khawatir', 'sebenarnya', 'sama', 'stabilitas', 'obat', 'dan', 'sediaan', 'produknya', 'tapi', 'packaging', 'aman', 'sih', 'semoga', 'gapapa', 'ya', 'dan', 'mengasih', 'efek', 'walau', 'teksturnya', 'agak', 'lengket', 'dan', 'warnanya', 'enggak', 'bening', 'ternyata', 'berharap', 'banget', 'sama', 'produk', 'ini', 'terima', 'kasih']","['halo', 'seller', 'pertama', 'kalimya', 'beli', 'skin', 'game', 'acne', 'warrior', 'salah', 'satu', 'woshlist', 'ku', 'nabung', 'nyisihin', 'uang', 'pas', 'checkout', 'pengirimannya', 'lama', 'banget', 'estimasi', 'tima', 'tanggal', 'aku', 'checkout', 'tanggal', 'baru', 'tanggal', 'padahal', 'cuma', 'jakarta', 'jogja', 'terus', 'pengirimannya', 'pas', 'aku', 'cek', 'malah', 'lewat', 'makassar', 'aneh', 'banget', 'sering', 'beli', 'barang', 'jakarta', 'paling', 'lama', 'hari', 'khawatir', 'sebenarnya', 'sama', 'stabilitas', 'obat', 'sediaan', 'produknya', 'packaging', 'aman', 'sih', 'semoga', 'gapapa', 'mengasih', 'efek', 'teksturnya', 'lengket', 'warnanya', 'enggak', 'bening', 'ternyata', 'berharap', 'banget', 'sama', 'produk', 'terima', 'kasih']"
387,semogaa cocokk makasi juga freebiesnyaaa,semoga cocok terima kasih juga freebiesnya,"['semoga', 'cocok', 'terima', 'kasih', 'juga', 'freebiesnya']","['semoga', 'cocok', 'terima', 'kasih', 'freebiesnya']"
388,bagus bgt ga narik kulit tp moist minyak bersih,bagus banget enggak menarik kulit tapi moist minyak bersih,"['bagus', 'banget', 'enggak', 'menarik', 'kulit', 'tapi', 'moist', 'minyak', 'bersih']","['bagus', 'banget', 'enggak', 'menarik', 'kulit', 'moist', 'minyak', 'bersih']"
389,diluar ekspektasi si tnyt mate tone up ga greasy ga minyakan pas bgt pake ini ga usa pk porefessional lg uda bagus,diluar ekspektasi sih ternyata mate tone up enggak greasy enggak minyakan pas banget pakai ini enggak usah pakai porefessional lagi sudah bagus,"['diluar', 'ekspektasi', 'sih', 'ternyata', 'mate', 'tone', 'up', 'enggak', 'greasy', 'enggak', 'minyakan', 'pas', 'banget', 'pakai', 'ini', 'enggak', 'usah', 'pakai', 'porefessional', 'lagi', 'sudah', 'bagus']","['diluar', 'ekspektasi', 'sih', 'ternyata', 'mate', 'tone', 'up', 'enggak', 'greasy', 'enggak', 'minyakan', 'pas', 'banget', 'pakai', 'enggak', 'usah', 'pakai', 'porefessional', 'bagus']"
390,barang diterima dalam kondisi baik dan dapat dipergunakan dengan baik cocok untuk kulit tidak gatal dan panas,barang diterima dalam kondisi baik dan dapat dipergunakan dengan baik cocok untuk kulit tidak gatal dan panas,"['barang', 'diterima', 'dalam', 'kondisi', 'baik', 'dan', 'dapat', 'dipergunakan', 'dengan', 'baik', 'cocok', 'untuk', 'kulit', 'tidak', 'gatal', 'dan', 'panas']","['barang', 'diterima', 'kondisi', 'baik', 'dipergunakan', 'baik', 'cocok', 'kulit', 'gatal', 'panas']"
391,baru coba sekali semoga cocok makasiih dapet bonusan jugaa,baru coba sekali semoga cocok terima kasih dapat bonusan juga,"['baru', 'coba', 'sekali', 'semoga', 'cocok', 'terima', 'kasih', 'dapat', 'bonusan', 'juga']","['baru', 'coba', 'sekali', 'semoga', 'cocok', 'terima', 'kasih', 'bonusan']"
392,sdh langganan tiap habis sll beli disini kali ini dpt free gift thank you so much,sudah langganan tiap habis selalu beli disini kali ini dapat free gift thank you so much,"['sudah', 'langganan', 'tiap', 'habis', 'selalu', 'beli', 'disini', 'kali', 'ini', 'dapat', 'free', 'gift', 'thank', 'you', 'so', 'much']","['langganan', 'tiap', 'habis', 'selalu', 'beli', 'disini', 'kali', 'free', 'gift', 'thank', 'you', 'so', 'much']"
